Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
26,"May 10, 2019","May 3, 2019",Tolkien,Fox Searchlight,Drama,Based on Real Life Events,Live Action,Dramatization,"$20,000,000","1,495","1,501","$2,200,537","$4,535,154","$4,540,104","$4,434,073","$8,969,227"
27,"Feb 22, 2019","Feb 22, 2019",Run the Race,Roadside Attractions,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$1,500,000",853,"1,075","$2,161,480","$6,424,420","$6,431,425",$0,"$6,424,420"
28,"Aug 9, 2019","Aug 9, 2019",Brian Banks,Bleecker Street,Drama,Based on Real Life Events,Live Action,Dramatization,"$10,000,000","1,240","1,240","$2,156,272","$4,376,820","$4,381,591",$0,"$4,376,820"
29,"Mar 29, 2019","Mar 21, 2019",The Beach Bum,Neon,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$5,000,000","1,100","1,100","$1,763,070","$3,502,600","$3,506,415","$765,208","$4,267,808"
30,"Aug 29, 2019","Aug 29, 2019",Saaho,Yash Raj Films,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,381,381,"$1,702,607","$2,626,284","$2,629,149","$1,091,627","$3,717,911"
31,"Feb 5, 2019","Feb 1, 2019",Liu Lang Di Qiu,CMC Pictures,Action,Original Screenplay,Live Action,Science Fiction,"$50,000,000",64,129,"$1,685,287","$5,875,487","$5,881,895","$695,875,968","$701,751,455"
32,"Oct 2, 2019","Sep 27, 2019",War,Yash Raj Films,Action,,Live Action,,$0,305,305,"$1,607,627","$3,640,355","$3,644,323","$4,795,778","$8,436,133"
33,"Mar 1, 2019","Mar 1, 2019",Apollo 11,Neon,Documentary,Based on Real Life Events,Live Action,Factual,$0,120,588,"$1,607,040","$9,040,224","$9,050,093","$3,085,771","$12,125,995"
34,"Dec 25, 2019","Nov 29, 2019",Yip Man 4,Well Go USA,Action,Based on Real Life Events,Multiple Production Methods,Historical Fiction,$0,70,125,"$1,459,523","$3,956,031","$3,959,148","$188,661,860","$192,617,891"
35,"Aug 15, 2019","Aug 15, 2019",Mission Mangal,FIP,Drama,Based on Real Life Events,Live Action,Dramatization,$0,263,263,"$1,365,005","$3,660,413","$3,664,405","$847,663","$4,508,076"
36,"Apr 17, 2019","Apr 12, 2019",Kalank,FIP,Drama,Original Screenplay,Live Action,Historical Fiction,$0,320,320,"$1,276,581","$2,729,336","$2,732,312","$11,203,094","$13,932,430"
37,"Jun 5, 2019","May 31, 2019",Bharat,Viva Entertainment,Action,Based on Movie,Live Action,Historical Fiction,$0,311,311,"$1,236,029","$2,684,911","$2,687,837","$2,569,467","$5,254,378"
38,"Aug 29, 2019","Jul 17, 2019",Ne Zha Zhi Mo Tong Jiang Shi,Well Go USA,Adventure,Original Screenplay,Digital Animation,Fantasy,$0,66,135,"$1,164,810","$3,695,533","$3,699,563","$739,022,963","$742,718,496"
39,"Aug 30, 2019","Aug 30, 2019",Tod@s Caen,Lionsgate,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,317,371,"$1,098,401","$2,670,925","$2,673,834","$6,931,656","$9,602,581"
40,"Nov 8, 2019","Jun 28, 2019",Shao Nian De Ni,Well Go USA,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,70,88,"$989,536","$1,921,657","$1,923,747","$228,183,153","$230,104,810"
41,"Feb 22, 2019","Feb 22, 2019",Total Dhamaal,FIP,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,202,209,"$989,387","$2,167,632","$2,169,998","$14,520,491","$16,688,123"
42,"Feb 8, 2019","Feb 8, 2019",2019 Oscar Shorts,ShortsHD,Multiple Genres,Compilation,Multiple Production Methods,Multiple Creative Types,$0,270,415,"$938,455","$3,531,093","$3,534,943",$0,"$3,531,093"
43,"Oct 25, 2019","Sep 20, 2019",Housefull 4,FIP,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,315,315,"$904,808","$2,109,160","$2,111,457","$1,487,992","$3,597,152"
44,"Oct 1, 2019","Sep 27, 2019",Wo he wo de zu guo,CMC Pictures,Drama,Based on Real Life Events,Live Action,Historical Fiction,$0,67,83,"$875,600","$2,323,409","$2,325,943","$472,164,610","$474,488,019"
45,"Jul 12, 2019","Jul 12, 2019",Super 30,Reliance Entertainment,Drama,Based on Real Life Events,Live Action,Dramatization,$0,317,317,"$870,726","$2,269,878","$2,272,354","$456,515","$2,726,393"
46,"Oct 25, 2019","Oct 25, 2019",Jesus is King,IMAX Films,Musical,,Live Action,Factual,$0,372,372,"$850,000","$850,000","$850,921","$152,569","$1,002,569"
47,"May 3, 2019","May 3, 2019",El Chicano,Briarcliff Entertainment,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$8,000,000",605,605,"$700,261","$700,261","$701,019",$0,"$700,261"
48,"Dec 6, 2019","Aug 7, 2019",PLAYMOBIL,STX Entertainment,Adventure,Based on Toy,Animation/Live Action,Kids Fiction,"$75,000,000","2,337","2,337","$656,530","$1,115,008","$1,116,218","$15,173,023","$16,288,031"
49,"Jan 11, 2019","Jan 11, 2019",Uri: The Surgical Strike,PackYourBag Films,Action,Based on Real Life Events,Live Action,Dramatization,$0,101,132,"$631,024","$4,185,663","$4,190,232","$691,137","$4,876,800"
50,"Sep 6, 2019","Sep 6, 2019",Chhichhore,FIP,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,195,195,"$614,335","$2,004,400","$2,006,579","$3,380,252","$5,384,652"
51,"Feb 1, 2019","Feb 1, 2019",Ek Ladki Ko Dekhah Toh Aisa Laga,FIP,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,193,193,"$605,775","$1,182,636","$1,183,920","$2,327,796","$3,510,432"
52,"Dec 25, 2019","Dec 25, 2019",1917,Universal,Thriller/Suspense,Original Screenplay,Live Action,Historical Fiction,"$100,000,000",11,"3,987","$576,216","$159,227,644","$159,229,081","$229,912,796","$389,140,440"
53,"Mar 8, 2019","Mar 8, 2019",Badla,Zee Studios,Thriller/Suspense,Based on Movie,Live Action,Contemporary Fiction,$0,94,115,"$569,446","$1,861,000","$1,863,023","$401,898","$2,262,898"
54,"Oct 25, 2019","Oct 25, 2019",Western Stars,Warner Bros.,Documentary,Based on Real Life Events,Live Action,Factual,$0,537,553,"$560,282","$1,581,681","$1,583,411","$2,000,000","$3,581,681"
55,"Dec 13, 2019","Dec 13, 2019",Uncut Gems,A24,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,5,"2,686","$537,242","$50,023,780","$50,063,679",$0,"$50,023,780"
56,"Mar 8, 2019","Mar 8, 2019",The Kid,Lionsgate,Western,Original Screenplay,Live Action,Historical Fiction,"$7,000,000",268,268,"$514,286","$1,508,593","$1,510,235","$84,580","$1,593,173"
57,"May 24, 2019","May 24, 2019",The Church,Indican Pictures,Horror,Original Screenplay,Live Action,Contemporary Fiction,$0,252,252,"$475,524","$771,645","$772,481",$0,"$771,645"
58,"May 10, 2019","May 10, 2019",Student of the Year 2,FIP,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,190,190,"$462,108","$778,566","$779,413","$279,414","$1,057,980"
59,"Jun 28, 2019","Jun 28, 2019",The Other Side of Heaven 2: Fire of F…,ArtAffects,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,205,205,"$454,257","$1,807,116","$1,809,085",$0,"$1,807,116"
60,"Aug 30, 2019","Aug 30, 2019",Bennettâ€™s War,ESX Entertainment,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,970,970,"$430,898","$725,042","$725,833",$0,"$725,042"
61,"Oct 18, 2019","Oct 18, 2019",The Lighthouse,A24,Horror,Original Screenplay,Live Action,Historical Fiction,"$4,000,000",8,978,"$427,797","$10,867,104","$10,878,894","$7,395,203","$18,262,307"
62,"May 17, 2019","May 17, 2019",De De Pyaar De,Yash Raj Films,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,104,104,"$425,934","$425,934","$426,396","$366,861","$792,795"
63,"Jan 11, 2019","Dec 25, 2018",Perfectos desconocidos,Lionsgate,Comedy,Based on Movie,Live Action,Contemporary Fiction,$0,132,132,"$422,656","$1,014,507","$1,015,614","$6,880,839","$7,895,346"
64,"Oct 11, 2019","May 30, 2019",Gisaengchung,Neon,Black Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$11,800,000",3,"2,001","$393,216","$53,369,745","$53,395,773","$200,006,977","$253,376,722"
65,"Jul 12, 2019","Jul 12, 2019",The Farewell,A24,Drama,Based on Real Life Events,Live Action,Dramatization,"$3,000,000",4,861,"$351,330","$17,700,478","$17,719,796","$7,765,535","$25,466,013"
66,"Oct 18, 2019","Oct 18, 2019",Jojo Rabbit,Fox Searchlight,Black Comedy,Original Screenplay,Live Action,Historical Fiction,"$14,000,000",5,"1,173","$349,555","$33,370,906","$33,394,462","$53,507,167","$86,878,073"
67,"Oct 18, 2019","Sep 28, 2019",Zhongguo jizhang,Well Go USA,Drama,Based on Real Life Events,Live Action,Factual,$0,47,47,"$324,769","$706,572","$707,337","$432,462,100","$433,168,672"
68,"Dec 13, 2019","Dec 13, 2019",Bombshell,Lionsgate,Drama,Based on Real Life Events,Live Action,Dramatization,"$32,000,000",4,"1,721","$319,157","$31,762,808","$31,789,639","$29,641,586","$61,404,394"
69,"Oct 18, 2019","Jan 11, 2019",Edmond,Roadside Attractions,Comedy,Original Screenplay,Live Action,Historical Fiction,$0,3,18,"$306,451","$351,019","$351,394","$5,947,327","$6,298,346"
70,"Nov 8, 2019","Nov 7, 2019",Honey Boy,Amazon Studios,Drama,Based on Real Life Events,Live Action,Dramatization,"$3,500,000",4,460,"$301,065","$3,012,615","$3,015,857","$403,106","$3,415,721"
71,"Dec 6, 2019","Sep 6, 2019",Panipat,Reliance Entertainment,Action,Based on Real Life Events,Live Action,Dramatization,$0,175,175,"$296,162","$461,863","$462,361","$2,657,967","$3,119,830"
72,"Oct 11, 2019","Oct 11, 2019",The Sky is Pink,Gravitas Ventures,Drama,Based on Real Life Events,Live Action,Dramatization,$0,194,194,"$267,771","$555,030","$555,629","$184,093","$739,123"
73,"Apr 5, 2019","Apr 5, 2019",The Public,Universal,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,263,263,"$259,455","$573,503","$574,125","$121,247","$694,750"
74,"Oct 2, 2019","Sep 27, 2019",Roger Waters Us + Them,Trafalgar Releasing,Documentary,Based on Real Life Events,Live Action,Factual,$0,396,497,"$251,842","$594,982","$595,628","$682,272","$1,277,254"
75,"Jun 7, 2019","Jun 7, 2019",Late Night,Amazon Studios,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$4,000,000",4,"2,220","$246,305","$15,500,045","$15,516,960","$6,873,333","$22,373,378"
76,"Jul 12, 2019","Jul 12, 2019",Bethany Hamilton: Unstoppable,Entertainment Studios Motion Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,205,205,"$241,740","$590,671","$591,309","$75,507","$666,178"
77,"Jun 7, 2019","Jun 7, 2019",The Last Black Man in San Francisco,A24,Drama,Based on Real Life Events,Live Action,Dramatization,"$3,000,000",7,207,"$235,272","$4,515,719","$4,520,645","$122,123","$4,637,842"
78,"Nov 21, 2019","Nov 21, 2019",Depeche Mode: SPIRITS in the Forest,Trafalgar Releasing,Concert/Performance,Based on Real Life Events,Live Action,Factual,$0,276,306,"$232,452","$704,744","$705,512","$1,737,286","$2,442,030"
79,"Dec 25, 2019","Dec 25, 2019",Merci pour tout,Entertainment One,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,57,76,"$231,908","$1,070,470","$1,071,249",$0,"$1,070,470"
80,"Nov 22, 2019","Nov 22, 2019",Pagalpanti,Eros Entertainment,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,117,117,"$227,714","$227,714","$227,957","$283,603","$511,317"
81,"Dec 6, 2019","Dec 6, 2019",En Brazos de un Asesino,Lionsgate,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,160,160,"$226,670","$425,332","$425,791",$0,"$425,332"
82,"Aug 9, 2019","Aug 9, 2019",The Peanut Butter Falcon,Roadside Attractions,Adventure,Original Screenplay,Live Action,Contemporary Fiction,"$6,200,000",17,"1,490","$204,793","$20,457,158","$20,479,489","$2,734,393","$23,191,551"
83,"Apr 12, 2019","Dec 26, 2018",Mia et le lion blanc,Ledafilms,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,312,312,"$192,816","$400,498","$400,931","$33,899,357","$34,299,855"
84,"Dec 6, 2019","Nov 29, 2019",Les MisÃ©rables - The Staged Concert,Trafalgar Releasing,Concert/Performance,Based on Real Life Events,Live Action,Historical Fiction,$0,392,392,"$192,034","$455,544","$456,015","$4,587,391","$5,042,935"
85,"Mar 15, 2019","Nov 30, 2018",Bi Bei Shang Geng Bei Shang De Gu Shi,China Lion Film Distribution,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,26,40,"$185,928","$722,669","$723,449","$150,333,552","$151,056,221"
86,"Aug 23, 2019","Jul 24, 2019",Brittany Runs a Marathon,Amazon Studios,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,5,"1,033","$180,711","$7,136,342","$7,144,127","$285,716","$7,422,058"
87,"Sep 13, 2019","Sep 6, 2019",Freaks,Well Go USA,Thriller/Suspense,Original Screenplay,Live Action,Science Fiction,$0,111,111,"$161,543","$276,591","$276,888","$73,531","$350,122"
88,"Mar 1, 2019","Mar 1, 2019",Hai Phuong,Well Go USA,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,14,27,"$156,120","$594,788","$595,436","$126,251","$721,039"
89,"Sep 30, 2019","Sep 28, 2019",Pan Deng Zhe,Well Go USA,Adventure,Based on Real Life Events,Live Action,Dramatization,$0,102,102,"$156,096","$487,157","$487,688","$173,521,647","$174,008,804"
90,"Aug 30, 2019","Aug 30, 2019",Killerman,Blue Fox Entertainment,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,322,322,"$153,799","$291,477","$291,789","$261,929","$553,406"
91,"Oct 4, 2019","Mar 22, 2019",Dolor y gloria,Sony Pictures Classics,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$10,800,000",4,266,"$152,636","$4,567,338","$4,571,667","$35,270,028","$39,837,366"
92,"Dec 6, 2019","Dec 6, 2019",Chui Shao Ren,CMC Pictures,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,130,130,"$150,481","$150,481","$150,645","$8,568,946","$8,719,427"
93,"Jul 12, 2019","Jul 12, 2019",I Got The Hook-Up 2,RLJ Entertainment,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,37,40,"$149,036","$252,293","$252,560",$0,"$252,293"
94,"Mar 1, 2019","Sep 21, 2018",Climax,A24,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,5,217,"$146,756","$817,339","$818,230","$1,087,770","$1,905,109"
95,"Mar 8, 2019","Mar 7, 2019",Gloria Bell,A24,Drama,Remake,Live Action,Contemporary Fiction,$0,5,"1,127","$145,218","$5,611,123","$5,617,249","$4,099,394","$9,710,517"
96,"Oct 9, 2019","Oct 4, 2019",Metallica & San Francisco Symphony S&M2,Trafalgar Releasing,Concert/Performance,Based on Real Life Events,Live Action,Factual,$0,157,655,"$144,736","$907,163","$908,151","$1,272,477","$2,179,640"
97,"Jun 7, 2019","Jun 7, 2019",Pavarotti,CBS Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,48,288,"$144,032","$4,686,402","$4,691,510","$3,882,663","$8,569,065"
98,"Feb 14, 2019","Feb 14, 2019",Fighting With My Family,MGM,Comedy,Based on Real Life Events,Live Action,Dramatization,"$11,000,000",4,"2,855","$138,780","$22,958,583","$22,983,642","$18,544,505","$41,503,088"
99,"Nov 15, 2019","Nov 15, 2019",Waves,A24,Musical,Original Screenplay,Live Action,Contemporary Fiction,$0,4,570,"$134,333","$1,658,790","$1,660,559","$916,974","$2,575,764"
100,"Dec 30, 2019","Aug 30, 2019",The Informer,Aviron Pictures,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$60,000,000",283,283,"$133,475","$300,460","$300,460","$2,065,613","$2,366,073"
