Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
17,"Aug 5, 2016","Aug 5, 2016",Little Men,Magnolia Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,61,"$30,368","$702,537","$744,769","$1,336,977","$2,039,514"
18,"Jun 10, 2016","Jun 10, 2016",De Palma,A24,Documentary,Based on Real Life Events,Live Action,Factual,$0,3,19,"$30,355","$165,237","$175,165","$2,805","$168,042"
19,"Jan 29, 2016","Jan 29, 2016",Mastizaade,Eros Entertainment,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,46,46,"$29,878","$43,403","$46,006","$26,408","$69,811"
20,"Dec 16, 2016","Sep 23, 2016",Neruda,The Orchard,Drama,Based on Real Life Events,Live Action,Dramatization,$0,3,46,"$29,402","$939,099","$965,344","$5,161,492","$6,100,591"
21,"Oct 21, 2016","Oct 21, 2016",In a Valley of Violence,Focus World,Western,Original Screenplay,Live Action,Historical Fiction,$0,33,33,"$29,343","$53,647","$56,863",$0,"$53,647"
22,"Sep 16, 2016","Sep 16, 2016",3 Weeks in Yerevan,Richmond Media Entertainment,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,3,3,"$29,245","$29,245","$30,995",$0,"$29,245"
23,"Oct 14, 2016","Sep 2, 2016",Aquarius,Vitagraph Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,3,31,"$29,129","$285,930","$303,114","$2,385,576","$2,671,506"
24,"Apr 1, 2016","Apr 1, 2016",Vaxxed: From Cover Up to Catastrophe,Cinema Libre,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,95,"$28,339","$1,163,265","$1,233,191","$52,382","$1,215,647"
25,"Jun 17, 2016","Mar 26, 2015",Clown,Dimension Pictures,Horror,Original Screenplay,Live Action,Contemporary Fiction,$0,100,100,"$26,920","$55,007","$58,312","$2,326,954","$2,381,961"
26,"Mar 18, 2016","May 22, 2015",Trois souvenirs de ma jeunesse,Magnolia Pictures,Comedy,Original Screenplay,Live Action,Historical Fiction,$0,3,32,"$26,847","$269,144","$285,315","$1,191,408","$1,460,552"
27,"Apr 15, 2016","Apr 15, 2016",Los sures,Oscilloscope Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,2,"$26,088","$83,992","$89,041",$0,"$83,992"
28,"Jun 17, 2016","Jun 17, 2016",Raiders! The Story of the Greatest Fa…,Drafthouse Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,24,27,"$26,059","$71,916","$76,230",$0,"$71,916"
29,"Apr 8, 2016","Apr 7, 2016",Mr. Right,Focus World,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,35,35,"$25,369","$34,694","$36,772","$795,680","$830,374"
30,"Jul 8, 2016","Jun 13, 2015",Umimachi Diary,Sony Pictures Classics,Drama,Based on Comic/Graphic Novel,Live Action,Contemporary Fiction,$0,3,33,"$25,118","$467,555","$495,657","$15,245,197","$15,712,752"
31,"Feb 26, 2016","Feb 17, 2016",Like for Likes,CJ Entertainment,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,18,18,"$25,107","$50,839","$53,892","$5,393,704","$5,444,543"
32,"Mar 11, 2016","Dec 11, 2015",Em La Ba Noi Cua Anh,CJ Entertainment,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,4,6,"$24,715","$65,718","$69,664","$3,810,953","$3,876,671"
33,"Jun 10, 2016","Jun 10, 2016",The Music of Strangers: Yo-Yo Ma and …,The Orchard,Documentary,Based on Real Life Events,Live Action,Factual,$0,3,82,"$24,614","$1,169,214","$1,239,500","$424,554","$1,593,768"
34,"Oct 14, 2016","May 8, 2015",Sarusuberi: Miss Hokusai,GKIDS,Drama,Based on Comic/Graphic Novel,Digital Animation,Historical Fiction,$0,2,84,"$24,524","$222,670","$236,054","$154,674","$377,344"
35,"Jun 24, 2016","Jun 24, 2016",Wiener-Dog,Sundance Selects,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,2,74,"$24,311","$470,575","$498,857","$257,352","$727,927"
36,"Apr 8, 2016","Nov 6, 2015",Louder Than Bombs,The Orchard,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,4,40,"$24,259","$163,808","$173,652","$1,264,196","$1,428,004"
37,"Nov 18, 2016","Nov 18, 2016",Best Worst Thing That Ever Could Have…,Abramorama Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,7,"$23,490","$106,986","$113,222",$0,"$106,986"
38,"Sep 9, 2016","Jul 29, 2016",Author: The JT LeRoy Story,Magnolia Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,5,27,"$23,413","$85,999","$91,168","$10,605","$96,604"
39,"Aug 26, 2016","Aug 26, 2016",The Intervention,Samuel Goldwyn Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,17,17,"$23,316","$32,919","$34,892",$0,"$32,919"
40,"Oct 7, 2016","Oct 7, 2016",The Greasy Strangler,FilmRise,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,11,11,"$22,500","$45,878","$48,564","$43,723","$89,601"
41,"Feb 5, 2016","Feb 5, 2016",Sanam Teri Kasam,Eros Entertainment,Drama,Remake,Live Action,Contemporary Fiction,$0,32,32,"$22,121","$22,121","$23,448","$54,207","$76,328"
42,"Apr 1, 2016","Dec 18, 2015",Francofonia,Music Box Films,Drama,Original Screenplay,Live Action,Historical Fiction,$0,2,25,"$22,083","$307,040","$325,489","$747,866","$1,054,906"
43,"Jun 17, 2016","May 27, 2016",Tickled,Magnolia Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,53,"$21,898","$613,956","$650,859","$411,989","$1,025,945"
44,"Jul 1, 2016","Jul 1, 2016","Life, Animated",The Orchard,Documentary,Based on Factual Book/Article,Animation/Live Action,Factual,$0,3,60,"$21,883","$254,738","$270,047","$127,465","$382,203"
45,"Mar 11, 2016","Sep 16, 2015",Marguerite,Cohen Media Group,Drama,Original Screenplay,Live Action,Historical Fiction,$0,3,46,"$21,723","$497,323","$527,211","$8,595,029","$9,092,352"
46,"Sep 16, 2016","Sep 16, 2016",Wild Oats,Weinstein Co.,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,100,100,"$21,554","$40,598","$43,035","$222,673","$263,271"
47,"Aug 17, 2016","Jul 30, 2016",Xia You Qiao Mu,China Lion Film Distribution,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,9,9,"$21,439","$31,538","$33,434","$22,624,185","$22,655,723"
48,"Oct 7, 2016","Sep 26, 2016",Asura : The City of Madness,CJ Entertainment,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,2,28,"$21,253","$174,501","$184,986","$18,562,127","$18,736,628"
49,"Jan 22, 2016","Jul 12, 2015",Zhuo yao ji,FilmRise,Adventure,Original Screenplay,Live Action,Fantasy,"$56,000,000",39,41,"$21,074","$32,766","$34,727","$359,262,825","$359,295,591"
50,"May 6, 2016","Aug 26, 2015",Dheepan,Sundance Selects,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$9,000,000",2,26,"$20,249","$248,795","$263,748","$7,455,562","$7,704,357"
51,"Jun 17, 2016","Jun 17, 2016",The Homeless Billionaire,Hannover House,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$19,771","$34,563","$36,634",$0,"$34,563"
52,"Jun 3, 2016","Jun 3, 2016",Art Bastard,CAVU Releasing,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,2,"$19,600","$19,600","$20,770",$0,"$19,600"
53,"Jan 1, 2016","Dec 22, 1965",Campanadas a medianoche,Janus Films,Comedy,Based on Play,Live Action,Historical Fiction,$0,2,4,"$18,958","$126,724","$134,854",$0,"$126,724"
54,"Jul 29, 2016","Jul 29, 2016",The Land,IFC Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$1,000,000",2,6,"$17,958","$43,756","$46,382",$0,"$43,756"
55,"Mar 4, 2016","Mar 4, 2016",Trapped,Abramorama Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,3,8,"$17,626","$63,240","$67,033",$0,"$63,240"
56,"Jul 22, 2016","Jul 15, 2016",For a Few Bullets,China Lion Film Distribution,Western,Original Screenplay,Live Action,Historical Fiction,$0,15,15,"$17,138","$30,142","$31,948","$7,841,485","$7,871,627"
57,"Jul 8, 2016","Jul 8, 2016",Norman Lear: Just Another Version of You,Music Box Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,6,"$16,912","$70,950","$75,212",$0,"$70,950"
58,"Oct 26, 2016","Sep 30, 2016",Oasis: Supersonic,A24,Documentary,Based on Real Life Events,Live Action,Factual,$0,14,106,"$16,880","$242,867","$257,466","$1,189,618","$1,432,485"
59,"Feb 12, 2016","Feb 12, 2016",Touched With Fire,Roadside Attractions,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,6,67,"$16,816","$146,487","$155,285","$8,382","$154,869"
60,"Jun 24, 2016","Jun 24, 2016",Eat That Question: Frank Zappa in His…,Sony Pictures Classics,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,29,"$16,695","$355,074","$376,419","$10,466","$365,540"
61,"Jun 10, 2016","Jun 10, 2016",Blackway,Electric Entertainment,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,11,11,"$16,458","$27,079","$28,702","$327,167","$354,246"
62,"Mar 4, 2016","Mar 4, 2016",Colliding Dreams,International Film Circuit,Documentary,Based on Real Life Events,Live Action,Factual,$0,4,14,"$16,438","$78,288","$82,989",$0,"$78,288"
63,"Oct 21, 2016","Nov 23, 1985",Tanpopo,Janus Films,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,1,11,"$16,410","$224,097","$235,788","$220,116","$444,213"
64,"Jan 22, 2016","Jan 22, 2016",Aferim!,Big World Pictures,Black Comedy,Original Screenplay,Live Action,Historical Fiction,$0,5,8,"$15,892","$108,110","$114,607",$0,"$108,110"
65,"Aug 19, 2016","Aug 19, 2016",Morris from America,A24,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,20,"$15,673","$91,151","$96,624",$0,"$91,151"
66,"Feb 12, 2016","Feb 1, 2016",Guo Nian Hao,China Lion Film Distribution,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,6,6,"$15,519","$25,358","$26,877","$7,783,577","$7,808,935"
67,"Jul 6, 2016","Apr 27, 2016",V paprscÃ­ch slunce,Icarus Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,6,"$15,454","$99,436","$105,409","$225,127","$324,563"
68,"Jul 22, 2016","May 20, 2016",La belle saison,Strand,Drama,Original Screenplay,Live Action,Historical Fiction,$0,6,6,"$15,413","$35,322","$37,441","$247,138","$282,460"
69,"Feb 26, 2016","Feb 26, 2016",King Georges,IFC Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,4,10,"$15,031","$51,663","$54,763",$0,"$51,663"
70,"Apr 15, 2016","Apr 15, 2016",Revelation: Dawn of Global Government,Rocky Mountain Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,2,"$14,975","$19,107","$20,247",$0,"$19,107"
71,"Jan 1, 2016","Jul 20, 1991",Omohide poro poro (ã�Šã‚‚ã�²ã�§ã�½ã‚�…,GKIDS,Drama,Based on Comic/Graphic Novel,Hand Animation,Contemporary Fiction,$0,1,44,"$14,970","$453,241","$480,893","$62,076","$515,317"
72,"Feb 12, 2016","Feb 12, 2016",Already Tomorrow in Hong Kong,Gravitas Ventures,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,10,10,"$14,966","$14,966","$15,864",$0,"$14,966"
73,"Sep 23, 2016","Sep 8, 2016",The Lovers And The Despot,Magnolia Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,8,13,"$14,925","$55,511","$58,844","$51,115","$106,626"
74,"Jan 15, 2016","Jan 15, 2016",Band of Robbers,Gravitas Ventures,Adventure,Original Screenplay,Live Action,Historical Fiction,$0,17,17,"$14,827","$20,555","$21,788",$0,"$20,555"
75,"Jun 3, 2016","Jun 3, 2016",The Witness,FilmRise,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,15,"$14,523","$159,305","$168,838","$3,787","$163,092"
76,"Apr 29, 2016","Apr 29, 2016",The Family Fang,Starz Media,Comedy,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,1,52,"$14,506","$262,921","$278,722","$341,681","$604,602"
77,"Jun 24, 2016","Nov 25, 2015",Les Cowboys,Cohen Media Group,Western,Original Screenplay,Live Action,Contemporary Fiction,$0,4,12,"$14,283","$73,725","$78,156","$1,243,405","$1,317,130"
78,"Aug 26, 2016","Aug 26, 2016",Complete Unknown,IFC Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,63,"$14,149","$187,145","$198,393","$16,864","$204,009"
79,"Mar 4, 2016","Mar 4, 2016",Born to Be Blue,IFC Films,Drama,Based on Real Life Events,Live Action,Dramatization,$0,23,79,"$14,069","$755,153","$800,541","$1,390,611","$2,145,764"
80,"May 6, 2016","Apr 17, 2015",Dark Horse,Sony Pictures Classics,Documentary,Based on Real Life Events,Live Action,Factual,$0,3,74,"$13,838","$940,715","$997,265","$281,103","$1,221,818"
81,"Apr 22, 2016","Apr 22, 2016",Hockney,Film Movement,Documentary,Based on Real Life Events,Live Action,Factual,$0,4,10,"$13,683","$120,745","$127,995","$110,972","$231,717"
82,"Jan 8, 2016","Jan 8, 2016",Comoara,IFC Films,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,3,5,"$13,624","$48,508","$51,416","$20,535","$69,043"
83,"Feb 3, 2016","Nov 12, 2015",Hrutar,Cohen Media Group,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,3,10,"$13,289","$149,250","$158,219","$1,842,844","$1,992,094"
84,"Apr 6, 2016","Apr 6, 2016",Vita Activa: The Spirit of Hannah Arendt,Zeitgeist,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,4,"$13,244","$82,143","$87,078","$24,748","$106,891"
85,"Apr 29, 2016","Apr 28, 2016",Term Life,Focus World,Drama,Based on Comic/Graphic Novel,Live Action,Contemporary Fiction,$0,50,50,"$13,040","$21,256","$22,531","$68,290","$89,546"
86,"Sep 9, 2016","Sep 9, 2016",Demon,The Orchard,Horror,Based on Play,Live Action,Fantasy,$0,3,24,"$13,023","$104,039","$110,288",$0,"$104,039"
87,"May 13, 2016","Dec 4, 2015",Sunset Song,Magnolia Pictures,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,3,19,"$12,995","$159,714","$169,315","$1,310,462","$1,470,176"
88,"Apr 27, 2016","Apr 27, 2016",Eva Hesse,Zeitgeist,Documentary,Based on Real Life Events,Animation/Live Action,Factual,$0,1,7,"$12,780","$157,481","$166,940","$2,969","$160,450"
89,"Sep 9, 2016","Sep 9, 2016",Cameraperson,Janus Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,10,"$12,760","$102,033","$108,160","$8,375","$110,408"
90,"Mar 18, 2016","Mar 18, 2016",Ktown Cowboys,Freestyle Releasing,Documentary,Based on Web Series,Live Action,Contemporary Fiction,$0,4,4,"$12,523","$18,863","$19,991",$0,"$18,863"
91,"Mar 18, 2016","Aug 13, 2015",El Clan,20th Century Fox,Drama,Based on Real Life Events,Live Action,Dramatization,"$5,500,000",3,19,"$12,519","$201,227","$213,322","$21,923,875","$22,125,102"
92,"Feb 12, 2016","Feb 12, 2016",Por Siempre,CanZion Films,Drama,Based on Real Life Events,Live Action,Dramatization,$0,5,12,"$12,445","$106,833","$113,250","$55,212","$162,045"
93,"Jul 27, 2016","Jan 8, 2016","Jheronimus Bosch, Touched by the Devil",Kino Lorber,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,9,"$12,064","$172,533","$182,905","$29,374","$201,907"
94,"Jun 3, 2016","Jun 3, 2016",Time to Choose,Abramorama Films,Documentary,Based on Real Life Events,Live Action,Factual,"$3,500,000",6,9,"$12,000","$29,233","$30,985",$0,"$29,233"
95,"Oct 21, 2016","Feb 19, 2016",Fuocoammare,Kino Lorber,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,7,"$11,906","$120,933","$126,133","$1,023,616","$1,144,549"
96,"Jul 1, 2016","Jul 10, 2015",Microbe et Gasoil,Screen Media Films,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,2,9,"$11,882","$63,802","$67,629","$236,412","$300,214"
97,"May 6, 2016","May 6, 2016",Being Charlie,Paladin,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$2,000,000",4,14,"$11,872","$30,400","$32,223","$2,564","$32,964"
98,"Oct 21, 2016","Sep 16, 2016",31,Saban Films,Horror,Original Screenplay,Live Action,Historical Fiction,"$1,500,000",14,538,"$11,842","$779,820","$826,694","$142,907","$922,727"
99,"Oct 14, 2016","Oct 14, 2016",Christine,The Orchard,Drama,Based on Real Life Events,Live Action,Dramatization,$0,1,57,"$11,710","$298,525","$316,420","$51,168","$349,693"
100,"Aug 12, 2016","Jan 15, 2016",Maryland,IFC Films,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,2,8,"$11,699","$42,956","$45,538","$159,034","$201,990"
