Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
12,"Jun 30, 1999","Jun 30, 1999",Wild Wild West,Warner Bros.,Adventure,Based on TV,Live Action,Historical Fiction,"$175,000,000","3,342","3,342","$27,687,484","$113,805,681","$205,432,695","$107,423,654","$221,229,335"
13,"Aug 6, 1999","Jan 15, 1999",The Sixth Sense,Walt Disney,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$40,000,000","2,161","2,821","$26,681,262","$293,506,292","$528,036,147","$379,300,000","$672,806,292"
14,"Sep 24, 1999","Sep 24, 1999",Double Jeopardy,Paramount Pictures,Action,Original Screenplay,Live Action,Contemporary Fiction,"$40,000,000","2,547","3,002","$23,162,542","$116,735,231","$210,440,239","$61,100,000","$177,835,231"
15,"Jun 18, 1999","Jun 18, 1999",The General's Daughter,Paramount Pictures,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$60,000,000","2,856","2,858","$22,332,053","$102,705,852","$185,396,190","$47,000,000","$149,705,852"
16,"Jul 23, 1999","Jul 23, 1999",Inspector Gadget,Walt Disney,Adventure,Based on TV,Live Action,Kids Fiction,"$75,000,000","2,814","2,877","$21,889,138","$97,387,965","$175,796,777",$0,"$97,387,965"
17,"May 28, 1999","May 28, 1999",Notting Hill,Universal,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$42,000,000","2,747","2,790","$21,811,180","$116,089,678","$209,555,573","$247,628,518","$363,718,196"
18,"Jul 16, 1999","Jul 16, 1999",Eyes Wide Shut,Warner Bros.,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$65,000,000","2,411","2,483","$21,706,163","$55,691,208","$100,529,206","$48,573,409","$104,264,617"
19,"Feb 5, 1999","Feb 5, 1999",Payback,Paramount Pictures,Action,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$50,000,000","2,720","2,855","$21,221,526","$81,526,121","$147,164,277","$80,100,000","$161,626,121"
20,"Nov 24, 1999","Nov 24, 1999",End of Days,Universal,Action,Original Screenplay,Live Action,Fantasy,"$100,000,000","2,593","2,665","$20,523,595","$66,889,043","$120,358,066","$145,137,932","$212,026,975"
21,"Apr 16, 1999","Apr 16, 1999",Life,Universal,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$75,000,000","2,594","2,615","$20,414,775","$64,062,587","$115,640,532","$9,459,000","$73,521,587"
22,"Apr 30, 1999","Apr 30, 1999",Entrapment,20th Century Fox,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$66,000,000","2,814","2,879","$20,145,595","$87,707,396","$158,322,205","$123,992,604","$211,700,000"
23,"Sep 17, 1999","Sep 17, 1999",Blue Streak,Sony Pictures,Action,Original Screenplay,Live Action,Contemporary Fiction,"$36,000,000","2,735","2,735","$19,208,806","$68,208,190","$123,077,374","$49,239,967","$117,448,157"
24,"Jul 28, 1999","Jul 28, 1999",Deep Blue Sea,Warner Bros.,Horror,Original Screenplay,Live Action,Contemporary Fiction,"$60,000,000","2,854","2,901","$19,107,643","$73,648,228","$132,943,744","$91,400,000","$165,048,228"
25,"Feb 12, 1999","Feb 12, 1999",Message in a Bottle,Warner Bros.,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$30,000,000","2,538","2,545","$18,852,976","$52,880,016","$95,454,666",$0,"$52,880,016"
26,"Jul 9, 1999","Jul 9, 1999",American Pie,Universal,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$12,000,000","2,507","2,544","$18,709,680","$101,800,948","$183,762,729","$132,922,200","$234,723,148"
27,"Mar 5, 1999","Mar 5, 1999",Analyze This,Warner Bros.,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$30,000,000","2,518","2,537","$18,383,507","$106,885,658","$192,941,229","$70,000,000","$176,885,658"
28,"Sep 10, 1999","Sep 10, 1999",Stigmata,MGM,Horror,Original Screenplay,Live Action,Contemporary Fiction,"$32,000,000","2,899","2,901","$18,309,666","$50,041,732","$90,328,434","$39,400,000","$89,441,732"
29,"Aug 13, 1999","Aug 13, 1999",Bowfinger,Universal,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$55,000,000","2,706","2,732","$18,062,550","$66,458,769","$119,965,920","$32,241,000","$98,699,769"
30,"Dec 10, 1999","Dec 10, 1999",The Green Mile,Warner Bros.,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,"$60,000,000","2,875","2,878","$18,017,152","$136,801,374","$240,701,074","$153,900,000","$290,701,374"
31,"Jan 15, 1999","Jan 15, 1999",Varsity Blues,Paramount Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$16,000,000","2,121","2,364","$17,515,723","$52,894,169","$95,480,213","$1,400,000","$54,294,169"
32,"Nov 5, 1999","Nov 5, 1999",The Bone Collector,Universal,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$48,000,000","2,587","2,623","$16,712,020","$66,488,090","$119,738,559","$84,975,000","$151,463,090"
33,"Jan 29, 1999","Jan 29, 1999",She's All That,Miramax,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$10,000,000","2,222","2,654","$16,065,430","$63,465,522","$114,562,754",$0,"$63,465,522"
34,"Oct 29, 1999","Oct 29, 1999",House on Haunted Hill,Warner Bros.,Horror,Original Screenplay,Live Action,Contemporary Fiction,"$19,000,000","2,710","2,710","$15,946,032","$40,846,082","$73,695,008","$24,244,459","$65,090,541"
35,"Oct 1, 1999","Oct 1, 1999",Three Kings,Warner Bros.,Black Comedy,Original Screenplay,Live Action,Historical Fiction,"$48,000,000","2,942","2,943","$15,847,636","$60,652,036","$109,335,726","$47,100,000","$107,752,036"
36,"Dec 17, 1999","Dec 17, 1999",Stuart Little,Sony Pictures,Adventure,Based on Fiction Book/Short Story,Live Action,Kids Fiction,"$105,000,000","2,878","3,151","$15,018,223","$140,015,224","$246,451,297","$158,800,000","$298,815,224"
37,"Jun 30, 1999","Jun 30, 1999","South Park: Bigger, Longer & Uncut",Paramount Pictures,Musical,Based on TV,Live Action,Contemporary Fiction,"$21,000,000","2,128","2,128","$14,774,666","$52,037,603","$93,934,014",$0,"$52,037,603"
38,"Aug 6, 1999","Aug 6, 1999",The Thomas Crown Affair,MGM,Thriller/Suspense,Remake,Live Action,Contemporary Fiction,"$48,000,000","2,427","2,427","$14,600,719","$69,304,264","$125,100,102","$55,000,000","$124,304,264"
39,"Feb 26, 1999","Feb 26, 1999",8MM,Sony Pictures,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$40,000,000","2,370","2,370","$14,252,888","$36,443,442","$65,784,709","$59,955,384","$96,398,826"
40,"Dec 22, 1999","Dec 22, 1999",Any Given Sunday,Warner Bros.,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$60,000,000","2,505","2,505","$13,584,625","$75,530,832","$133,250,453","$24,700,000","$100,230,832"
41,"Mar 19, 1999","Mar 19, 1999",Forces of Nature,Dreamworks SKG,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,"2,058","2,335","$13,510,728","$52,957,800","$95,595,077","$41,000,000","$93,957,800"
42,"Sep 17, 1999","Sep 17, 1999",For Love of the Game,Universal,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$50,000,000","2,829","2,933","$13,041,685","$35,188,640","$63,519,645","$10,924,000","$46,112,640"
43,"Mar 5, 1999","Mar 5, 1999",Cruel Intentions,Sony Pictures,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$11,000,000","2,312","2,312","$13,020,565","$38,665,260","$69,422,796","$37,573,641","$76,238,901"
44,"Oct 8, 1999","Oct 8, 1999",Random Hearts,Sony Pictures,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$64,000,000","2,697","2,697","$13,012,585","$31,054,924","$56,057,806","$32,145,076","$63,200,000"
45,"Dec 24, 1999","Dec 24, 1999",The Talented Mr. Ripley,Paramount Pictures,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,Historical Fiction,"$40,000,000","2,307","2,370","$12,738,237","$81,292,135","$142,431,264","$47,499,995","$128,792,130"
46,"Dec 10, 1999","Dec 10, 1999",Deuce Bigalow: Male Gigolo,Walt Disney,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$18,000,000","2,154","2,162","$12,224,016","$65,535,067","$116,307,117","$27,400,000","$92,935,067"
47,"Apr 9, 1999","Apr 9, 1999",Never Been Kissed,20th Century Fox,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,"2,455","2,500","$11,836,707","$55,474,757","$100,138,482",$0,"$55,474,757"
48,"Feb 12, 1999","Feb 12, 1999",My Favorite Martian,Walt Disney,Comedy,Based on TV,Live Action,Science Fiction,"$60,000,000","2,275","2,349","$11,181,043","$36,850,101","$66,518,777",$0,"$36,850,101"
49,"Oct 15, 1999","Oct 15, 1999",Fight Club,20th Century Fox,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$65,000,000","1,963","1,966","$11,035,485","$37,030,102","$66,790,236","$63,790,845","$100,820,947"
50,"Jul 16, 1999","Jul 16, 1999",Lake Placid,20th Century Fox,Horror,Original Screenplay,Live Action,Contemporary Fiction,"$27,000,000","2,095","2,102","$10,974,145","$31,770,413","$57,349,345",$0,"$31,770,413"
51,"Jun 4, 1999","Jun 4, 1999",Instinct,Walt Disney,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$55,000,000","2,059","2,129","$10,390,387","$34,105,207","$61,563,923",$0,"$34,105,207"
52,"Aug 27, 1999","Aug 27, 1999",The 13th Warrior,Walt Disney,Action,Based on Fiction Book/Short Story,Live Action,Fantasy,"$125,000,000","2,306","2,313","$10,267,756","$32,698,899","$59,025,373","$29,000,000","$61,698,899"
53,"Aug 20, 1999","Aug 20, 1999",Mickey Blue Eyes,Warner Bros.,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$40,000,000","2,573","2,573","$10,178,289","$33,864,342","$61,129,137","$20,000,000","$53,864,342"
54,"Aug 6, 1999","Aug 6, 1999",Mystery Men,Universal,Comedy,Based on Comic/Graphic Novel,Live Action,Super Hero,"$68,000,000","2,136","2,142","$10,017,865","$29,762,011","$53,723,940","$3,700,000","$33,462,011"
55,"Oct 15, 1999","Oct 15, 1999",The Story of Us,Universal,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$50,000,000","2,164","2,175","$9,673,080","$27,100,030","$48,918,750",$0,"$27,100,030"
56,"Feb 12, 1999","Feb 12, 1999",Blast from the Past,New Line,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$35,000,000","2,542","2,544","$9,160,263","$26,613,620","$48,040,722",$0,"$26,613,620"
57,"Oct 22, 1999","Oct 22, 1999",The Best Man,Universal,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$9,000,000","1,346","1,350","$9,031,660","$34,102,780","$61,475,524","$470,000","$34,572,780"
58,"Oct 8, 1999","Oct 8, 1999",Superstar,Paramount Pictures,Comedy,Based on TV,Live Action,Contemporary Fiction,"$14,000,000","1,943","2,016","$8,912,743","$30,628,981","$55,239,273",$0,"$30,628,981"
59,"Nov 12, 1999","Nov 12, 1999",Dogma,Lionsgate,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$10,000,000","1,269","1,330","$8,669,945","$30,651,422","$55,156,248","$13,297,443","$43,948,865"
60,"Jul 16, 1999","Jul 16, 1999",The Wood,Paramount Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$6,000,000","1,191","1,191","$8,515,223","$25,059,640","$45,235,610",$0,"$25,059,640"
61,"Jan 15, 1999","Jan 15, 1999",At First Sight,MGM,Drama,Based on Factual Book/Article,Live Action,Contemporary Fiction,"$40,000,000","1,814","1,838","$8,444,321","$22,365,133","$40,371,704",$0,"$22,365,133"
62,"Mar 31, 1999","Mar 31, 1999",10 Things I Hate About You,Walt Disney,Romantic Comedy,Based on Play,Live Action,Contemporary Fiction,"$13,000,000","2,271","2,311","$8,330,681","$38,177,966","$68,915,732","$22,235,984","$60,413,950"
63,"Mar 26, 1999","Mar 26, 1999",EDtv,Universal,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$60,000,000","2,626","2,631","$8,311,290","$22,508,689","$40,630,839","$12,811,000","$35,319,689"
64,"Dec 17, 1999","Dec 17, 1999",Bicentennial Man,Walt Disney,Drama,Based on Fiction Book/Short Story,Live Action,Science Fiction,"$90,000,000","2,518","2,767","$8,234,926","$58,220,776","$103,163,289","$29,200,000","$87,420,776"
65,"Apr 2, 1999","Apr 2, 1999",The Out-of-Towners,Paramount Pictures,Comedy,Remake,Live Action,Contemporary Fiction,"$40,000,000","2,102","2,128","$8,224,215","$28,544,120","$51,525,506",$0,"$28,544,120"
66,"Jul 2, 1999","Jul 2, 1999",Summer of Sam,Walt Disney,Thriller/Suspense,Based on Real Life Events,Live Action,Historical Fiction,"$22,000,000","1,536","1,536","$7,991,450","$19,288,130","$34,817,344",$0,"$19,288,130"
67,"Jul 9, 1999","Jul 9, 1999",Arlington Road,Sony Pictures,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$21,500,000","1,631","1,631","$7,517,145","$24,419,219","$44,079,566",$0,"$24,419,219"
68,"Dec 22, 1999","Dec 22, 1999",Man on the Moon,Universal,Drama,Based on Real Life Events,Live Action,Dramatization,"$52,000,000","2,079","2,080","$7,515,585","$34,580,635","$61,459,596","$12,827,000","$47,407,635"
69,"Nov 5, 1999","Nov 5, 1999",The Bachelor,New Line,Romantic Comedy,Remake,Live Action,Contemporary Fiction,"$21,000,000","2,522","2,524","$7,480,288","$21,731,001","$39,178,788","$15,151,377","$36,882,378"
70,"Mar 12, 1999","Mar 12, 1999",The Rage: Carrie 2,MGM,Horror,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$21,000,000","2,286","2,286","$7,065,123","$17,760,244","$32,059,338",$0,"$17,760,244"
71,"Dec 24, 1999","Dec 24, 1999",Galaxy Quest,Dreamworks SKG,Adventure,Original Screenplay,Live Action,Science Fiction,"$45,000,000","2,412","2,450","$7,012,630","$71,423,726","$124,348,584","$19,100,000","$90,523,726"
72,"Oct 1, 1999","Oct 1, 1999",Drive Me Crazy,20th Century Fox,Romantic Comedy,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$8,000,000","2,222","2,235","$6,846,112","$17,843,379","$32,206,296","$4,748,072","$22,591,451"
73,"Nov 5, 1999","Nov 5, 1999",The Insider,Walt Disney,Drama,Based on Factual Book/Article,Live Action,Dramatization,"$68,000,000","1,809","1,846","$6,712,361","$28,965,197","$51,989,673","$31,300,000","$60,265,197"
74,"Feb 26, 1999","Feb 26, 1999",The Other Sister,Walt Disney,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,"1,343","1,863","$6,624,445","$27,807,627","$50,196,048",$0,"$27,807,627"
75,"Nov 12, 1999","Nov 12, 1999",The Messenger: The Story of Joan of Arc,Sony Pictures,Drama,Based on Real Life Events,Live Action,Dramatization,"$50,000,000","2,147","2,148","$6,360,968","$14,271,297","$25,748,764",$0,"$14,271,297"
76,"Oct 22, 1999","Oct 22, 1999",Bringing Out The Dead,Paramount Pictures,Black Comedy,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$32,000,000","1,936","1,970","$6,193,052","$16,640,210","$30,021,049",$0,"$16,640,210"
77,"Mar 26, 1999","Mar 26, 1999",The Mod Squad,MGM,Action,Based on TV,Live Action,Contemporary Fiction,$0,"2,290","2,290","$6,064,716","$13,260,050","$23,935,956","$2,155,311","$15,415,361"
78,"Jan 15, 1999","Jan 15, 1999",Virus,Universal,Action,Based on Comic/Graphic Novel,Live Action,Science Fiction,"$75,000,000","2,018","2,020","$6,013,640","$14,010,690","$25,290,943","$16,616,000","$30,626,690"
79,"Feb 19, 1999","Feb 19, 1999",October Sky,Universal,Drama,Based on Real Life Events,Live Action,Dramatization,$0,"1,495","1,702","$5,905,250","$32,683,932","$58,998,349","$425,933","$33,109,865"
80,"Sep 10, 1999","Sep 10, 1999",Stir of Echoes,Artisan,Horror,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$12,000,000","1,888","1,944","$5,811,664","$21,133,087","$38,147,714","$1,926,292","$23,059,379"
81,"Sep 1, 1999","Sep 1, 1999",Chill Factor,Warner Bros.,Action,Original Screenplay,Live Action,Contemporary Fiction,"$34,000,000","2,558","2,558","$5,810,531","$11,263,966","$20,332,788",$0,"$11,263,966"
82,"Mar 12, 1999","Mar 12, 1999",The Corruptor,New Line,Action,Original Screenplay,Live Action,Contemporary Fiction,"$10,000,000","1,804","1,804","$5,765,300","$15,164,492","$27,373,697",$0,"$15,164,492"
83,"Aug 4, 1999","Aug 4, 1999",The Iron Giant,Warner Bros.,Adventure,Based on Fiction Book/Short Story,Hand Animation,Kids Fiction,"$50,000,000","2,179","2,179","$5,732,614","$23,159,305","$41,805,278","$8,174,612","$31,333,917"
84,"Mar 12, 1999","Mar 12, 1999",Baby Geniuses,Sony Pictures,Adventure,Original Screenplay,Live Action,Kids Fiction,"$13,000,000","1,689","1,702","$5,613,587","$27,151,490","$49,011,642",$0,"$27,151,490"
85,"Nov 12, 1999","Nov 12, 1999",Anywhere But Here,20th Century Fox,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$23,000,000","1,672","1,686","$5,607,137","$18,653,615","$33,626,463",$0,"$18,653,615"
86,"Mar 12, 1999","Mar 12, 1999",The Deep End of the Ocean,Sony Pictures,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$40,000,000","1,907","1,907","$5,558,400","$13,508,635","$24,384,681",$0,"$13,508,635"
87,"Mar 19, 1999","Mar 19, 1999",True Crime,Warner Bros.,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,"1,852","1,852","$5,276,109","$16,676,845","$30,103,670",$0,"$16,676,845"
88,"Dec 17, 1999","Dec 17, 1999",Anna and the King,20th Century Fox,Drama,Based on Fiction Book/Short Story,Live Action,Dramatization,"$75,000,000","2,132","2,140","$5,223,416","$39,251,128","$69,345,622",$0,"$39,251,128"
89,"Mar 12, 1999","Mar 12, 1999",Wing Commander,20th Century Fox,Action,Based on Game,Live Action,Science Fiction,"$30,000,000","2,016","2,019","$5,114,365","$11,578,022","$20,899,695",$0,"$11,578,022"
90,"Jul 14, 1999","Jul 14, 1999",Muppets From Space,Sony Pictures,Adventure,Based on TV,Live Action,Kids Fiction,"$24,000,000","2,265","2,266","$4,826,049","$16,304,786","$29,432,060",$0,"$16,304,786"
91,"Oct 22, 1999","Oct 22, 1999",Bats,Sony Pictures,Horror,Original Screenplay,Live Action,Science Fiction,"$6,500,000","2,540","2,560","$4,717,902","$10,155,691","$18,332,215",$0,"$10,155,691"
92,"Apr 9, 1999","Apr 9, 1999",Go!,Sony Pictures,Black Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$6,500,000","1,563","1,563","$4,706,795","$16,875,273","$30,461,860","$11,508,168","$28,383,441"
93,"Aug 20, 1999","Aug 20, 1999",Universal Soldier II: The Return,Sony Pictures,Action,Original Screenplay,Live Action,Science Fiction,"$40,000,000","1,639","1,639","$4,605,167","$10,447,421","$18,858,820","$270,000","$10,717,421"
94,"Jan 15, 1999","Jan 15, 1999",In Dreams,Dreamworks SKG,Horror,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$30,000,000","1,670","1,682","$4,593,872","$12,017,369","$21,692,763",$0,"$12,017,369"
95,"Mar 26, 1999","Mar 26, 1999",Doug's 1st Movie,Walt Disney,Adventure,Based on TV,Hand Animation,Kids Fiction,"$5,000,000","2,268","2,268","$4,470,489","$19,421,271","$35,057,680",$0,"$19,421,271"
96,"Oct 22, 1999","Oct 22, 1999",Three to Tango,Warner Bros.,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$20,000,000","2,234","2,234","$4,406,135","$10,570,375","$19,080,771",$0,"$10,570,375"
97,"May 14, 1999","May 14, 1999",Hak Hap,Artisan,Action,Original Screenplay,Live Action,Science Fiction,$0,979,988,"$4,287,000","$10,211,278","$18,432,562",$0,"$10,211,278"
98,"May 14, 1999","May 14, 1999",A Midsummer Night's Dream,Fox Searchlight,Romantic Comedy,Based on Play,Live Action,Historical Fiction,$0,"1,080","1,099","$4,285,620","$16,071,990","$29,011,835","$8,939,655","$25,011,645"
99,"May 28, 1999","May 28, 1999",The Thirteenth Floor,Sony Pictures,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,Science Fiction,"$16,000,000","1,815","1,815","$4,278,452","$11,810,854","$21,319,984",$0,"$11,810,854"
100,"Feb 19, 1999","Feb 19, 1999",Office Space,Miramax,Black Comedy,Based on Short Film,Live Action,Contemporary Fiction,"$10,000,000","1,740","1,742","$4,231,727","$10,827,813","$19,545,479","$1,351,895","$12,179,708"
