Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
69,"Jan 25, 2008","Jan 25, 2008",Shoot Down,Magic Lamp,Documentary,Based on Real Life Events,Live Action,Factual,$0,21,21,"$51,408","$51,408","$65,648",$0,"$51,408"
70,"Jul 25, 2008","Jul 25, 2008",Man on Wire,Magnolia Pictures,Documentary,Based on Real Life Events,Live Action,Factual,"$1,900,000",2,93,"$51,392","$2,962,242","$3,782,194","$2,654,825","$5,617,067"
71,"Apr 9, 2008","Apr 9, 2008",Young @ Heart,Fox Searchlight,Documentary,Based on Real Life Events,Live Action,Factual,$0,4,212,"$50,937","$3,992,189","$5,098,658","$3,657,066","$7,649,255"
72,"Apr 11, 2008","Apr 11, 2008",L'auberge rouge,,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,24,24,"$50,304","$50,304","$64,245","$8,034,067","$8,084,371"
73,"Dec 25, 2008","Dec 25, 2008",Waltz with Bashir,Sony Pictures Classics,Documentary,Based on Real Life Events,Hand Animation,Factual,"$2,000,000",5,208,"$50,021","$2,283,849","$2,804,397","$11,628,440","$13,912,289"
74,"Oct 3, 2008","Oct 3, 2008",Paris,,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,1,34,"$49,954","$1,010,194","$1,237,849","$21,840,000","$22,850,194"
75,"Mar 7, 2008","Mar 7, 2008",é•·æ±Ÿä¸ƒè™Ÿ (CJ7),Sony Pictures Classics,Adventure,Original Screenplay,Animation/Live Action,Science Fiction,"$20,000,000",19,30,"$49,770","$206,678","$263,958","$47,094,093","$47,300,771"
76,"Oct 24, 2008","Oct 24, 2008",LÃ¥t den rÃ¤tte komma in,Magnolia Pictures,Horror,Original Screenplay,Live Action,Fantasy,"$4,500,000",4,53,"$49,295","$2,122,085","$2,675,448","$10,125,597","$12,247,682"
77,"May 16, 2008","May 16, 2008",Reprise,Miramax,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,3,15,"$49,060","$554,826","$708,593","$607,358","$1,162,184"
78,"May 9, 2008","May 9, 2008",Before the Rains,Roadside Attractions,Drama,Remake,Live Action,Historical Fiction,$0,8,44,"$48,159","$1,037,128","$1,324,570","$20,000","$1,057,128"
79,"Mar 14, 2008","Mar 14, 2008",Sleepwalking,Overture Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,30,69,"$47,762","$168,972","$215,798",$0,"$168,972"
80,"Jun 20, 2008","Jun 20, 2008",Brick Lane,Sony Pictures Classics,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,"$2,500,000",7,49,"$47,124","$1,094,998","$1,398,480","$2,743,488","$3,838,486"
81,"Sep 19, 2008","Sep 19, 2008",Battle in Seattle,ThinkFilm,Drama,Original Screenplay,Live Action,Historical Fiction,$0,8,42,"$46,903","$223,537","$285,490","$650,000","$873,537"
82,"Apr 11, 2008","Apr 11, 2008",Bra Boys,BerKela Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,23,23,"$45,609","$113,730","$145,244",$0,"$113,730"
83,"Jul 25, 2008","Jul 25, 2008",American Teen,Paramount Vantage,Documentary,Based on Real Life Events,Live Action,Factual,"$5,000,000",5,109,"$45,589","$942,441","$1,203,645","$46,878","$989,319"
84,"May 23, 2008","May 23, 2008",The Children of Huang Shi,Sony Pictures Classics,Drama,Based on Real Life Events,Live Action,Dramatization,"$20,000,000",7,43,"$42,755","$1,031,872","$1,317,857","$7,189,828","$8,221,700"
85,"Feb 29, 2008","Feb 29, 2008",Chicago 10,Roadside Attractions,Documentary,Based on Real Life Events,Live Action,Factual,$0,14,14,"$42,724","$176,545","$225,472",$0,"$176,545"
86,"Nov 28, 2008","Nov 28, 2008",Oye Lucky! Lucky Oye!,UTV Communications,Comedy,Based on Real Life Events,Live Action,Dramatization,$0,45,45,"$42,399","$80,037","$102,218","$1,532,709","$1,612,746"
87,"Oct 24, 2008","Oct 24, 2008",Roadside Romeo,Yash Raj Films,Adventure,Original Screenplay,Digital Animation,Kids Fiction,"$2,000,000",29,29,"$41,770","$55,202","$70,499","$1,990,888","$2,046,090"
88,"Feb 15, 2008","Feb 15, 2008",Dolphins and Whales Tribes of the Oce…,3D Entertainment,Documentary,Based on Real Life Events,Live Action,Factual,"$6,000,000",4,15,"$41,695","$7,714,996","$9,690,893","$9,537,291","$17,252,287"
89,"Sep 12, 2008","Sep 12, 2008",Greetings from the Shore,Newstyle Releasing,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,31,31,"$40,527","$96,314","$123,006",$0,"$96,314"
90,"Jun 6, 2008","Jun 6, 2008",And When Did You Last See Your Father?,Sony Pictures Classics,Drama,Based on Fiction Book/Short Story,Live Action,Dramatization,"$8,000,000",8,57,"$39,210","$1,071,240","$1,368,136","$1,405,251","$2,476,491"
91,"Oct 3, 2008","Oct 3, 2008",Allah Made Me Funny,Truly Indie,Documentary,Based on Real Life Events,Live Action,Factual,$0,14,14,"$38,867","$66,903","$85,437",$0,"$66,903"
92,"Jan 18, 2008","Jan 18, 2008",Little Chenier,Slowhand Cinema,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,17,17,"$37,318","$87,939","$112,305",$0,"$87,939"
93,"Sep 10, 2008","Sep 10, 2008",Un secret,Strand,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,3,11,"$37,135","$623,558","$793,893","$15,550,000","$16,173,558"
94,"May 30, 2008","May 30, 2008",The Foot Fist Way,Paramount Vantage,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$79,000",4,25,"$36,391","$234,286","$299,217",$0,"$234,286"
95,"May 23, 2008","May 23, 2008","War, Inc.",First Look,Black Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$10,000,000",2,33,"$35,336","$580,862","$741,853","$718,993","$1,299,855"
96,"Apr 25, 2008","Apr 25, 2008",Deal,MGM,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,50,51,"$35,281","$61,626","$78,706",$0,"$61,626"
97,"Apr 2, 2008","Apr 2, 2008",Le voyage du ballon rouge,IFC Films,Drama,Original Screenplay,Live Action,Fantasy,$0,2,14,"$35,222","$459,364","$586,678",$0,"$459,364"
98,"Apr 4, 2008","Apr 4, 2008",Meet Bill,First Look,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,36,36,"$35,201","$59,108","$75,487","$298,356","$357,464"
99,"Jul 18, 2008","Jul 18, 2008",Transsiberian,First Look,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$15,000,000",2,154,"$34,615","$2,203,641","$2,814,392","$4,175,934","$6,379,575"
100,"Aug 1, 2008","Aug 1, 2008",Midnight Meat Train,Lionsgate,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$15,000,000",102,102,"$34,394","$73,548","$93,928","$1,516,698","$1,590,246"
