Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
58,"Mar 23, 2001","Mar 23, 2001",Heartbreakers,MGM,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$38,000,000","2,750","2,751","$11,801,323","$40,334,024","$65,346,814","$17,419,801","$57,753,825"
59,"Jan 12, 2001","Jan 12, 2001",Double Take,Walt Disney,Action,Remake,Live Action,Contemporary Fiction,"$24,000,000","1,631","1,631","$11,736,236","$29,823,162","$48,317,730",$0,"$29,823,162"
60,"Aug 17, 2001","Aug 17, 2001",Rat Race,Paramount Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$48,000,000","2,550","2,551","$11,662,094","$56,607,223","$91,711,701","$30,000,000","$86,607,223"
61,"Jul 11, 2001","Jul 11, 2001",Final Fantasy: The Spirits Within,Sony Pictures,Adventure,Based on Game,Digital Animation,Science Fiction,"$137,000,000","2,649","2,649","$11,408,853","$32,131,830","$52,058,099","$53,000,000","$85,131,830"
62,"Nov 21, 2001","Nov 21, 2001",Black Knight,20th Century Fox,Adventure,Original Screenplay,Live Action,Kids Fiction,"$35,000,000","2,571","2,571","$11,102,948","$33,422,806","$54,087,750",$0,"$33,422,806"
63,"Aug 24, 2001","Aug 24, 2001",Jay and Silent Bob Strike Back,Miramax/Dimension,Comedy,Spin-Off,Live Action,Contemporary Fiction,"$22,000,000","2,765","2,765","$11,018,543","$30,059,386","$48,700,449","$3,703,014","$33,762,400"
64,"Feb 16, 2001","Feb 16, 2001",Sweet November,Warner Bros.,Drama,Remake,Live Action,Contemporary Fiction,"$40,000,000","2,268","2,268","$11,015,226","$25,288,103","$40,970,295","$40,466,125","$65,754,228"
65,"Oct 19, 2001","Oct 19, 2001",From Hell,20th Century Fox,Thriller/Suspense,Based on Comic/Graphic Novel,Live Action,Historical Fiction,"$35,000,000","2,305","2,335","$11,014,818","$31,598,308","$51,190,434","$37,114,057","$68,712,365"
66,"Apr 13, 2001","Apr 13, 2001",Bridget Jones's Diary,Miramax,Romantic Comedy,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$25,000,000","1,611","2,547","$10,733,933","$71,500,556","$115,841,006","$206,401,817","$277,902,373"
67,"Mar 9, 2001","Mar 9, 2001",15 Minutes,New Line,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$42,000,000","2,337","2,337","$10,523,154","$24,375,436","$39,491,650","$31,956,428","$56,331,864"
68,"Oct 19, 2001","Oct 19, 2001",Riding in Cars with Boys,Sony Pictures,Drama,Based on Real Life Events,Live Action,Dramatization,"$47,000,000","2,770","2,770","$10,404,652","$29,781,453","$48,250,156",$0,"$29,781,453"
69,"Sep 7, 2001","Sep 7, 2001",The Musketeer,Universal,Adventure,Based on Fiction Book/Short Story,Live Action,Historical Fiction,"$40,000,000","2,438","2,500","$10,312,740","$27,053,815","$43,830,995",$0,"$27,053,815"
70,"Mar 23, 2001","Mar 23, 2001",The Brothers,Sony Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$6,000,000","1,378","1,378","$10,302,846","$27,457,409","$44,484,880","$500,782","$27,958,191"
71,"Feb 2, 2001","Feb 2, 2001",Valentine,Warner Bros.,Horror,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$10,000,000","2,310","2,310","$10,024,648","$20,384,136","$33,025,177",$0,"$20,384,136"
72,"Mar 30, 2001","Mar 30, 2001",Someone Like You,20th Century Fox,Romantic Comedy,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$23,000,000","2,345","2,350","$10,010,600","$27,338,033","$44,291,476","$11,346,873","$38,684,906"
73,"Dec 25, 2001","Dec 25, 2001",Kate and Leopold,Miramax,Romantic Comedy,Original Screenplay,Live Action,Fantasy,"$48,000,000","2,459","2,467","$9,725,408","$47,095,453","$75,610,804","$23,842,325","$70,937,778"
74,"Mar 2, 2001","Mar 2, 2001",See Spot Run,Warner Bros.,Adventure,Original Screenplay,Live Action,Kids Fiction,"$16,000,000","2,656","2,658","$9,715,102","$33,357,476","$54,043,817","$9,700,076","$43,057,552"
75,"Sep 14, 2001","Sep 14, 2001",Hardball,Paramount Pictures,Drama,Based on Factual Book/Article,Live Action,Dramatization,"$21,000,000","2,137","2,314","$9,386,342","$40,222,729","$65,163,377","$3,505,831","$43,728,560"
76,"May 18, 2001","May 18, 2001",Angel Eyes,Warner Bros.,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$38,000,000","2,375","2,407","$9,225,575","$24,044,532","$38,955,536","$5,500,000","$29,544,532"
77,"Oct 12, 2001","Oct 12, 2001",Corky Romano,Walt Disney,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$11,000,000","2,062","2,094","$9,023,173","$23,978,402","$38,840,122","$1,137,701","$25,116,103"
78,"Sep 28, 2001","Sep 28, 2001",Hearts in Atlantis,Warner Bros.,Drama,Based on Fiction Book/Short Story,Live Action,Fantasy,"$31,000,000","1,751","2,010","$9,021,494","$24,185,781","$39,184,382","$6,700,000","$30,885,781"
79,"Jun 27, 2001","Jun 27, 2001",Baby Boy,Sony Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$16,000,000","1,533","1,533","$8,606,403","$28,734,552","$46,554,027",$0,"$28,734,552"
80,"Apr 6, 2001","Apr 6, 2001",Pokemon 3: The Movie,Warner Bros.,Adventure,Based on TV,Hand Animation,Kids Fiction,"$3,000,000","2,675","2,675","$8,240,752","$17,052,128","$27,626,853","$51,400,000","$68,452,128"
81,"Apr 11, 2001","Apr 11, 2001",Joe Dirt,Sony Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$16,000,000","2,638","2,639","$8,016,008","$27,087,695","$43,885,887","$3,900,000","$30,987,695"
82,"Nov 9, 2001","Nov 9, 2001",Heist,New Line,Action,Original Screenplay,Live Action,Contemporary Fiction,"$35,000,000","1,891","1,891","$7,823,521","$23,483,357","$38,046,358","$5,423,460","$28,906,817"
83,"Sep 7, 2001","Sep 7, 2001",Two Can Play That Game,Sony Pictures,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$13,000,000","1,297","1,308","$7,720,942","$22,235,901","$36,025,299","$155,549","$22,391,450"
84,"Apr 20, 2001","Apr 20, 2001",Crocodile Dundee in Los Angeles,Paramount Pictures,Adventure,Original Screenplay,Live Action,Contemporary Fiction,"$25,000,000","2,123","2,166","$7,714,362","$25,590,119","$41,459,606","$13,802,992","$39,393,111"
85,"Apr 11, 2001","Apr 11, 2001",Kingdom Come,Fox Searchlight,Comedy,Based on Play,Live Action,Contemporary Fiction,"$7,000,000","1,111","1,121","$7,562,284","$23,247,539","$37,664,299","$146,400","$23,393,939"
86,"Feb 9, 2001","Feb 9, 2001",Saving Silverman,Sony Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$22,000,000","2,467","2,467","$7,411,852","$19,351,569","$31,352,276","$6,521,573","$25,873,142"
87,"Oct 5, 2001","Oct 5, 2001",Joy Ride,20th Century Fox,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$23,000,000","2,497","2,522","$7,347,259","$21,973,182","$35,599,655","$231,708","$22,204,890"
88,"Aug 17, 2001","Aug 17, 2001",Captain Corelli's Mandolin,Miramax,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,"$57,000,000","1,595","1,612","$7,209,345","$25,528,495","$41,359,763","$36,569,000","$62,097,495"
89,"Feb 23, 2001","Feb 23, 2001",3000 Miles to Graceland,Warner Bros.,Action,Original Screenplay,Live Action,Contemporary Fiction,"$62,000,000","2,545","2,645","$7,160,521","$15,738,632","$25,498,808","$2,970,216","$18,708,848"
90,"Dec 21, 2001","Dec 21, 2001",How High,Universal,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$12,000,000","1,266","1,275","$7,102,260","$31,155,435","$50,181,009","$66,960","$31,222,395"
91,"Apr 20, 2001","Apr 20, 2001",Freddy Got Fingered,20th Century Fox,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$15,000,000","2,271","2,271","$7,098,459","$14,249,005","$23,085,402",$0,"$14,249,005"
92,"Oct 19, 2001","Oct 19, 2001",The Last Castle,Dreamworks SKG,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$60,000,000","2,262","2,270","$7,088,213","$18,208,078","$29,499,652","$2,333,590","$20,541,668"
93,"Aug 24, 2001","Aug 24, 2001",Summer Catch,Warner Bros.,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$17,000,000","2,335","2,335","$7,018,593","$19,693,891","$31,906,887",$0,"$19,693,891"
94,"Mar 30, 2001","Mar 30, 2001",Tomcats,Sony Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$11,000,000","2,617","2,617","$6,406,076","$13,558,739","$21,967,065",$0,"$13,558,739"
95,"Aug 3, 2001","Aug 3, 2001",Original Sin,MGM,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$26,000,000","2,194","2,194","$6,402,741","$16,521,410","$26,767,019",$0,"$16,521,410"
96,"Sep 7, 2001","Sep 7, 2001",Rock Star,Warner Bros.,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$38,000,000","2,525","2,525","$6,018,636","$16,991,902","$27,529,275","$2,325,863","$19,317,765"
97,"Oct 12, 2001","Oct 12, 2001",Iron Monkey,Miramax,Action,Original Screenplay,Live Action,Historical Fiction,$0,"1,225","1,235","$6,014,653","$14,681,661","$23,786,366",$0,"$14,681,661"
98,"Jan 26, 2001","Jan 26, 2001",Sugar and Spice,New Line,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,"2,150","2,150","$5,891,176","$13,276,953","$21,510,537","$3,603,846","$16,880,799"
99,"Jan 19, 2001","Jan 19, 2001",The Pledge,Warner Bros.,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$45,000,000","1,275","1,410","$5,765,347","$19,719,930","$31,949,069","$9,686,202","$29,406,132"
100,"Sep 14, 2001","Sep 14, 2001",The Glass House,Sony Pictures,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$22,000,000","1,591","1,601","$5,738,448","$17,951,431","$29,083,847","$4,910,354","$22,861,785"
