Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
45,"Feb 14, 2020","Feb 14, 2020",A Simple Wedding,Blue Fox Entertainment,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,10,10,"$21,794","$54,415","$54,415",$0,"$54,415"
46,"Aug 14, 2020","Aug 14, 2020",Spree,RLJ Entertainment,Black Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,33,33,"$20,480","$28,771","$28,771","$20,723","$49,494"
47,"Feb 28, 2020","Sep 6, 2019",La Gomera,Magnolia Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,3,8,"$20,458","$55,608","$55,608","$750,641","$806,249"
48,"Feb 28, 2020","Feb 28, 2020",Burden,101 Studios,Drama,Based on Real Life Events,Live Action,Dramatization,$0,5,109,"$20,160","$139,270","$139,270","$310,516","$449,786"
49,"Jun 19, 2020","Jun 19, 2020",Quarantine Cat Film Fest,Row House Cinema,Documentary,Based on Real Life Events,Live Action,Factual,$0,84,84,"$20,000","$20,000","$20,000",$0,"$20,000"
50,"Mar 13, 2020","Mar 13, 2020",Heart of Africa,Purdie Distribution,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,20,20,"$19,697","$24,139","$24,139",$0,"$24,139"
51,"Sep 11, 2020","Sep 11, 2020",Rent-A-Pal,IFC Midnight,Horror,Original Screenplay,Live Action,Historical Fiction,$0,56,56,"$19,650","$29,615","$29,615",$153,"$29,768"
52,"Feb 19, 2020","Jun 21, 2019","Kimi to, nami ni noretara",GKIDS,Comedy,Original Screenplay,Digital Animation,Contemporary Fiction,$0,12,605,"$19,643","$332,432","$332,432","$3,722,293","$4,054,725"
53,"Sep 3, 2020","Sep 3, 2020",My Brothersâ€™ Crossing,Atlas Distribution,Drama,Based on Factual Book/Article,Live Action,Dramatization,$0,73,73,"$19,386","$59,390","$59,390",$0,"$59,390"
54,"Jan 24, 2020","Jan 22, 2020",Namsaneui Bujangdeul,Capelight Pictures,Thriller/Suspense,Based on Factual Book/Article,Live Action,Contemporary Fiction,$0,2,22,"$16,514","$113,527","$113,527","$34,843,440","$34,956,967"
55,"Mar 13, 2020","Mar 13, 2020","Never, Rarely, Sometimes, Always",Focus Features,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,4,4,"$16,285","$16,565","$16,565","$874,962","$891,527"
56,"Mar 6, 2020","Mar 6, 2020",The Burnt Orange Heresy,Sony Pictures Classics,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,4,139,"$16,163","$144,201","$144,201","$558,175","$702,376"
57,"Mar 6, 2020","Mar 6, 2020",The Booksellers,Greenwich,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,3,"$15,794","$25,694","$25,694","$151,480","$177,174"
58,"Nov 20, 2020","Nov 20, 2020",Embattled,IFC Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,68,68,"$15,141","$32,259","$32,259",$0,"$32,259"
59,"Mar 6, 2020","Aug 30, 2019",Bacurau,Kino Lorber,Action,Original Screenplay,Live Action,Science Fiction,$0,2,6,"$14,691","$58,115","$58,115","$3,536,000","$3,594,115"
60,"Jan 10, 2020","Jan 10, 2020",Three Christs,IFC Films,Drama,Based on Factual Book/Article,Live Action,Dramatization,$0,31,31,"$14,620","$37,788","$37,788",$0,"$37,788"
61,"Feb 28, 2020","Feb 28, 2020",Saint Frances,Oscilloscope Pictures,Multiple Genres,Original Screenplay,Live Action,Contemporary Fiction,$0,1,126,"$14,298","$127,275","$127,275","$14,923","$142,198"
62,"Feb 7, 2020","Nov 8, 2019",And Then We Danced,Music Box Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,23,"$13,880","$177,262","$177,262","$448,405","$625,667"
63,"Feb 14, 2020","Feb 14, 2020",Buffaloed,Magnolia Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,9,9,"$13,796","$29,118","$29,118",$0,"$29,118"
64,"Feb 21, 2020","May 24, 2019",Le jeune Ahmed,Kino Lorber,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,4,"$13,325","$21,291","$21,291","$1,506,888","$1,528,179"
65,"May 8, 2020","May 8, 2020",How to Build a Girl,IFC Films,Comedy,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,6,9,"$13,201","$70,632","$70,632",$0,"$70,632"
66,"Mar 6, 2020","Jan 17, 2020",Swallow,IFC Films,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,3,39,"$12,850","$33,419","$33,419","$243,362","$276,781"
67,"Nov 20, 2020","Nov 20, 2020",Always & Forever,RLJ Entertainment,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,11,11,"$12,361","$197,463","$197,463",$0,"$197,463"
68,"Dec 18, 2020","Dec 18, 2020",Hunter Hunter,IFC Films,Horror,Original Screenplay,Live Action,Contemporary Fiction,$0,30,30,"$12,010","$32,705","$32,705",$0,"$32,705"
69,"Feb 14, 2020","Feb 14, 2020",Akik maradtak,Menemsha Entertainment,Drama,Based on Real Life Events,Live Action,Dramatization,$0,3,3,"$11,862","$11,862","$11,862","$8,869","$20,731"
70,"Aug 7, 2020","Jul 31, 2020",Juvenile Delinquents,Atlas Distribution,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,4,4,"$11,605","$34,292","$34,292","$2,640","$36,932"
71,"Mar 6, 2020","Oct 9, 1997",Heung Gong jai jo,Metrograph Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$11,299","$16,255","$16,255",$0,"$16,255"
72,"Jan 31, 2020","Jan 31, 2020",JosÃ©,Outsider,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,2,"$11,191","$26,563","$26,563",$0,"$26,563"
73,"Aug 14, 2020","Jul 31, 2020",Sputnik,IFC Midnight,Horror,Original Screenplay,Live Action,Science Fiction,$0,32,32,"$11,024","$18,853","$18,853","$244,541","$263,394"
74,"Feb 21, 2020","Feb 21, 2020",Tread,Gravitas Ventures,Documentary,Based on Real Life Events,Live Action,Factual,$0,13,25,"$10,585","$29,136","$29,136",$0,"$29,136"
75,"Feb 7, 2020","Feb 7, 2020",Cane River,Oscilloscope Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,6,"$10,240","$27,317","$27,317",$0,"$27,317"
76,"Nov 11, 2020","Nov 11, 2020",Coded Bias,7th Empire Media,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$10,236","$10,236","$10,236",$0,"$10,236"
77,"Jan 29, 2020","Jun 20, 2019",Dylda,Kino Lorber,Drama,Original Screenplay,Live Action,Historical Fiction,$0,1,35,"$10,008","$196,258","$196,258","$1,333,414","$1,529,672"
78,"Feb 21, 2020","Feb 21, 2020",Premature,IFC Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,4,29,"$9,909","$23,071","$23,071",$0,"$23,071"
79,"Apr 24, 2020","Jan 10, 2020",True History Of The Kelly Gang,IFC Films,Drama,Based on Factual Book/Article,Live Action,Dramatization,$0,5,5,"$9,839","$33,816","$33,816","$417,379","$451,195"
80,"Mar 6, 2020","Aug 23, 2019",Sorry We Missed You,Zeitgeist,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,3,6,"$9,436","$28,273","$28,273","$10,131,466","$10,159,739"
81,"Feb 14, 2020","Feb 14, 2020",Olympic Dreams,IFC Films,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,3,36,"$9,290","$29,450","$29,450",$0,"$29,450"
82,"Mar 6, 2020","Mar 6, 2020",Powerbomb,Indican Pictures,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,3,3,"$8,712","$11,319","$11,319",$0,"$11,319"
83,"Jan 3, 2020","Jan 3, 2020",Advocate,Film Movement,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,2,"$8,196","$16,942","$16,946",$0,"$16,942"
84,"Mar 13, 2020","Mar 13, 2020",Inside the Rain,Sky Island,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$8,140","$8,140","$8,140",$0,"$8,140"
85,"Jan 17, 2020","Jan 17, 2020",Lore,Indican Pictures,Thriller/Suspense,Original Screenplay,Live Action,Science Fiction,$0,7,7,"$7,084","$20,006","$20,006",$0,"$20,006"
86,"Oct 9, 2020","Oct 9, 2020",I Am Lisa,Mutiny Pictures,Horror,Original Screenplay,Live Action,Contemporary Fiction,$0,3,3,"$6,949","$6,949","$6,949",$0,"$6,949"
87,"Feb 28, 2020","Feb 28, 2020",Lost in America,Indican Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,2,"$6,798","$11,301","$11,301",$0,"$11,301"
88,"Nov 6, 2020","Nov 6, 2020",Kindred,IFC Midnight,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,50,50,"$6,795","$8,921","$8,921","$49,181","$58,102"
89,"Aug 28, 2020","Aug 28, 2020",Centigrade,IFC Films,Thriller/Suspense,Based on Real Life Events,Live Action,Dramatization,$0,28,28,"$6,480","$16,263","$16,263","$15,606","$31,869"
90,"Jan 10, 2020","Jan 10, 2020",Afterward,Abramorama Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,2,"$6,477","$6,477","$6,477",$0,"$6,477"
91,"Oct 16, 2020","Oct 16, 2020",Counter Column,Not That Kind of Movie Productions,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,7,"$6,455","$30,796","$30,796",$0,"$30,796"
92,"Sep 18, 2020","Sep 18, 2020",Foster Boy,Gravitas Ventures,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,15,"$6,100","$19,046","$19,046",$0,"$19,046"
93,"Jan 24, 2020","Jun 14, 2019",Zombi Child,Film Movement,Adventure,Original Screenplay,Live Action,Historical Fiction,$0,3,39,"$6,051","$25,878","$25,878","$175,032","$200,910"
94,"Feb 14, 2020","Oct 31, 2019",You go to my Head,First Run Features,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,2,"$5,864","$10,683","$10,683",$0,"$10,683"
95,"Oct 16, 2020","Oct 16, 2020",Sh*thouse,IFC Films,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,28,28,"$5,545","$18,148","$18,148",$0,"$18,148"
96,"Mar 13, 2020","Dec 6, 2019",Human Nature,Greenwich,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,2,"$5,294","$5,487","$5,487",$347,"$5,834"
97,"Oct 16, 2020","Oct 16, 2020",Twiceborn,Freestyle Releasing,Drama,Based on Real Life Events,Live Action,Dramatization,$0,7,10,"$5,217","$11,527","$11,527","$5,868,630","$5,880,157"
98,"May 15, 2020","May 15, 2020",Alice,Monument Releasing,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,58,58,"$5,000","$5,000","$5,000","$4,195","$9,195"
99,"May 15, 2020","May 15, 2020",Circles: The Restorative Justice Project,Indican Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,3,3,"$4,968","$10,260","$10,260",$0,"$10,260"
100,"Apr 24, 2020","Apr 24, 2020",Pahokee,Monument Releasing,Documentary,Based on Real Life Events,Live Action,Factual,$0,85,100,"$4,900","$13,250","$13,250",$0,"$13,250"
