Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
13,"Apr 6, 2018","Apr 6, 2018",The Miracle Season,LD Entertainment,Drama,Based on Real Life Events,Live Action,Dramatization,$0,"1,707","1,707","$3,950,652","$10,230,620","$10,297,993","$49,035","$10,279,655"
14,"Apr 20, 2018","Apr 20, 2018",Traffik,Lionsgate,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$4,000,000","1,046","1,046","$3,941,338","$9,186,156","$9,246,661","$375,075","$9,561,231"
15,"Mar 23, 2018","Mar 22, 2018",Unsane,Bleecker Street,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$1,500,000","2,023","2,023","$3,762,145","$7,690,044","$7,740,690","$6,606,665","$14,296,709"
16,"Jul 20, 2018","Jul 19, 2018",Unfriended: Dark Web,OTL Releasing,Horror,Original Screenplay,Live Action,Contemporary Fiction,"$1,000,000","1,546","1,547","$3,653,035","$8,866,745","$8,925,143","$7,567,843","$16,434,588"
17,"May 4, 2018","May 4, 2018",Tully,Focus Features,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,"1,353","1,356","$3,282,610","$9,369,755","$9,431,464","$6,582,933","$15,952,688"
18,"Jun 8, 2018","Jun 7, 2018",Hotel Artemis,Global Road,Thriller/Suspense,Original Screenplay,Live Action,Science Fiction,"$15,000,000","2,407","2,407","$3,232,790","$6,708,137","$6,752,311","$6,608,490","$13,316,627"
19,"Feb 16, 2018","Jan 26, 2018",Early Man,Lionsgate,Adventure,Original Screenplay,Stop-Motion Animation,Kids Fiction,"$50,000,000","2,494","2,494","$3,190,525","$8,267,544","$8,321,995","$37,018,346","$45,285,890"
20,"Aug 31, 2018","Aug 29, 2018",Kin,Lionsgate,Action,Based on Fiction Book/Short Story,Live Action,Science Fiction,"$30,000,000","2,141","2,141","$3,035,618","$5,718,096","$5,755,752","$4,665,428","$10,383,524"
21,"Mar 9, 2018","Mar 2, 2018",The Hurricane Heist,Entertainment Studios Motion Pictures,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$40,000,000","2,402","2,402","$3,024,399","$6,115,824","$6,156,096","$27,106,490","$33,222,314"
22,"Feb 23, 2018","Feb 23, 2018",Every Day,Orion Pictures,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$4,900,000","1,667","1,669","$3,016,149","$6,112,914","$6,153,171","$6,713,117","$12,826,031"
23,"Sep 21, 2018","Sep 21, 2018",Fahrenheit 11/9,Briarcliff Entertainment,Documentary,Based on Real Life Events,Live Action,Factual,"$5,000,000","1,719","1,719","$3,008,563","$6,352,306","$6,394,140","$301,409","$6,653,715"
24,"Aug 24, 2018","Aug 16, 2018",A.X.L.,Global Road,Drama,Based on Short Film,Live Action,Science Fiction,"$10,000,000","1,710","1,710","$2,798,229","$6,501,381","$6,544,198","$1,758,372","$8,259,753"
25,"Jun 29, 2018","May 25, 2018",Sanju,20th Century Fox,Drama,Based on Real Life Events,Live Action,Dramatization,$0,356,359,"$2,723,658","$7,909,317","$7,961,412","$65,616,927","$73,526,244"
26,"Mar 9, 2018","Mar 9, 2018",Gringo,STX Entertainment,Black Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,"2,404","2,404","$2,722,420","$4,969,853","$5,002,583","$6,188,487","$11,158,340"
27,"Mar 30, 2018","Mar 30, 2018",Godâ€™s Not Dead: A Light in Darkness,Pure Flix Entertainment,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,"1,693","1,693","$2,689,677","$5,728,940","$5,766,665","$1,817,175","$7,546,115"
28,"Apr 20, 2018","Apr 20, 2018",Bharat Ane Nenu,Great India Films,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,305,305,"$2,663,090","$2,663,090","$2,680,629","$17,406,688","$20,069,778"
29,"Aug 8, 2018","Aug 8, 2018",Dog Days,LD Entertainment,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$10,000,000","2,442","2,442","$2,554,766","$6,809,080","$6,853,924","$1,387,146","$8,196,226"
30,"Jun 1, 2018","Jun 1, 2018",Action Point,Paramount Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$19,000,000","2,032","2,032","$2,390,164","$5,059,608","$5,092,935","$44,067","$5,103,675"
31,"Aug 3, 2018","Aug 3, 2018",Death of a Nation,Quality Flix,Documentary,Based on Real Life Events,Live Action,Factual,$0,"1,005","1,005","$2,356,522","$5,885,881","$5,924,645",$0,"$5,885,881"
32,"Dec 21, 2018","Dec 21, 2018",Welcome to Marwen,Universal,Drama,Based on Movie,Animation/Live Action,Dramatization,"$45,000,000","1,911","1,911","$2,354,205","$10,763,520","$10,821,187","$2,322,617","$13,086,137"
33,"Sep 14, 2018","Sep 14, 2018",Unbroken: Path to Redemption,Pure Flix Entertainment,Drama,Based on Real Life Events,Live Action,Dramatization,"$6,000,000","1,620","1,620","$2,238,723","$6,216,897","$6,257,837",$0,"$6,216,897"
34,"Sep 21, 2018","Sep 21, 2018",Life Itself,Amazon Studios,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$10,000,000","2,609","2,609","$2,123,463","$4,095,431","$4,122,401","$3,865,043","$7,960,474"
35,"Feb 16, 2018","Feb 16, 2018",Samson,Pure Flix Entertainment,Drama,Based on Religious Text,Live Action,Dramatization,$0,"1,249","1,249","$1,942,569","$4,719,928","$4,751,014","$172,510","$4,892,438"
36,"Aug 31, 2018","Aug 2, 2018",Ya Veremos,Lionsgate,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,369,369,"$1,807,322","$4,165,949","$4,193,386","$9,975,555","$14,141,504"
37,"Dec 28, 2018","Dec 28, 2018",Simmba,Reliance Entertainment,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,301,301,"$1,758,576","$5,102,129","$5,130,303","$2,260,202","$7,362,331"
38,"Apr 11, 2018","Apr 11, 2018",Beirut,Bleecker Street,Action,Original Screenplay,Live Action,Historical Fiction,$0,755,755,"$1,734,497","$5,019,226","$5,052,276","$2,741,154","$7,760,380"
39,"May 4, 2018","Apr 19, 2018",Bad Samaritan,Electric Entertainment,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,"2,007","2,007","$1,726,868","$3,424,744","$3,447,296","$1,356,894","$4,781,638"
40,"Jun 15, 2018","Jun 15, 2018",Gotti,Vertical Entertainment,Drama,Based on Real Life Events,Live Action,Dramatization,"$10,000,000",503,503,"$1,719,902","$4,286,367","$4,314,595","$2,315,625","$6,601,992"
41,"Jun 15, 2018","Jun 15, 2018",Race 3,Yash Raj Films,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,314,314,"$1,690,861","$1,690,861","$1,701,989","$4,773,496","$6,464,357"
42,"Oct 26, 2018","Sep 13, 2018",Johnny English Strikes Again,Focus Features,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$30,000,000",544,552,"$1,638,895","$4,412,170","$4,441,233","$154,957,108","$159,369,278"
43,"Mar 23, 2018","Mar 23, 2018",Isle of Dogs,Fox Searchlight,Adventure,Original Screenplay,Stop-Motion Animation,Kids Fiction,$0,27,"1,947","$1,620,294","$32,015,231","$32,226,085","$26,575,847","$58,591,078"
44,"Mar 16, 2018","Mar 15, 2018",7 Days in Entebbe,Focus Features,Thriller/Suspense,Based on Real Life Events,Live Action,Dramatization,$0,838,838,"$1,592,645","$3,189,220","$3,210,224","$6,407,229","$9,596,449"
45,"Jan 19, 2018","Jul 7, 2017",Meari to majo no hana,GKIDS,Adventure,Based on Fiction Book/Short Story,Hand Animation,Kids Fiction,$0,161,448,"$1,515,939","$2,418,404","$2,434,323","$39,628,942","$42,047,346"
46,"Oct 26, 2018","Oct 26, 2018",Indivisible,Pure Flix Entertainment,Drama,Based on Real Life Events,Live Action,Dramatization,"$2,700,000",830,830,"$1,503,101","$3,511,417","$3,534,540","$78,216","$3,589,633"
47,"Sep 25, 2018","Aug 3, 2018",Boku no Hero Academia the Movie,FUNimation,Adventure,Based on Comic/Graphic Novel,Digital Animation,Kids Fiction,$0,508,515,"$1,388,500","$5,427,591","$5,463,330","$22,079,958","$27,507,549"
48,"Sep 7, 2018","Sep 7, 2018",God Bless the Broken Road,Freestyle Releasing,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,"1,272","1,272","$1,386,254","$2,846,258","$2,865,001","$1,976","$2,848,234"
49,"Jul 6, 2018","Jul 6, 2018",Whitney,Roadside Attractions,Documentary,Based on Real Life Events,Live Action,Factual,$0,451,451,"$1,265,572","$3,026,558","$3,046,485","$1,677,151","$4,703,709"
50,"Mar 9, 2018","Mar 9, 2018",Thoroughbreds,Focus Features,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$5,000,000",549,564,"$1,224,430","$3,072,605","$3,092,839","$401,616","$3,474,221"
51,"Nov 8, 2018","Nov 8, 2018",Thugs of Hindostan,Yash Raj Films,Action,,Live Action,,$0,377,377,"$1,185,386","$1,449,848","$1,459,396","$26,492,922","$27,942,770"
52,"Apr 13, 2018","Apr 13, 2018",Sgt. Stubby: An American Hero,Fun Academy Motion Pictures,Adventure,Based on Real Life Events,Digital Animation,Dramatization,"$25,000,000","1,633","1,633","$1,164,403","$3,054,285","$3,074,398","$769,335","$3,823,620"
53,"Oct 12, 2018","Oct 12, 2018",Gosnell: The Trial of Americaâ€™s Big…,GVN Releasing,Drama,Original Screenplay,Live Action,Dramatization,$0,668,668,"$1,162,988","$3,679,893","$3,704,121",$0,"$3,679,893"
54,"Feb 9, 2018","Feb 9, 2018",La Boda de Valentina,Lionsgate,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,331,331,"$1,147,073","$2,783,739","$2,802,077","$8,261,970","$11,045,709"
55,"Aug 24, 2018","Jun 27, 2018",Papillon,Bleecker Street,Drama,Based on Fiction Book/Short Story,Live Action,Dramatization,$0,544,544,"$1,090,073","$2,335,896","$2,351,280","$5,440,324","$7,776,220"
56,"Sep 21, 2018","Sep 21, 2018",Assassination Nation,Neon,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$7,000,000","1,403","1,403","$1,050,021","$2,005,142","$2,018,345","$847,617","$2,852,759"
57,"Feb 9, 2018","Feb 8, 2018",Padman,Sony Pictures,Comedy,Based on Real Life Events,Live Action,Dramatization,$0,152,152,"$740,313","$1,662,927","$1,673,873","$27,243,759","$28,906,686"
58,"Jul 6, 2018","Jul 6, 2018",Sorry to Bother You,Annapurna Pictures,Black Comedy,Original Screenplay,Live Action,Science Fiction,"$3,200,000",16,"1,050","$727,266","$17,493,096","$17,608,307","$792,464","$18,285,560"
59,"Sep 28, 2018","Sep 28, 2018",Little Women,Pinnacle Peak,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,643,643,"$705,063","$1,379,497","$1,388,576","$83,480","$1,462,977"
60,"Feb 16, 2018","Feb 16, 2018",Tang Ren Jie Tan An 2,Warner Bros.,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,115,115,"$704,047","$1,983,984","$1,997,052","$542,084,590","$544,068,574"
61,"Feb 9, 2018","Feb 9, 2018",2018 Oscar Shorts,ShortsHD,Multiple Genres,Compilation,Multiple Production Methods,Multiple Creative Types,$0,198,271,"$695,044","$3,508,777","$3,531,881","$2,345","$3,511,122"
62,"Dec 25, 2018","Nov 23, 2018",On the Basis of Sex,Focus Features,Drama,Based on Real Life Events,Live Action,Dramatization,"$20,000,000",33,"1,957","$686,355","$24,704,837","$24,740,917","$14,089,509","$38,794,346"
63,"May 10, 2018","Mar 30, 2018",Nada a Perder,Swen Group,Drama,Based on Real Life Events,Live Action,Dramatization,$0,69,69,"$679,531","$679,531","$683,999","$37,720,311","$38,399,842"
64,"Mar 30, 2018","Mar 30, 2018",Baaghi 2,FIP,Action,,Live Action,Contemporary Fiction,$0,123,124,"$650,722","$1,319,579","$1,328,275","$31,089,276","$32,408,855"
65,"Aug 24, 2018","Aug 24, 2018",Beautifully Broken,ArtAffects,Drama,Based on Real Life Events,Live Action,Dramatization,$0,651,651,"$589,155","$1,209,645","$1,217,611","$33,618","$1,243,263"
66,"Sep 28, 2018","Sep 28, 2018",Sui Dhaaga: Made in India,Yash Raj Films,Romantic Comedy,,Live Action,,$0,193,193,"$581,950","$790,628","$795,828","$342,937","$1,133,565"
67,"May 4, 2018","May 4, 2018",RBG,Magnolia Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,34,878,"$578,470","$14,051,361","$14,143,670","$394,210","$14,445,571"
68,"Oct 5, 2018","Oct 5, 2018",The Hate U Give,20th Century Fox,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$23,000,000",36,"2,375","$512,035","$29,719,483","$29,914,943","$5,348,182","$35,067,665"
69,"May 18, 2018","May 18, 2018",Pope Francisâ€”A Man of His Word,Focus Features,Documentary,Based on Real Life Events,Live Action,Factual,$0,346,385,"$507,870","$2,008,385","$2,021,609","$8,031,763","$10,040,148"
70,"Sep 7, 2018","Sep 7, 2018",The Hows of Us,ABS-CBN,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,38,80,"$490,000","$1,246,444","$1,254,649","$150,944","$1,397,388"
71,"May 4, 2018","May 3, 2018",102 Not Out,Sony Pictures,Comedy,Based on Play,Live Action,Contemporary Fiction,$0,102,102,"$483,681","$1,339,909","$1,348,733","$15,425,303","$16,765,212"
72,"Jun 8, 2018","Jun 8, 2018",Wonâ€™t You Be My Neighbor?,Focus Features,Documentary,Based on Real Life Events,Live Action,Factual,$0,29,893,"$475,419","$22,835,787","$22,986,191","$11,872","$22,847,659"
73,"Feb 23, 2018","Feb 16, 2018",Hong Hai Xing Dong,Well Go USA,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,45,55,"$436,059","$1,543,547","$1,553,710","$541,847,988","$543,391,535"
74,"Mar 16, 2018","Mar 16, 2018",Raid,Eros Entertainment,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,79,79,"$423,817","$1,010,385","$1,017,036","$19,578,006","$20,588,391"
75,"Aug 1, 2018","Aug 1, 2018",Singwa Hamgge: Ingwa Yeon,Well Go USA,Action,Based on Comic/Graphic Novel,Live Action,Fantasy,$0,47,47,"$422,671","$1,200,246","$1,208,148","$92,253,188","$93,453,434"
76,"Nov 23, 2018","Nov 23, 2018",The Favourite,Fox Searchlight,Black Comedy,Based on Real Life Events,Live Action,Dramatization,"$15,000,000",4,"1,554","$422,410","$34,366,783","$34,491,598","$61,482,246","$95,849,029"
77,"Dec 7, 2018","Dec 7, 2018",Kedarnath,PackYourBag Films,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,113,113,"$407,119","$893,582","$899,467","$294,668","$1,188,250"
78,"Aug 31, 2018","Aug 31, 2018",The Little Stranger,Focus Features,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,474,477,"$401,563","$713,143","$717,837","$1,112,714","$1,825,857"
79,"Aug 24, 2018","Aug 23, 2018",Searching,Sony Pictures,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$880,000",9,"2,009","$388,769","$26,015,149","$26,186,485","$49,620,898","$75,636,047"
80,"Feb 16, 2018","Feb 16, 2018",Zhuo yao ji 2,Lionsgate,Adventure,Original Screenplay,Animation/Live Action,Science Fiction,$0,69,69,"$341,834","$706,153","$710,803","$360,977,662","$361,683,815"
81,"Jul 20, 2018","Jul 20, 2018",Blindspotting,Lionsgate,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,14,523,"$338,999","$4,333,394","$4,361,931","$651,960","$4,985,354"
82,"Nov 16, 2018","Nov 16, 2018",Green Book,Universal,Comedy,Based on Real Life Events,Live Action,Dramatization,"$23,000,000",25,"2,648","$320,429","$85,080,171","$85,349,711","$234,914,848","$319,995,019"
83,"Feb 2, 2018","May 26, 2017",Bilal: A New Breed of Hero,Vertical Entertainment,Adventure,Based on Real Life Events,Digital Animation,Dramatization,"$30,000,000",300,300,"$309,951","$490,973","$494,199","$157,626","$648,599"
84,"Sep 28, 2018","Sep 28, 2018",Free Solo,Greenwich,Documentary,Based on Real Life Events,Live Action,Factual,$0,4,533,"$294,288","$17,541,090","$17,623,126","$11,064,905","$28,605,995"
85,"Sep 14, 2018","Sep 14, 2018",Manmarziyaan,Eros Entertainment,Drama,,Live Action,,$0,99,99,"$292,439","$506,548","$509,880","$142,412","$648,960"
86,"Oct 5, 2018","Oct 5, 2018",Andhadhun,Eros Entertainment,Multiple Genres,Original Screenplay,Live Action,Contemporary Fiction,$0,56,62,"$278,677","$1,193,049","$1,200,903","$47,514,534","$48,707,583"
87,"Jul 13, 2018","Jul 13, 2018",Eighth Grade,A24,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$2,000,000",4,"1,084","$263,797","$13,539,710","$13,628,876","$808,310","$14,348,020"
88,"Aug 10, 2018","Aug 10, 2018",Yi Chu Hao Xi,Well Go USA,Comedy,,Live Action,Contemporary Fiction,$0,40,40,"$263,412","$670,883","$675,297","$197,659,887","$198,330,770"
89,"Oct 19, 2018","Oct 19, 2018",Mid90s,A24,Drama,Original Screenplay,Live Action,Historical Fiction,$0,4,"1,206","$258,157","$7,362,439","$7,410,928","$1,824,464","$9,186,903"
90,"Jan 12, 2018","Oct 13, 2017",Condorito: La Pelicula,Lionsgate,Adventure,Original Screenplay,Digital Animation,Kids Fiction,$0,153,153,"$248,456","$447,719","$450,669","$6,699,289","$7,147,008"
91,"Apr 27, 2018","Apr 27, 2018",Disobedience,Bleecker Street,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,5,247,"$237,393","$3,480,702","$3,503,619","$3,714,403","$7,195,105"
92,"Sep 14, 2018","Sep 14, 2018",Mandy,RLJ Entertainment,Thriller/Suspense,Original Screenplay,Live Action,Historical Fiction,"$6,000,000",75,250,"$225,723","$1,233,694","$1,241,682","$240,530","$1,474,224"
93,"Dec 14, 2018","Dec 14, 2018",If Beale Street Could Talk,Annapurna Pictures,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,"$12,000,000",4,"1,018","$224,476","$14,915,773","$14,956,270","$6,482,598","$21,398,371"
94,"Jun 29, 2018","Jun 29, 2018",Leave No Trace,Bleecker Street,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,9,361,"$219,140","$6,046,104","$6,085,918","$1,645,863","$7,691,967"
95,"Oct 12, 2018","Oct 12, 2018",Beautiful Boy,Amazon Studios,Drama,Based on Factual Book/Article,Live Action,Contemporary Fiction,"$25,000,000",4,"1,052","$218,888","$7,634,767","$7,684,909","$5,679,795","$13,314,562"
96,"Nov 2, 2018","Nov 2, 2018",Boy Erased,Focus Features,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$11,000,000",5,672,"$207,057","$6,788,692","$6,818,812","$5,073,958","$11,862,650"
97,"Oct 5, 2018","Oct 5, 2018",Shine,GVN Releasing,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,609,609,"$205,842","$333,388","$335,576",$0,"$333,388"
98,"May 25, 2018","May 13, 2018",How Long Will I Love U,Well Go USA,Romantic Comedy,Remake,Live Action,Fantasy,$0,23,32,"$204,733","$746,933","$751,848","$132,903,651","$133,650,584"
99,"Dec 7, 2018","Dec 7, 2018",Mary Queen of Scots,Focus Features,Drama,Based on Real Life Events,Live Action,Dramatization,"$25,000,000",4,"1,052","$194,777","$16,648,499","$16,721,101","$31,833,255","$48,481,754"
100,"Sep 21, 2018","Sep 21, 2018","Love, Gilda",Magnolia Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,82,112,"$189,639","$626,318","$630,438",$0,"$626,318"
