Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
36,"Jul 10, 1998","Jul 10, 1998",Small Soldiers,Dreamworks SKG,Adventure,Original Screenplay,Animation/Live Action,Kids Fiction,"$40,000,000","2,539","2,613","$14,047,592","$55,143,823","$107,818,512","$16,600,000","$71,743,823"
37,"Nov 6, 1998","Nov 6, 1998",The Siege,20th Century Fox,Action,Original Screenplay,Live Action,Contemporary Fiction,"$70,000,000","2,541","2,582","$13,931,285","$40,934,175","$79,920,099","$75,691,623","$116,625,798"
38,"Jul 15, 1998","Jul 15, 1998",There's Something About Mary,20th Century Fox,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$22,000,000","2,186","2,557","$13,740,644","$176,484,651","$344,800,904","$193,400,000","$369,884,651"
39,"May 15, 1998","May 15, 1998",The Horse Whisperer,Walt Disney,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$60,000,000","2,039","2,362","$13,685,488","$75,383,563","$147,391,739","$111,500,000","$186,883,563"
40,"Oct 16, 1998","Oct 16, 1998",Practical Magic,Warner Bros.,Comedy,Based on Fiction Book/Short Story,Live Action,Fantasy,"$60,000,000","2,652","2,652","$13,104,694","$46,850,558","$91,603,321","$21,486,439","$68,336,997"
41,"Sep 25, 1998","Sep 25, 1998",Ronin,MGM,Action,Original Screenplay,Live Action,Contemporary Fiction,"$55,000,000","2,487","2,487","$12,697,641","$41,610,884","$81,345,300","$29,081,217","$70,692,101"
42,"Mar 20, 1998","Mar 20, 1998",Primary Colors,Universal,Comedy,Based on Fiction Book/Short Story,Live Action,Dramatization,"$65,000,000","1,965","1,976","$12,045,395","$39,017,984","$76,288,889",$0,"$39,017,984"
43,"Jun 26, 1998","Jun 26, 1998",Out of Sight,Universal,Comedy,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$48,000,000","2,106","2,112","$12,020,435","$37,562,568","$73,443,227","$40,000,000","$77,562,568"
44,"Oct 16, 1998","Oct 16, 1998",Bride of Chucky,Universal,Horror,Original Screenplay,Live Action,Fantasy,"$25,000,000","2,412","2,467","$11,830,855","$32,404,188","$63,357,437","$18,288,000","$50,692,188"
45,"Dec 25, 1998","Dec 25, 1998",The Faculty,Miramax,Horror,Original Screenplay,Live Action,Science Fiction,"$15,000,000","2,365","2,365","$11,633,495","$40,283,321","$76,635,909",$0,"$40,283,321"
46,"Aug 14, 1998","Aug 14, 1998",How Stella Got Her Groove Back,20th Century Fox,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$20,000,000","1,395","2,169","$11,318,919","$37,672,944","$73,658,529",$0,"$37,672,944"
47,"Jul 29, 1998","Jul 29, 1998",The Parent Trap,Walt Disney,Adventure,Remake,Live Action,Contemporary Fiction,$0,"2,247","2,642","$11,148,497","$66,308,518","$129,647,991","$17,668,900","$83,977,418"
48,"Apr 24, 1998","Apr 24, 1998",The Big Hit,Sony Pictures,Action,Original Screenplay,Live Action,Contemporary Fiction,"$13,000,000","2,149","2,149","$10,809,424","$27,066,941","$52,921,922","$6,430","$27,073,371"
49,"Dec 25, 1998","Dec 25, 1998",Mighty Joe Young,Walt Disney,Adventure,Remake,Live Action,Science Fiction,"$80,000,000","2,502","2,559","$10,602,042","$50,632,037","$95,622,587",$0,"$50,632,037"
50,"Jan 23, 1998","Jan 23, 1998",Spice World,Sony Pictures,Comedy,Based on Musical Group,Live Action,Contemporary Fiction,"$25,000,000","2,339","2,339","$10,527,222","$29,342,592","$57,371,335","$26,700,000","$56,042,592"
51,"Sep 25, 1998","Sep 25, 1998",Urban Legend,Sony Pictures,Horror,Original Screenplay,Live Action,Contemporary Fiction,"$14,000,000","2,257","2,257","$10,515,444","$38,116,707","$74,497,969","$34,455,157","$72,571,864"
52,"Aug 14, 1998","Aug 14, 1998",The Avengers,Warner Bros.,Adventure,Based on TV,Live Action,Contemporary Fiction,"$60,000,000","2,466","2,466","$10,305,957","$23,385,416","$45,723,720","$25,200,000","$48,585,416"
53,"Jul 29, 1998","Jul 29, 1998",The Negotiator,Warner Bros.,Action,Original Screenplay,Live Action,Contemporary Fiction,"$50,000,000","2,436","2,515","$10,218,831","$44,705,766","$87,409,779","$4,400,000","$49,105,766"
54,"Apr 3, 1998","Apr 3, 1998",Mercury Rising,Universal,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$60,000,000","2,386","2,399","$10,104,715","$32,983,332","$64,489,795",$0,"$32,983,332"
55,"Dec 4, 1998","Dec 4, 1998",Psycho,Universal,Horror,Remake,Live Action,Contemporary Fiction,"$20,000,000","2,477","2,490","$10,031,850","$21,541,218","$42,027,238","$15,685,000","$37,226,218"
56,"Apr 17, 1998","Apr 17, 1998",The Object of my Affection,20th Century Fox,Romantic Comedy,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$15,000,000","1,890","1,991","$9,725,855","$29,145,924","$56,986,800",$0,"$29,145,924"
57,"Mar 20, 1998","Mar 20, 1998",Wild Things,Sony Pictures,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$20,000,000","2,177","2,177","$9,622,444","$29,795,299","$58,256,478","$25,780,911","$55,576,210"
58,"Oct 2, 1998","Oct 2, 1998",A Night at the Roxbury,Paramount Pictures,Comedy,Based on TV,Live Action,Contemporary Fiction,"$17,000,000","1,865","2,169","$9,604,791","$30,331,165","$59,304,215",$0,"$30,331,165"
59,"Jan 30, 1998","Jan 30, 1998",Great Expectations,20th Century Fox,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,"1,867","1,906","$9,593,290","$26,333,044","$51,486,992","$29,073,394","$55,406,438"
60,"Jan 16, 1998","Jan 16, 1998",Fallen,Warner Bros.,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,"2,448","2,448","$9,146,119","$25,310,938","$49,488,546",$0,"$25,310,938"
61,"Oct 30, 1998","Oct 30, 1998",Vampires,Sony Pictures,Horror,Based on Fiction Book/Short Story,Live Action,Fantasy,"$20,000,000","1,793","1,793","$9,106,497","$20,268,825","$39,581,095",$0,"$20,268,825"
62,"Oct 23, 1998","Oct 23, 1998",Pleasantville,New Line,Comedy,Original Screenplay,Live Action,Fantasy,$0,"1,636","1,776","$8,855,063","$40,584,421","$79,096,459","$9,221,041","$49,805,462"
63,"Jul 31, 1998","Jul 31, 1998",Ever After: A Cinderella Story,20th Century Fox,Drama,Based on Folk Tale/Legend/Fairytale,Live Action,Historical Fiction,"$26,000,000","1,767","2,067","$8,526,904","$65,705,772","$128,465,162",$0,"$65,705,772"
64,"Sep 11, 1998","Sep 11, 1998",Rounders,Miramax,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$12,000,000","2,176","2,198","$8,459,126","$22,921,898","$44,817,440",$0,"$22,921,898"
65,"Oct 16, 1998","Oct 16, 1998",Beloved,Walt Disney,Horror,Based on Fiction Book/Short Story,Live Action,Historical Fiction,"$53,000,000","1,501","1,671","$8,165,551","$22,852,487","$44,667,235",$0,"$22,852,487"
66,"Feb 6, 1998","Feb 6, 1998",The Replacement Killers,Sony Pictures,Action,Original Screenplay,Live Action,Contemporary Fiction,"$30,000,000","1,936","1,963","$8,046,553","$19,035,741","$37,219,132",$0,"$19,035,741"
67,"Jun 12, 1998","Jun 12, 1998",Can't Hardly Wait,Sony Pictures,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$10,000,000","1,987","1,987","$8,025,910","$25,358,996","$49,582,511",$0,"$25,358,996"
68,"May 1, 1998","May 1, 1998",He Got Game,Walt Disney,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$25,000,000","1,319","1,414","$7,610,663","$21,567,853","$42,169,978","$844,095","$22,411,948"
69,"Apr 10, 1998","Apr 10, 1998",Species 2,MGM,Horror,Original Screenplay,Live Action,Science Fiction,$0,"2,510","2,510","$7,274,008","$19,217,565","$37,574,634","$7,600,000","$26,817,565"
70,"Dec 11, 1998","Dec 11, 1998",Jack Frost,Warner Bros.,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$50,000,000","2,152","2,152","$7,104,125","$34,645,374","$67,230,295",$0,"$34,645,374"
71,"Jan 16, 1998","Jan 16, 1998",Hard Rain,Paramount Pictures,Action,Original Screenplay,Live Action,Contemporary Fiction,"$70,000,000","2,107","2,132","$7,076,110","$19,870,567","$38,851,401",$0,"$19,870,567"
72,"Jul 24, 1998","Jul 24, 1998",Disturbing Behavior,MGM,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$15,000,000","1,842","1,842","$7,007,714","$17,507,368","$34,230,821","$1,506,870","$19,014,238"
73,"Jan 16, 1998","Jan 16, 1998",Half Baked,Universal,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$8,000,000","1,701","1,703","$6,752,970","$17,394,881","$34,010,879",$0,"$17,394,881"
74,"Aug 28, 1998","Aug 28, 1998",54,Miramax,Drama,Original Screenplay,Live Action,Dramatization,"$13,000,000","1,859","1,869","$6,611,532","$16,757,163","$32,763,997",$0,"$16,757,163"
75,"Sep 18, 1998","Sep 18, 1998",One True Thing,Universal,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$30,000,000","1,590","1,636","$6,606,455","$23,337,196","$45,629,434","$3,371,000","$26,708,196"
76,"Jul 24, 1998","Jul 24, 1998",Jane Austen's Mafia,Walt Disney,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$10,000,000","1,942","1,944","$6,577,961","$19,843,795","$38,799,059","$10,300,000","$30,143,795"
77,"Oct 23, 1998","Oct 23, 1998",Soldier,Warner Bros.,Action,Original Screenplay,Live Action,Science Fiction,"$75,000,000","2,507","2,507","$6,447,237","$14,623,082","$28,591,391",$0,"$14,623,082"
78,"Jul 10, 1998","Jul 10, 1998",Madeline,Sony Pictures,Adventure,Based on Fiction Book/Short Story,Live Action,Kids Fiction,$0,"1,863","1,863","$6,414,668","$29,858,048","$58,379,164",$0,"$29,858,048"
79,"Nov 25, 1998","Nov 25, 1998",Babe: Pig in the City,Universal,Adventure,Based on Fiction Book/Short Story,Live Action,Kids Fiction,"$80,000,000","2,384","2,387","$6,162,640","$18,319,860","$35,491,320","$50,812,000","$69,131,860"
80,"Feb 6, 1998","Feb 6, 1998",Blues Brothers 2000,Universal,Comedy,Based on TV,Live Action,Contemporary Fiction,$0,"2,507","2,807","$6,129,615","$14,089,198","$27,547,533",$0,"$14,089,198"
81,"Feb 13, 1998","Feb 13, 1998",The Borrowers,Polygram,Adventure,Based on Fiction Book/Short Story,Live Action,Fantasy,"$29,000,000","1,535","1,606","$6,075,079","$22,619,589","$44,226,360","$31,426,243","$54,045,832"
82,"May 15, 1998","May 15, 1998",Quest for Camelot,Warner Bros.,Adventure,Based on Fiction Book/Short Story,Hand Animation,Kids Fiction,"$40,000,000","3,107","3,107","$6,041,602","$22,772,500","$44,525,329","$15,400,000","$38,172,500"
83,"Apr 8, 1998","Apr 8, 1998",The Players Club,New Line,Black Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$5,000,000",593,"1,769","$5,894,607","$23,047,939","$45,063,874",$0,"$23,047,939"
84,"Mar 6, 1998","Mar 6, 1998",Twilight,Paramount Pictures,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$20,000,000","1,351","1,354","$5,866,411","$15,055,091","$29,436,067",$0,"$15,055,091"
85,"Jan 30, 1998","Jan 30, 1998",Desperate Measures,Sony Pictures,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,"1,963","1,963","$5,833,412","$13,678,274","$26,744,085",$0,"$13,678,274"
86,"Mar 6, 1998","Mar 6, 1998",Hush,Sony Pictures,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,"1,966","1,966","$5,742,431","$13,587,246","$26,566,104",$0,"$13,587,246"
87,"Feb 27, 1998","Feb 27, 1998",Dark City,New Line,Thriller/Suspense,Original Screenplay,Live Action,Fantasy,"$27,000,000","1,754","1,754","$5,576,953","$14,435,076","$28,223,802","$12,821,985","$27,257,061"
88,"Mar 6, 1998","Mar 6, 1998",The Big Lebowski,Gramercy,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$15,000,000","1,207","1,235","$5,533,844","$17,498,804","$34,214,077","$28,690,764","$46,189,568"
89,"Sep 4, 1998","Sep 4, 1998",Knock Off,Sony Pictures,Action,Original Screenplay,Live Action,Contemporary Fiction,"$35,000,000","1,800","1,800","$5,516,231","$10,319,915","$20,177,741",$0,"$10,319,915"
90,"Apr 17, 1998","Apr 17, 1998",Paulie,Dreamworks SKG,Adventure,Original Screenplay,Live Action,Kids Fiction,$0,"1,553","1,812","$5,369,800","$27,084,499","$52,956,255",$0,"$27,084,499"
91,"Feb 20, 1998","Feb 20, 1998",Senseless,Miramax,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,"1,843","1,850","$5,337,651","$13,109,234","$25,631,480",$0,"$13,109,234"
92,"Mar 20, 1998","Mar 20, 1998",Mr. Nice Guy,New Line,Action,Original Screenplay,Live Action,Contemporary Fiction,"$6,000,000","1,463","1,463","$5,250,704","$12,716,953","$24,864,483","$19,000,000","$31,716,953"
93,"Oct 9, 1998","Oct 9, 1998",Holy Man,Walt Disney,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$60,000,000","2,013","2,013","$5,106,919","$12,069,719","$23,598,995",$0,"$12,069,719"
94,"May 1, 1998","May 1, 1998",Les Miserables,Sony Pictures,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,"1,477","1,477","$5,011,840","$13,887,945","$27,154,039",$0,"$13,887,945"
95,"Apr 10, 1998","Apr 10, 1998",The Odd Couple II,Paramount Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,"1,650","1,852","$4,810,288","$18,912,328","$36,977,832",$0,"$18,912,328"
96,"May 1, 1998","May 1, 1998",Black Dog,Universal,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,"2,025","2,050","$4,809,375","$12,857,351","$25,138,996",$0,"$12,857,351"
97,"Jan 30, 1998","Jan 30, 1998",Deep Rising,Walt Disney,Action,Original Screenplay,Live Action,Contemporary Fiction,"$45,000,000","1,758","1,788","$4,737,793","$11,203,026","$21,904,416",$0,"$11,203,026"
98,"Aug 21, 1998","Aug 21, 1998",Dead Man on Campus,Paramount Pictures,Black Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$14,000,000","1,797","1,830","$4,704,688","$15,064,948","$29,455,342",$0,"$15,064,948"
99,"Aug 21, 1998","Aug 21, 1998",Dance With Me,Sony Pictures,Musical,Original Screenplay,Live Action,Contemporary Fiction,$0,"1,467","1,467","$4,507,663","$15,923,354","$31,133,718",$0,"$15,923,354"
100,"May 22, 1998","May 22, 1998",Fear and Loathing in Las Vegas,Universal,Black Comedy,Based on Fiction Book/Short Story,Live Action,Dramatization,"$18,500,000","1,126","3,107","$4,335,095","$10,680,275","$20,882,327","$3,031,628","$13,711,903"
