Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
31,"May 4, 2016","Nov 27, 2015",A Bigger Splash,Fox Searchlight,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,5,378,"$114,419","$2,024,099","$2,145,771","$3,681,475","$5,705,574"
32,"Aug 19, 2016","Aug 19, 2016","Lo And Behold, Reveries Of The Connec…",Magnolia Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,39,51,"$114,273","$594,912","$630,667","$446,368","$1,041,280"
33,"Nov 11, 2016","Nov 9, 2016",Billy Lynnâ€™s Long Halftime Walk,Sony Pictures,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,"$40,000,000",2,"1,176","$114,129","$1,738,477","$1,842,987","$28,491,925","$30,230,402"
34,"Oct 21, 2016","Sep 30, 2016",Leokki,JBG Pictures,Comedy,Remake,Live Action,Contemporary Fiction,$0,21,26,"$113,846","$466,505","$494,547","$52,024,596","$52,491,101"
35,"Mar 11, 2016","Mar 11, 2016",Eye in the Sky,Bleecker Street,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$13,000,000",5,"1,089","$113,803","$18,704,596","$19,829,034","$16,698,206","$35,402,802"
36,"Dec 25, 2016","Dec 25, 2016",20th Century Women,A24,Drama,Original Screenplay,Live Action,Historical Fiction,"$7,000,000",4,650,"$111,200","$5,664,763","$5,797,815","$3,688,966","$9,353,729"
37,"May 20, 2016","May 20, 2016",Kaptaan,UTV Communications,Drama,Based on Real Life Events,Live Action,Dramatization,$0,29,29,"$109,993","$203,790","$216,036","$123,558","$327,348"
38,"Jan 27, 2016","Jan 27, 2016",Lazer Team,Rooster Teeth,Comedy,Original Screenplay,Live Action,Science Fiction,$0,35,35,"$108,586","$1,186,426","$1,257,748","$219,122","$1,405,548"
39,"Jun 24, 2016","Jun 24, 2016",Swiss Army Man,A24,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$3,000,000",3,636,"$105,453","$4,210,454","$4,463,562","$1,626,657","$5,837,111"
40,"Apr 15, 2016","Apr 15, 2016",The First Monday in May,Magnolia Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,20,45,"$99,242","$527,474","$559,177","$553,054","$1,080,528"
41,"Jun 10, 2016","Jun 10, 2016",Genius,Roadside Attractions,Drama,Based on Factual Book/Article,Live Action,Dramatization,"$17,000,000",16,152,"$98,274","$1,361,045","$1,442,863","$5,904,238","$7,265,283"
42,"Apr 1, 2016","Apr 1, 2016",Saturdayâ€™s Warrior,Purdie Distribution,Musical,Based on Musical or Opera,Live Action,Contemporary Fiction,$0,9,28,"$96,041","$744,046","$788,767",$0,"$744,046"
43,"Dec 16, 2016","Dec 16, 2016",Luomandike xiaowang shi,China Lion Film Distribution,Thriller/Suspense,Original Screenplay,Live Action,Historical Fiction,$0,20,20,"$95,514","$367,278","$389,349","$17,973,326","$18,340,604"
44,"Jul 8, 2016","Jul 8, 2016",Captain Fantastic,Bleecker Street,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$5,000,000",4,550,"$93,824","$5,879,835","$6,233,298","$15,460,399","$21,340,234"
45,"Sep 30, 2016","Sep 30, 2016",Denial,Bleecker Street,Drama,Based on Factual Book/Article,Live Action,Dramatization,"$10,000,000",5,648,"$93,728","$4,073,448","$4,318,318","$5,190,492","$9,263,940"
46,"Jul 29, 2016","Jul 29, 2016",Indignation,Roadside Attractions,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,4,317,"$93,125","$3,401,155","$3,605,616","$234,370","$3,635,525"
47,"Jul 22, 2016","Jul 22, 2016",Donâ€™t Think Twice,Film Arcade,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$3,000,000",1,175,"$92,835","$4,417,983","$4,683,568",$0,"$4,417,983"
48,"Oct 21, 2016","May 25, 2016",A Ga ssi,Magnolia Pictures,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,5,125,"$92,129","$2,006,788","$2,122,626","$36,564,252","$38,571,040"
49,"Jul 29, 2016","Jul 29, 2016",Gleason,Open Road,Documentary,Based on Real Life Events,Live Action,Factual,$0,9,148,"$91,583","$585,233","$620,406","$1,899","$587,132"
50,"Jun 10, 2016","Jun 10, 2016",Puerto Ricans in Paris,Focus World,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,41,41,"$90,884","$102,890","$109,068",$0,"$102,890"
51,"Apr 15, 2016","Apr 15, 2016",Green Room,A24,Horror,Original Screenplay,Live Action,Contemporary Fiction,"$5,000,000",3,777,"$87,984","$3,220,371","$3,413,963","$587,132","$3,807,503"
52,"Oct 28, 2016","Oct 22, 2016",Mr. Donkey,China Lion Film Distribution,Comedy,Based on Real Life Events,Live Action,Contemporary Fiction,$0,20,27,"$86,931","$356,255","$377,666","$25,048,315","$25,404,570"
53,"Sep 30, 2016","Sep 29, 2016",Operation Mekong,Well Go USA,Action,Based on Real Life Events,Live Action,Dramatization,$0,25,29,"$85,082","$800,012","$848,097","$173,479,240","$174,279,252"
54,"Mar 11, 2016","Mar 11, 2016","Hello, My Name is Doris",Roadside Attractions,Drama,Based on Short Film,Live Action,Contemporary Fiction,"$1,000,000",4,979,"$84,986","$14,444,999","$15,313,368","$217,704","$14,662,703"
55,"Jul 29, 2016","Jul 28, 2016",Feng Shen Bang,Sony Pictures,Action,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,54,54,"$84,779","$143,430","$152,048","$43,272,557","$43,415,987"
56,"May 20, 2016","May 20, 2016",Weiner,Sundance Selects,Documentary,Based on Real Life Events,Live Action,Factual,$0,5,88,"$84,173","$1,675,196","$1,775,899","$75,924","$1,751,120"
57,"Jul 29, 2016","Jul 29, 2016",Equity,Sony Pictures Classics,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,4,255,"$82,434","$1,605,463","$1,701,970","$70,011","$1,675,474"
58,"Apr 29, 2016","Mar 11, 2016",The Man Who Knew Infinity,IFC Films,Drama,Based on Factual Book/Article,Live Action,Dramatization,"$10,000,000",6,348,"$80,325","$3,877,922","$4,111,039","$8,504,200","$12,382,122"
59,"Apr 28, 2016","Mar 18, 2016",High-Rise,Magnolia Pictures,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,39,41,"$79,887","$346,472","$367,295","$5,033,599","$5,380,071"
60,"Jun 24, 2016","Apr 1, 2016",Hunt for the Wilderpeople,The Orchard,Comedy,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$2,500,000",5,200,"$78,439","$5,205,471","$5,518,396","$18,695,371","$23,900,842"
61,"May 20, 2016","May 12, 2016",Goksung,Well Go USA,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,2,35,"$77,892","$786,633","$833,920","$50,752,929","$51,539,562"
62,"Jan 29, 2016","Jan 29, 2016",Saala Khadoos,UTV Communications,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,70,70,"$76,931","$76,931","$81,549","$29,600","$106,531"
63,"Jul 15, 2016","Jul 15, 2016",Hillaryâ€™s America: The Secret Histo…,Quality Flix,Documentary,Based on Real Life Events,Live Action,Factual,"$5,000,000",3,"1,217","$74,813","$13,099,931","$13,887,433",$0,"$13,099,931"
64,"Sep 30, 2016","Sep 30, 2016",American Honey,A24,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$3,500,000",4,135,"$71,203","$663,247","$703,110","$1,948,503","$2,611,750"
65,"Aug 26, 2016","Aug 26, 2016",Remember the Goal,Five & Two Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,77,77,"$70,136","$118,467","$125,253",$0,"$118,467"
66,"Jan 22, 2016","Jan 22, 2016",Caged No More,Freestyle Releasing,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,116,116,"$69,372","$114,959","$121,869",$0,"$114,959"
67,"Dec 28, 2016","Nov 25, 2016",Paterson,Bleecker Street,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$5,000,000",4,70,"$69,335","$2,141,423","$2,192,978","$8,586,113","$10,727,536"
68,"Apr 8, 2016","Apr 8, 2016",The Invitation,Drafthouse Films,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$1,000,000",10,31,"$67,877","$231,738","$245,664","$123,098","$354,836"
69,"Apr 15, 2016","Mar 18, 2016",Sing Street,Weinstein Co.,Musical,Original Screenplay,Live Action,Historical Fiction,$0,5,525,"$63,573","$3,237,118","$3,431,717","$9,419,954","$12,657,072"
70,"May 20, 2016","Apr 29, 2016",Maggieâ€™s Plan,Sony Pictures Classics,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,5,335,"$63,308","$3,351,735","$3,553,219","$3,739,591","$7,091,326"
71,"Mar 11, 2016","Mar 11, 2016",City of Gold,IFC Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,4,50,"$62,959","$608,799","$645,394","$71,985","$680,784"
72,"Jan 15, 2016","Nov 13, 2015",The Lady in the Van,Sony Pictures Classics,Drama,Based on Play,Live Action,Dramatization,"$6,000,000",4,602,"$61,566","$10,021,175","$10,623,601","$32,299,328","$42,320,503"
73,"Oct 14, 2016","Oct 14, 2016",Certain Women,IFC Films,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,5,138,"$60,898","$1,068,054","$1,132,257","$152,200","$1,220,254"
74,"May 13, 2016","May 13, 2016",Jimmy Vestvood: Amerikan Hero,A24,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,4,6,"$60,860","$230,069","$243,894","$6,796","$236,865"
75,"Mar 4, 2016","Sep 10, 2015",Knight of Cups,Broad Green Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,4,68,"$60,551","$566,006","$600,030","$509,480","$1,075,486"
76,"Mar 4, 2016","Dec 11, 2015",BÃ¸lgen,Magnolia Pictures,Action,Original Screenplay,Live Action,Science Fiction,$0,33,37,"$60,321","$177,404","$188,068","$1,556,900","$1,734,304"
77,"Nov 25, 2016","Nov 25, 2016",Miss Sloane,EuropaCorp,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$18,000,000",3,"1,648","$59,797","$3,500,605","$3,710,769","$4,267,654","$7,768,259"
78,"Jun 24, 2016","Jun 20, 2016",Three,Well Go USA,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,23,23,"$58,196","$119,550","$126,729","$15,023,705","$15,143,255"
79,"Apr 22, 2016","Apr 22, 2016",The Meddler,Sony Pictures Classics,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$3,200,000",4,464,"$57,022","$4,267,219","$4,523,744","$1,259,723","$5,526,942"
80,"Sep 30, 2016","May 20, 2016",Harry & Snowman,FilmRise,Documentary,Based on Real Life Events,Live Action,Factual,$0,18,25,"$56,842","$562,159","$595,592","$89,922","$652,081"
81,"Sep 30, 2016","Apr 8, 2016",En man som heter Ove,Music Box Films,Comedy,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,9,194,"$54,608","$3,479,315","$3,683,048","$3,279,854","$6,759,169"
82,"Nov 2, 2016","Nov 2, 2016",The Eagle Huntress,Sony Pictures Classics,Documentary,Based on Real Life Events,Live Action,Factual,$0,4,122,"$52,574","$3,168,664","$3,318,330","$2,462,577","$5,631,241"
83,"Feb 17, 2016","Feb 12, 2016",El abrazo de la serpiente,Oscilloscope Pictures,Drama,Based on Real Life Events,Live Action,Dramatization,"$1,400,000",3,93,"$50,955","$1,329,249","$1,409,154","$3,458,569","$4,787,818"
84,"Nov 11, 2016","May 27, 2016",Elle,Sony Pictures Classics,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$9,100,000",2,143,"$50,934","$2,339,735","$2,426,547","$14,177,973","$16,517,708"
85,"Feb 12, 2016","Feb 12, 2016",Dough,Menemsha Entertainment,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,9,55,"$50,871","$1,148,304","$1,217,327","$579,848","$1,728,152"
86,"Oct 19, 2016","Oct 19, 2016",Michael Moore in TrumpLand,Self Distributed,Concert/Performance,Based on Real Life Events,Live Action,Factual,$0,2,51,"$50,200","$149,090","$158,045",$0,"$149,090"
87,"Mar 25, 2016","Oct 15, 2015",The Lobster,Mongrel Media,Romantic Comedy,Original Screenplay,Live Action,Fantasy,"$4,500,000",7,563,"$50,003","$9,196,278","$9,749,113","$8,823,556","$18,019,834"
88,"Jul 8, 2016","Jul 8, 2016",Zero Days,Magnolia Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,18,20,"$49,110","$109,649","$116,239","$2,255","$111,904"
89,"Apr 29, 2016","Apr 29, 2016",Viva,Magnolia Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,14,17,"$48,995","$178,008","$188,700","$245,883","$423,891"
90,"Oct 7, 2016","Oct 7, 2016",Spirit of the Game,Pure Flix / Samuel Goldwyn Films,Drama,Based on Real Life Events,Live Action,Dramatization,$0,24,27,"$45,580","$222,565","$235,944","$4,541","$227,106"
91,"Mar 25, 2016","Mar 25, 2016",I Saw the Light,Sony Pictures Classics,Drama,Based on Factual Book/Article,Live Action,Dramatization,$0,5,741,"$45,471","$1,646,788","$1,745,785","$121,175","$1,767,963"
92,"Apr 8, 2016","Apr 8, 2016",High Strung,Paladin,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,100,100,"$45,255","$53,447","$56,652","$3,482,344","$3,535,791"
93,"Jan 31, 2016","Jan 31, 2016",Gimme Danger,Magnolia Pictures,Documentary,Based on Musical Group,Live Action,Factual,$0,3,71,"$44,725","$440,627","$467,111","$521,284","$961,911"
94,"Apr 15, 2016","Apr 15, 2016",New York New York,China Lion Film Distribution,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,16,16,"$42,239","$92,377","$97,926","$1,470,849","$1,563,226"
95,"Nov 18, 2016","Apr 6, 2016",Bastille Day,High Top Releasing,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,100,100,"$41,546","$50,269","$53,287","$8,781,705","$8,831,974"
96,"Dec 25, 2016","Jul 15, 2016",Toni Erdmann,Sony Pictures Classics,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,3,112,"$40,131","$1,478,960","$1,515,590","$9,822,272","$11,301,232"
97,"Dec 9, 2016","Dec 2, 2016",Sword Master,Well Go USA,Action,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,29,29,"$40,113","$75,526","$80,063","$14,555,037","$14,630,563"
98,"Aug 12, 2016","Aug 5, 2016",My Best Friendâ€™s Wedding,Sony Pictures,Romantic Comedy,Remake,Live Action,Contemporary Fiction,$0,37,37,"$39,984","$77,043","$81,668","$5,647,639","$5,724,682"
99,"Dec 2, 2016","Nov 25, 2016",Chongtian Huo,Well Go USA,Action,Original Screenplay,Live Action,Science Fiction,$0,21,21,"$39,589","$78,377","$83,080","$5,266,978","$5,345,355"
100,"Sep 15, 2016","Sep 15, 2016",Victor,CanZion Films,Drama,Based on Factual Book/Article,Live Action,Dramatization,$0,12,12,"$38,594","$102,384","$108,536",$0,"$102,384"
