Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
13,"Jun 17, 2022","Feb 25, 2022",Competencia oficial,IFC Films,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,4,173,"$27,150","$593,926","$593,926","$3,147,392","$3,741,318"
14,"Dec 2, 2022","Nov 16, 2022",Desibel (ë�°ì‹œë²¨),Wide Lens Pictures,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,21,21,"$26,706","$60,653","$60,653","$6,976,804","$7,037,457"
15,"Aug 19, 2022","Aug 4, 2022",The Territory,National Geographic Entertainment,Documentary,Based on Real Life Events,Live Action,Factual,$0,7,115,"$26,216","$69,316","$69,316","$17,946","$87,262"
16,"Apr 22, 2022","Feb 25, 2022",The Duke,Sony Pictures Classics,Comedy,Based on Real Life Events,Live Action,Dramatization,$0,4,353,"$25,776","$1,526,970","$1,526,970","$12,802,353","$14,329,323"
17,"Sep 16, 2022","Apr 29, 2022",Haut et fort,Kino Lorber,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,4,"$25,596","$32,790","$32,790","$11,764","$44,554"
18,"Jun 3, 2022","Mar 18, 2022",The Phantom of the Open,Sony Pictures Classics,Comedy,Based on Factual Book/Article,Live Action,Dramatization,$0,6,501,"$25,577","$748,805","$748,805","$3,271,958","$4,020,763"
19,"Jul 1, 2022","Jul 1, 2022","Hallelujah: Leonard Cohen, A Journey,…",Sony Pictures Classics,Documentary,Based on Real Life Events,Live Action,Factual,$0,3,168,"$24,488","$1,062,603","$1,062,603","$641,843","$1,704,446"
20,"Mar 25, 2022","Mar 4, 2022",You Are Not My Mother,Magnet Releasing,Horror,Original Screenplay,Live Action,Contemporary Fiction,$0,53,53,"$24,286","$45,040","$45,040","$11,297","$56,337"
21,"Nov 18, 2022","Oct 18, 2022",EO,Janus Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,80,"$24,000","$1,062,298","$1,062,298","$266,243","$1,328,541"
22,"Apr 29, 2022","Apr 29, 2022",The Sound of Violet,Atlas Distribution,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,29,29,"$23,771","$32,294","$32,294",$0,"$32,294"
23,"Jan 7, 2022","Jan 7, 2022",See For Me,IFC Midnight,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,35,35,"$23,070","$55,191","$55,191","$456,256","$511,447"
24,"Sep 16, 2022","Sep 16, 2022",Vesper,IFC Films,Adventure,Original Screenplay,Live Action,Science Fiction,$0,44,45,"$22,949","$49,493","$49,493","$464,026","$513,519"
25,"Dec 23, 2022","Nov 4, 2022",Living,Sony Pictures Classics,Drama,Based on Movie,Live Action,Historical Fiction,$0,3,644,"$22,784","$2,921,746","$2,921,746","$6,500,410","$9,422,156"
26,"Oct 7, 2022","Aug 4, 2022",Cerdita,Magnet Releasing,Horror,Based on Short Film,Live Action,Contemporary Fiction,$0,23,23,"$22,542","$50,966","$50,966","$421,234","$472,200"
27,"Jul 6, 2022","Jul 6, 2022",Fire of Love,Neon,Documentary,Based on Real Life Events,Live Action,Factual,$0,3,191,"$22,416","$1,120,412","$1,120,412","$691,706","$1,812,118"
28,"Jan 28, 2022","Jan 28, 2022",Sundown,Bleecker Street,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,6,195,"$21,930","$229,921","$229,921","$237,988","$467,909"
29,"Nov 4, 2022","Sep 16, 2022",Utama,Kino Lorber,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,7,"$21,660","$52,793","$52,793","$10,308","$63,101"
30,"Jan 14, 2022","Nov 4, 2021",Who We Are: A Chronicle of Racism in …,Sony Pictures Classics,Documentary,Based on Real Life Events,Live Action,Factual,$0,4,357,"$21,578","$234,298","$234,298",$74,"$234,372"
31,"Aug 12, 2022","Aug 12, 2022",Free Chol Soo Lee,MUBI,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,4,"$21,008","$50,083","$50,083","$6,029","$56,112"
32,"Feb 18, 2022","Feb 18, 2022",Ted K,Super LTD,Drama,Based on Real Life Events,Live Action,Dramatization,$0,28,28,"$20,851","$35,464","$35,464","$10,683","$46,147"
33,"Oct 7, 2022","Sep 21, 2022",neukdaesanyang (ëŠ‘ëŒ€ì‚¬ëƒ¥),Well Go USA,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,17,17,"$20,541","$20,541","$20,541","$3,839,855","$3,860,396"
34,"Apr 22, 2022","Apr 22, 2022",Unplugging,Vertical Entertainment,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,101,101,"$20,500","$20,500","$20,500",$0,"$20,500"
35,"Sep 23, 2022","Sep 9, 2022","Ge, ni hao (å“¥ï¼Œä½ å¥½)",Well Go USA,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,19,19,"$19,850","$47,033","$47,033","$81,275,745","$81,322,778"
36,"Jul 8, 2022","Jul 8, 2022",Avec amour et acharnement,IFC Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,4,82,"$19,192","$201,047","$201,047","$460,377","$661,424"
37,"May 27, 2022","Mar 18, 2021",Freakscene â€” The Story of Dinosaur Jr.,Utopia,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,69,"$19,074","$66,038","$66,038","$3,249","$69,287"
38,"Jun 17, 2022","Jun 16, 2022",Nikamma,Sony Pictures,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,170,170,"$18,626","$31,181","$31,181","$10,816","$41,997"
39,"Apr 29, 2022","Sep 15, 2021",Les amours dâ€™AnaÃ¯s,Magnolia Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,53,55,"$18,351","$42,941","$42,941","$295,462","$338,403"
40,"Sep 9, 2022","Sep 8, 2021",Serre moi fort,Kino Lorber,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,5,18,"$18,242","$74,723","$74,723","$632,246","$706,969"
41,"Jul 29, 2022","Jul 29, 2022",Sharp Stick,Utopia,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,2,56,"$18,142","$68,598","$68,598",$0,"$68,598"
42,"Apr 1, 2022","Apr 1, 2022",Le temps des secrets,Mongrel Media,Drama,,Live Action,,$0,14,14,"$17,868","$64,248","$64,248","$12,461","$76,709"
43,"May 13, 2022","May 13, 2022",Montana Story,Bleecker Street,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,4,290,"$17,284","$292,916","$292,916",$0,"$292,916"
44,"Mar 18, 2022","Sep 15, 2021",Haâ€™Berech,Kino Lorber,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,18,"$16,980","$52,702","$52,702","$103,527","$156,229"
45,"Apr 29, 2022","Apr 28, 2022",Vortex,Utopia,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,48,"$16,803","$160,892","$160,892","$156,216","$317,108"
46,"Sep 23, 2022","Sep 23, 2022",Buried: The 1982 Alpine Meadows Avala…,Greenwich,Documentary,Based on Real Life Events,Live Action,Factual,$0,8,75,"$16,609","$76,762","$76,762",$0,"$76,762"
47,"Oct 28, 2022","Jul 13, 2022",Holy Spider (Ø¹Ù†ÙƒØ¨ÙˆØª Ù…Ù‚Ø¯Ø³),Utopia,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,98,"$16,376","$307,018","$307,018","$710,740","$1,017,758"
48,"May 13, 2022","Oct 15, 2021",Pleasure,Neon,Drama,Based on Short Film,Live Action,Contemporary Fiction,$0,2,44,"$16,368","$106,789","$106,789","$63,988","$170,777"
49,"Dec 2, 2022","Aug 10, 2022",heonteu (í—ŒíŠ¸),Magnet Releasing,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,30,31,"$16,348","$25,994","$25,994","$32,661,170","$32,687,164"
50,"Jul 29, 2022","Jul 29, 2022",A Love Song,Bleecker Street,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,4,107,"$16,046","$278,889","$278,889","$11,063","$289,952"
51,"Mar 18, 2022","Oct 27, 2021",Jane par Charlotte,Utopia,Documentary,Based on Real Life Events,Live Action,Factual,$0,9,11,"$16,013","$41,080","$41,080","$3,425","$44,505"
52,"May 20, 2022","May 20, 2022",Good Mourning,Open Road,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,28,28,"$16,010","$21,348","$21,348",$0,"$21,348"
53,"Mar 21, 2022","Oct 14, 2021",Man of God,Fathom Events,Drama,Based on Real Life Events,Live Action,Dramatization,$0,5,830,"$15,892","$920,561","$920,561","$617,581","$1,538,142"
54,"Jun 3, 2022","Jun 3, 2022",Poser,Oscilloscope Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,9,"$15,250","$42,179","$42,179",$0,"$42,179"
55,"Jun 10, 2022","Dec 31, 2021",Illusions perdues,Music Box Films,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,6,17,"$15,182","$126,391","$126,391","$940,681","$1,067,072"
56,"Nov 4, 2022","Nov 4, 2022",You Resemble Me,,Drama,Based on Real Life Events,Live Action,Dramatization,$0,1,1,"$14,395","$14,395","$14,395","$9,381","$23,776"
57,"Apr 8, 2022","Apr 8, 2022",Â¡Viva Maestro!,Greenwich,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,2,"$14,310","$14,310","$14,310",$0,"$14,310"
58,"Jun 3, 2022","Jun 11, 2021",Gyokou no Nikuko-chan,GKIDS,Adventure,Based on Fiction Book/Short Story,Digital Animation,Kids Fiction,$0,68,68,"$14,303","$29,823","$29,823","$1,446,942","$1,476,765"
59,"Sep 30, 2022","Sep 9, 2022",Lang qun (ç‹¼ç¾¤),Well Go USA,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,14,14,"$14,226","$23,617","$23,617","$4,320,000","$4,343,617"
60,"Jul 8, 2022","Apr 8, 2022",Murina,Kino Lorber,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,13,"$14,021","$55,762","$55,762","$26,055","$81,817"
61,"Feb 18, 2022","Feb 18, 2022",The Automat,A Slice of Pie Productions,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,20,"$13,917","$257,371","$257,371",$0,"$257,371"
62,"Oct 21, 2022","Oct 21, 2022",The Divine Protector - Master Salt Be…,Freestyle Releasing,Adventure,Original Screenplay,Animation/Live Action,Fantasy,$0,9,9,"$13,551","$22,321","$22,321",$0,"$22,321"
63,"Apr 15, 2022","Apr 15, 2022",Weâ€™re All Going to the Worldâ€™s Fair,Utopia,Horror,Original Screenplay,Live Action,Contemporary Fiction,$0,3,41,"$12,750","$101,178","$101,178","$5,466","$106,644"
64,"Oct 14, 2022","Oct 14, 2022",Life & Life,Indican Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,2,"$12,522","$22,932","$22,932",$0,"$22,932"
65,"May 13, 2022","Jan 27, 2022",De uskyldige,IFC Films,Horror,Original Screenplay,Live Action,Contemporary Fiction,$0,32,32,"$12,330","$25,705","$25,705","$188,937","$214,642"
66,"Apr 8, 2022","Apr 8, 2022",Love in Kilnerry,Archway Pictures,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,3,11,"$12,271","$213,101","$213,101",$0,"$213,101"
67,"May 6, 2022","May 6, 2022",Remembering Heaven,Purdie Distribution,Documentary,Based on Real Life Events,Live Action,Factual,$0,14,14,"$12,051","$40,907","$40,907",$0,"$40,907"
68,"Dec 30, 2022","Dec 30, 2022",Turn Every Page: The Adventures of Ro…,Sony Pictures Classics,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,34,"$11,681","$289,124","$289,124",$0,"$289,124"
69,"Oct 14, 2022","Oct 14, 2022",Cat Daddies,Gray Hat Productions,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,5,"$11,136","$109,879","$109,879",$0,"$109,879"
70,"Sep 16, 2022","Sep 16, 2022",The African Desperate,MUBI,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,2,12,"$10,971","$29,763","$29,763",$0,"$29,763"
71,"Dec 2, 2022","Dec 2, 2022",Four Samosas,IFC Films,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,27,27,"$10,423","$14,701","$14,701",$0,"$14,701"
72,"Jul 15, 2022","Mar 24, 2022",Anonymous Club,Oscilloscope Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,3,5,"$10,275","$35,481","$35,481","$30,576","$66,057"
73,"Oct 28, 2022","Oct 28, 2022",Please Baby Please,Music Box Films,Musical,Original Screenplay,Live Action,Contemporary Fiction,$0,49,53,"$10,252","$24,635","$24,635",$0,"$24,635"
74,"Nov 18, 2022","Nov 18, 2022",Bad Axe,IFC Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,24,24,"$9,991","$20,696","$20,696",$0,"$20,696"
75,"Nov 18, 2022","Nov 18, 2022","Love, Charlie: The Rise and Fall of C…",Greenwich,Documentary,Based on Real Life Events,Live Action,Factual,$0,4,4,"$9,758","$18,757","$18,757",$0,"$18,757"
76,"Dec 9, 2022","Dec 9, 2022",To the End,Roadside Attractions,Documentary,Based on Real Life Events,Live Action,Factual,$0,120,120,"$9,694","$15,801","$15,801",$0,"$15,801"
77,"Oct 21, 2022","Oct 21, 2022",The Return Of Tanya Tucker: Featuring…,Sony Pictures Classics,Documentary,Based on Real Life Events,Live Action,Factual,$0,4,350,"$9,678","$93,275","$93,277",$0,"$93,275"
78,"Mar 4, 2022","Jan 7, 2022",Grosse Freiheit,MUBI,Drama,Original Screenplay,Live Action,Historical Fiction,$0,1,10,"$9,581","$71,946","$71,946","$84,468","$156,414"
79,"Oct 21, 2022","Oct 21, 2022",Brainwashed: Sex-Camera-Power,Kino Lorber,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,6,"$9,551","$28,826","$28,826",$0,"$28,826"
80,"Jan 26, 2022","Oct 29, 2021",Hytti nro 6,Sony Pictures Classics,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,3,63,"$9,514","$205,601","$205,601","$3,204,434","$3,410,035"
81,"Mar 25, 2022","Nov 12, 2021",Mothering Sunday,Sony Pictures Classics,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,5,293,"$9,322","$275,352","$275,352","$1,761,331","$2,036,683"
82,"May 6, 2022","Oct 21, 2021",dang-sin eol-gol ap-e-seo (ë‹¹ì‹  ì–¼…,Cinema Guild,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$9,150","$9,150","$9,150","$74,441","$83,591"
83,"May 6, 2022","Apr 9, 2020",Lux Aeterna,Yellow Veil Pictures,Thriller/Suspense,,Live Action,,$0,1,25,"$8,945","$47,039","$47,039","$100,084","$147,123"
84,"Sep 30, 2022","Sep 30, 2022",Sirens,Oscilloscope Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,11,"$8,890","$19,262","$19,262",$0,"$19,262"
85,"Jul 15, 2022","Jul 15, 2022",She Will,IFC Midnight,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,23,23,"$8,885","$15,011","$15,011","$21,598","$36,609"
86,"Jun 3, 2022","Jun 3, 2022",Neptune Frost,Kino Lorber,Musical,Original Screenplay,Live Action,Science Fiction,$0,2,42,"$8,527","$193,875","$193,875","$15,892","$209,767"
87,"Oct 7, 2022","Oct 7, 2022",Pretty Problems,IFC Films,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,27,27,"$8,490","$11,400","$11,400",$0,"$11,400"
88,"Jun 10, 2022","Jun 10, 2022",Mad God,Shudder,Horror,Original Screenplay,Digital Animation,Fantasy,$0,2,37,"$8,416","$325,042","$325,042",$0,"$325,042"
89,"Apr 1, 2022","Jun 18, 2021",La fine fleur,Music Box Films,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,6,26,"$8,409","$119,160","$119,160","$2,543,998","$2,663,158"
90,"Aug 19, 2022","Aug 19, 2022",Three Minutes - A Lengthening,Super LTD,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,30,"$8,062","$90,144","$90,144","$12,128","$102,272"
91,"Feb 11, 2022","Feb 11, 2022",Catch the Fair One,IFC Films,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,30,30,"$7,992","$34,541","$34,541",$0,"$34,541"
92,"Jul 29, 2022","Mar 4, 2022",Ali and Ava,Greenwich,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,8,46,"$7,836","$43,358","$43,358","$843,713","$887,071"
93,"Mar 11, 2022","Mar 11, 2022",Aikoku Joshi: Kurenai Michi,Freestyle Releasing,Adventure,Original Screenplay,Live Action,Contemporary Fiction,$0,6,6,"$7,781","$19,100","$19,100",$0,"$19,100"
94,"Mar 4, 2022","Mar 4, 2022",Hudaâ€™s Salon,IFC Films,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,30,30,"$7,752","$16,128","$16,128","$23,125","$39,253"
95,"May 27, 2022","May 27, 2022",Rite of the Shaman,Purdie Distribution,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,12,12,"$7,645","$16,221","$16,221",$0,"$16,221"
96,"Apr 1, 2022","Apr 1, 2022",Barbarians,IFC Midnight,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,41,41,"$7,538","$10,742","$10,742",$0,"$10,742"
97,"Mar 18, 2022","Mar 17, 2022",Mau,Greenwich,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,2,"$7,500","$7,500","$7,500","$5,059","$12,559"
98,"Jul 8, 2022","Jul 8, 2022",Dreaming Walls,Magnolia Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,9,12,"$7,370","$22,534","$22,534","$23,218","$45,752"
99,"Jun 17, 2022","Jun 17, 2022",Bitterbrush,Magnolia Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,21,23,"$7,286","$28,099","$28,099",$0,"$28,099"
100,"May 13, 2022","May 13, 2022",Jazz Fest: A New Orleans Story,Sony Pictures Classics,Documentary,Based on Real Life Events,Live Action,Factual,$0,5,302,"$7,093","$179,005","$179,008",$0,"$179,005"
