Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
11,"Apr 13, 2012","Apr 13, 2012",How to Grow a Band,International Film Circuit,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,12,"$5,705","$19,237","$22,155",$0,"$19,237"
12,"Aug 17, 2012","Aug 17, 2012",Death by China,Area 23a,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,3,"$5,701","$38,492","$44,337",$0,"$38,492"
13,"May 11, 2012","May 11, 2012",Otter 501,Paladin,Documentary,Based on Real Life Events,Live Action,Factual,$0,3,4,"$5,444","$24,449","$28,161",$0,"$24,449"
14,"Apr 27, 2012","Apr 27, 2012",Whoresâ€™ Glory,Kino Lorber,Documentary,Based on Real Life Events,Live Action,Factual,$0,3,3,"$5,358","$306,151","$352,687","$324,390","$630,541"
15,"Aug 3, 2012","Aug 3, 2012",The Babymakers,Alchemy,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,10,10,"$5,215","$5,783","$6,657","$250,772","$256,555"
16,"Nov 2, 2012","Nov 2, 2012",A Liar's Autobiography - The Untrue S…,Brainstorm Media,Comedy,Original Screenplay,Digital Animation,Historical Fiction,$0,4,4,"$5,102","$5,102","$5,869",$0,"$5,102"
17,"Oct 26, 2012","Oct 12, 2012",Pusher,Radius,Thriller/Suspense,Remake,Live Action,Contemporary Fiction,$0,14,14,"$5,040","$5,040","$5,805","$187,708","$192,748"
18,"Jun 1, 2012","Jun 1, 2012",Chely Wright: Wish Me Away,First Run Features,Documentary,Based on Real Life Events,Live Action,Factual,$0,3,4,"$5,026","$18,618","$21,439",$0,"$18,618"
19,"Jan 20, 2012","Jan 20, 2012",Carol Channing: Larger Than Life,Entertainment One,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,3,"$5,000","$20,370","$23,466",$0,"$20,370"
20,"May 18, 2012","May 18, 2012",Beyond the Black Rainbow,Mongrel Media,Drama,Original Screenplay,Live Action,Fantasy,"$1,100,000",2,5,"$4,957","$56,491","$65,070",$0,"$56,491"
21,"Sep 21, 2012","Sep 21, 2012",The Waiting Room,International Film Circuit,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,8,"$4,950","$244,092","$279,557",$0,"$244,092"
22,"Dec 7, 2012","Jun 21, 2012",Wagner & Me,First Run Features,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,4,"$4,891","$37,745","$43,264","$16,470","$54,215"
23,"Oct 12, 2012","Oct 12, 2012",Gayby,The Film Collaborative,Comedy,Based on Short Film,Live Action,Contemporary Fiction,$0,1,1,"$4,792","$14,062","$16,194","$6,885","$20,947"
24,"Apr 13, 2012","Apr 13, 2012",Hit So Hard,Variance Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,4,"$4,740","$34,025","$39,193",$0,"$34,025"
25,"Oct 12, 2012","Oct 12, 2012",La nouvelle guerre des boutons,Weinstein Co.,Adventure,Remake,Live Action,Historical Fiction,$0,5,35,"$4,737","$45,602","$52,526","$9,263,952","$9,309,554"
26,"Jan 20, 2012","Jan 20, 2012",The Pruitt-Igoe Myth,First Run Features,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,6,"$4,721","$44,883","$51,700",$0,"$44,883"
27,"Mar 23, 2012","Mar 23, 2012",The Trouble With Bliss,7A Productions,Comedy,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,1,4,"$4,618","$13,093","$15,075",$0,"$13,093"
28,"Jan 13, 2012","Jan 13, 2012",Newlyweds,TriBeca Films,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$9,000",1,1,"$4,584","$4,584","$5,273",$0,"$4,584"
29,"Aug 29, 2012","Aug 29, 2012",Little Birds,Alchemy,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,2,"$4,574","$16,594","$19,110",$0,"$16,594"
30,"Aug 3, 2012","Aug 3, 2012",You've Been Trumped,International Film Circuit,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,5,"$4,497","$28,450","$32,774",$0,"$28,450"
31,"Sep 21, 2012","Sep 21, 2012",Husbands in Goa,UTV Communications,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,7,7,"$4,483","$10,135","$11,673","$826,535","$836,670"
32,"Sep 21, 2012","Jun 14, 2012",17 filles,Strand,Drama,Based on Real Life Events,Live Action,Dramatization,$0,10,10,"$4,449","$15,002","$17,276","$57,995","$72,997"
33,"Dec 7, 2012","Dec 7, 2012",In Our Nature,Cinedigm,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$4,378","$6,543","$7,529",$0,"$6,543"
34,"Mar 23, 2012","Mar 23, 2012",Brake,IFC Films,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,2,2,"$4,330","$4,876","$5,612","$97,943","$102,819"
35,"Dec 7, 2012","Dec 7, 2012",Le chat du rabbin,GKIDS,Adventure,Based on Comic/Graphic Novel,Hand Animation,Historical Fiction,$0,1,1,"$4,301","$4,301","$4,952","$1,433,922","$1,438,223"
36,"Apr 6, 2012","Apr 6, 2012",Surviving Progress,First Run Features,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,6,"$4,161","$53,953","$62,154",$0,"$53,953"
37,"Mar 9, 2012","Mar 9, 2012",Attenberg,Strand,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,2,"$3,998","$42,582","$49,050",$0,"$42,582"
38,"Jan 20, 2012","Jan 20, 2012",Ultrasuede: In Search of Halston,TriBeca Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$3,968","$10,357","$11,930",$0,"$10,357"
39,"Sep 21, 2012","Sep 21, 2012",Hellbound?,Area 23a,Documentary,Based on Real Life Events,Live Action,Factual,$0,4,5,"$3,938","$22,887","$26,364",$0,"$22,887"
40,"May 18, 2012","May 18, 2012",The Color Wheel,APD/Cinema Conservancy,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,2,3,"$3,884","$13,266","$15,277",$0,"$13,266"
41,"Sep 21, 2012","Sep 21, 2012",Brooklyn Brothers Beat the Best,Oscilloscope Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,1,3,"$3,850","$8,418","$9,693",$0,"$8,418"
42,"Jan 13, 2012","Jan 13, 2012",Santa Mesa,Indican Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,3,3,"$3,846","$10,490","$12,077",$0,"$10,490"
43,"Nov 30, 2012","Mar 29, 2012",Joven y alocada,IFC Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,2,"$3,798","$5,514","$6,346","$200,623","$206,137"
44,"Jul 6, 2012","Jul 6, 2012",China Heavyweight,Zeitgeist,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,4,"$3,792","$10,550","$12,150",$0,"$10,550"
45,"May 11, 2012","May 11, 2012",Poupoupidou,First Run Features,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,4,"$3,759","$43,040","$49,582","$43,975","$87,015"
46,"Dec 14, 2012","Dec 14, 2012",Save the Date,IFC Films,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,2,2,"$3,755","$5,719","$6,584",$0,"$5,719"
47,"Dec 14, 2012","Dec 14, 2012",The End of Time,Mongrel Media,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,2,"$3,751","$13,056","$15,030",$0,"$13,056"
48,"Aug 24, 2012","Aug 24, 2012","Wild Horse, Wild Ride",Screen Media Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,8,"$3,610","$94,621","$109,004",$0,"$94,621"
49,"Apr 20, 2012","Apr 20, 2012",Downtown Express,,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$3,474","$3,474","$3,998",$0,"$3,474"
50,"Jan 13, 2012","Jan 13, 2012",Man on a Mission,First Run Features,Documentary,Based on Real Life Events,Live Action,Factual,$0,4,5,"$3,430","$8,688","$10,004",$0,"$8,688"
51,"Nov 30, 2012","Nov 30, 2012",California Solo,Strand,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,2,"$3,412","$14,518","$16,680",$0,"$14,518"
52,"Dec 14, 2012","Dec 14, 2012",Let Fury Have the Hour,CAVU Releasing,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$3,386","$3,386","$3,897",$0,"$3,386"
53,"Feb 15, 2012","Feb 15, 2012",Michael,Strand,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,2,"$3,366","$15,151","$17,451",$0,"$15,151"
54,"Jul 6, 2012","Jul 6, 2012",Crazy Eyes,Strand,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,2,"$3,259","$6,106","$7,033",$0,"$6,106"
55,"Nov 9, 2012","Nov 9, 2012",Da-reun na-ra-e-suh,Kino Lorber,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,7,"$3,207","$25,079","$28,519","$1,026,847","$1,051,926"
56,"Apr 6, 2012","Apr 6, 2012",Keyhole,Monterey Media,Thriller/Suspense,Original Screenplay,Live Action,Fantasy,$0,1,6,"$3,200","$22,393","$25,795",$0,"$22,393"
57,"Nov 30, 2012","Nov 30, 2012",Universal Soldier: Day of Reckoning,Magnet Pictures,Action,Original Screenplay,Live Action,Science Fiction,$0,3,3,"$3,181","$5,460","$6,281","$1,539,728","$1,545,188"
58,"Aug 31, 2012","Jun 7, 2012",The Good Doctor,Magnolia Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,2,"$3,180","$5,206","$5,997","$11,242","$16,448"
59,"Feb 24, 2012","Feb 24, 2012",Tomorrow When the War Began,Freestyle Releasing,Action,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,10,10,"$3,172","$4,936","$5,685","$13,400,000","$13,404,936"
60,"Feb 10, 2012","Feb 10, 2012",Kung Fu Joe,Indican Pictures,Comedy,Original Screenplay,Live Action,Historical Fiction,$0,2,2,"$3,158","$14,752","$16,992",$0,"$14,752"
61,"Dec 7, 2012","Dec 7, 2012",The Man Who Shook the Hand of Vicente…,Indican Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,2,2,"$3,099","$10,752","$12,269",$0,"$10,752"
62,"May 11, 2012","May 11, 2012","Small, Beautifully Moving Parts",Long Shot Factory,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$3,087","$8,631","$9,940",$0,"$8,631"
63,"Mar 16, 2012","Mar 16, 2012",Around June,Indican Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,2,"$3,060","$9,102","$10,481",$0,"$9,102"
64,"Oct 12, 2012","Oct 12, 2012",Photographic Memory,First Run Features,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,2,"$3,006","$7,711","$8,877",$0,"$7,711"
65,"Sep 7, 2012","Apr 4, 2012",[Rec] 3: Genesis,Magnet Pictures,Horror,Original Screenplay,Live Action,Science Fiction,$0,8,8,"$3,001","$9,600","$11,059","$7,241,000","$7,250,600"
66,"Nov 16, 2012","Nov 16, 2012","Meine Familie, die Nazis und Ich",Film Movement,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$2,939","$26,083","$29,573",$0,"$26,083"
67,"Feb 14, 2012","Feb 14, 2012",Buzzkill,Indican Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,2,2,"$2,912","$5,860","$6,749",$0,"$5,860"
68,"Jan 13, 2012","Jan 13, 2012",Domaine,Strand,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$2,810","$6,914","$7,960",$0,"$6,914"
69,"Nov 16, 2012","Nov 16, 2012",Price Check,IFC Films,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,1,2,"$2,783","$7,413","$8,537",$0,"$7,413"
70,"Sep 21, 2012","Sep 21, 2012",About Cherry,IFC Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,3,3,"$2,760","$3,003","$3,457",$0,"$3,003"
71,"Jan 25, 2012","Jan 25, 2012",How Much Does Your Building Weigh Mr.…,First Run Features,Drama,Based on Real Life Events,Live Action,Factual,$0,1,4,"$2,759","$13,013","$14,984","$290,210","$303,223"
72,"Jun 1, 2012","Jun 1, 2012","Pink Ribbons, Inc.",First Run Features,Documentary,Based on Real Life Events,Live Action,Factual,"$1,200,000",3,4,"$2,721","$26,608","$30,646",$0,"$26,608"
73,"Mar 2, 2012","Mar 2, 2012",Art is...The Permanent Revolution,First Run Features,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$2,718","$4,291","$4,943",$0,"$4,291"
74,"Mar 2, 2012","Mar 2, 2012",Last Days Here,IFC Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$2,671","$7,643","$8,803",$0,"$7,643"
75,"Jan 6, 2012","Jan 6, 2012",Roadie,Magnolia Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$2,661","$7,825","$9,014",$0,"$7,825"
76,"Jul 13, 2012","Apr 13, 2012",Alpeis,Kino Lorber,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,3,"$2,628","$16,057","$18,496","$227,679","$243,736"
77,"Oct 5, 2012","Oct 5, 2012",The Revisionaries,Kino Lorber,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,5,"$2,608","$22,664","$26,006",$0,"$22,664"
78,"May 11, 2012","May 11, 2012",Steve Jobs: The Lost Interview,Landmark Theaters,Documentary,Based on Real Life Events,Live Action,Factual,$0,13,13,"$2,599","$105,710","$121,778","$2,361","$108,071"
79,"Apr 29, 2012","Apr 29, 2012",Carl,Afterlight Pictures,Horror,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$2,592","$2,592","$2,980",$0,"$2,592"
80,"Apr 13, 2012","Apr 13, 2012",Angele et Tony,,,,,,$0,3,3,"$2,456","$7,323","$8,427","$17,324","$24,647"
81,"Apr 11, 2012","Apr 11, 2012",Post Mortem,Kino Lorber,Drama,Original Screenplay,Live Action,Historical Fiction,$0,1,1,"$2,406","$9,750","$11,224",$0,"$9,750"
82,"Dec 7, 2012","Dec 7, 2012",Tchoupitoulas,Oscilloscope Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,6,"$2,379","$19,375","$22,100",$0,"$19,375"
83,"Jun 1, 2012","Jun 1, 2012",Hamnden,Music Box Films,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,2,2,"$2,313","$10,960","$12,618",$0,"$10,960"
84,"Mar 16, 2012","Mar 16, 2012",The Understudy,Indican Pictures,Black Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,2,2,"$2,296","$17,036","$19,624",$0,"$17,036"
85,"May 11, 2012","May 11, 2012",Bonsai,Strand,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,1,3,"$2,293","$21,163","$24,374","$3,006,266","$3,027,429"
86,"Apr 20, 2012","Apr 20, 2012",The Moth Diaries,IFC Films,Horror,Based on Fiction Book/Short Story,Live Action,Fantasy,$0,2,2,"$2,276","$3,838","$4,420","$727,223","$731,061"
87,"May 11, 2012","May 11, 2012",You Instead,Roadside Attractions,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$1,600,000",2,3,"$2,144","$4,321","$4,970","$218,061","$222,382"
88,"May 11, 2012","May 11, 2012",Nuit Blanche,TriBeca Films,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,2,2,"$2,106","$3,358","$3,861",$0,"$3,358"
89,"Apr 6, 2012","Feb 17, 2012",ATM,IFC Films,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,2,2,"$2,034","$3,010","$3,466","$1,035,296","$1,038,306"
90,"Jul 25, 2012","Jul 25, 2012",Planet of Snail,Cinema Guild,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$2,011","$2,011","$2,311","$2,045","$4,056"
91,"Jun 1, 2012","Jun 1, 2012",6 Month Rule,Secret Identity Productions,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,1,3,"$1,963","$14,057","$16,185",$0,"$14,057"
92,"May 18, 2012","May 18, 2012",Never Stand Still,First Run Features,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,2,"$1,951","$63,811","$73,507",$0,"$63,811"
93,"Oct 26, 2012","Oct 26, 2012",Bad Blood,Garvity Arch,Horror,Original Screenplay,Live Action,Fantasy,$0,10,10,"$1,872","$1,872","$2,155",$0,"$1,872"
94,"Oct 3, 2012","Oct 3, 2012",Bel Borba Aqui,Abramorama Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,2,"$1,869","$7,426","$8,546",$0,"$7,426"
95,"Nov 9, 2012","Nov 9, 2012",28 Hotel Rooms,Oscilloscope Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,5,"$1,869","$18,869","$21,733",$0,"$18,869"
96,"May 4, 2012","May 4, 2012",This Binary Universe,Indican Pictures,Documentary,Based on Real Life Events,Live Action,Fantasy,$0,2,2,"$1,794","$15,875","$18,285",$0,"$15,875"
97,"Feb 3, 2012","Feb 3, 2012",Windfall,First Run Features,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,2,"$1,780","$6,504","$7,492",$0,"$6,504"
98,"May 18, 2012","May 18, 2012",The Samaritan,IFC Films,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,3,3,"$1,744","$2,521","$2,898","$12,699","$15,220"
99,"May 18, 2012","May 18, 2012",Quill: The Life of a Guide Dog,Music Box Films,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,2,5,"$1,678","$15,674","$18,056",$0,"$15,674"
100,"Aug 17, 2012","Aug 17, 2012",Why Stop Now,IFC Films,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,3,3,"$1,641","$2,432","$2,797",$0,"$2,432"
