Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
15,"Jul 14, 2017","Jan 6, 2017",Les fausses confidences,Big World Pictures,Drama,Based on Play,Live Action,Contemporary Fiction,$0,2,3,"$7,361","$29,245","$29,894","$26,923","$56,168"
16,"Dec 1, 2017","Dec 1, 2017",Big Time,Abramorama Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,2,"$7,347","$7,347","$7,510",$0,"$7,347"
17,"Mar 17, 2017","May 1, 1985",Qing mei zhu ma,Janus Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$7,333","$12,897","$13,177","$34,335","$47,232"
18,"Apr 28, 2017","Apr 28, 2017",Busterâ€™s Mal Heart,Well Go USA,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,1,18,"$7,137","$73,121","$74,745",$0,"$73,121"
19,"Oct 27, 2017","Oct 27, 2017",Bill Nye: Science Guy,PBS Distribution,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,15,"$7,005","$74,909","$76,487",$0,"$74,909"
20,"Aug 11, 2017","Jul 28, 2017",The Farthest,Abramorama Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,2,"$6,900","$14,733","$15,057","$21,390","$36,123"
21,"Apr 28, 2017","Dec 16, 2016",Shavua ve Yom,Oscilloscope Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,3,16,"$6,833","$41,614","$42,540","$108,402","$150,016"
22,"May 12, 2017","May 12, 2017",The Last Shaman,Abramorama Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,4,"$6,799","$17,744","$18,138",$0,"$17,744"
23,"Jun 28, 2017","Mar 18, 1960",Le Trou,Rialto Pictures,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,1,1,"$6,756","$30,973","$31,655",$0,"$30,973"
24,"Apr 21, 2017","May 20, 2016",Ma Loute,Kino Lorber,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,2,6,"$6,696","$112,481","$114,983","$4,727,894","$4,840,375"
25,"Apr 7, 2017","Apr 7, 2017",Shot! The Psycho-Spiritual Mantra of …,Magnolia Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,2,"$6,694","$15,157","$15,488","$3,131","$18,288"
26,"Nov 29, 2017","Nov 29, 2017",Naples â€˜44,First Run Features,Documentary,Based on Factual Book/Article,Live Action,Factual,$0,1,2,"$6,636","$24,616","$25,162",$0,"$24,616"
27,"Dec 1, 2017","Aug 18, 2017",Quest,First Run Features,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,3,"$6,591","$47,807","$48,573","$2,211","$50,018"
28,"Jun 2, 2017","Jun 2, 2017",The Recall,Freestyle Releasing,Horror,Based on Fiction Book/Short Story,Live Action,Science Fiction,$0,7,31,"$6,570","$22,233","$22,723",$0,"$22,233"
29,"Feb 17, 2017","Feb 17, 2017",Keep Quiet,Kino Lorber,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,3,"$6,500","$50,454","$51,572",$0,"$50,454"
30,"Oct 27, 2017","Oct 27, 2017",Mansfield 66/67,FilmBuff,Documentary,Based on Real Life Events,Animation/Live Action,Factual,$0,1,12,"$6,451","$17,930","$18,322","$1,461","$19,391"
31,"Jan 13, 2017","Jan 13, 2017",Vince Giordano: Thereâ€™s a Future in…,First Run Features,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$6,285","$14,807","$15,131","$6,524","$21,331"
32,"Feb 17, 2017","Feb 17, 2017",XX,Magnolia Pictures,Horror,Compilation,Live Action,Contemporary Fiction,$0,7,16,"$6,222","$30,911","$31,600","$24,757","$55,668"
33,"Mar 3, 2017","Mar 3, 2017",The Freedom to Marry,Argot Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$6,142","$6,142","$6,272",$0,"$6,142"
34,"Jun 23, 2017","Oct 21, 2016",O OrnitÃ³logo,Strand,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,6,"$6,132","$50,511","$51,636","$37,208","$87,719"
35,"Aug 18, 2017","Aug 18, 2017",Sidemen: Long Road to Glory,Abramorama Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,6,"$6,120","$31,399","$32,095",$0,"$31,399"
36,"Oct 6, 2017","Oct 6, 2017",Dina,The Orchard,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,24,"$6,015","$90,491","$92,507","$6,016","$96,507"
37,"Aug 18, 2017","Aug 18, 2017",Lemon,Magnolia Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,2,13,"$5,957","$29,258","$29,903",$0,"$29,258"
38,"Sep 29, 2017","Sep 29, 2017",The Pathological Optimist,Film Arcade,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$5,946","$6,522","$6,667",$0,"$6,522"
39,"Jun 9, 2017","Jun 2, 2017",Mei Hao De Yi Wai,China Lion Film Distribution,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,6,6,"$5,942","$51,766","$52,920","$2,580,320","$2,632,086"
40,"Jul 14, 2017","Jul 8, 2016",Sur quel pied danser,Monument Releasing,Musical,Original Screenplay,Live Action,Contemporary Fiction,$0,1,2,"$5,900","$6,660","$6,804","$32,626","$39,286"
41,"Mar 22, 2017","Mar 22, 2017","A Woman, A Part",Monument Releasing,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,3,"$5,869","$36,838","$37,652",$0,"$36,838"
42,"Dec 15, 2017","Feb 24, 2017","Psiconautas, los niÃ±os olvidados",GKIDS,Horror,Based on Short Film,Digital Animation,Contemporary Fiction,$0,4,8,"$5,849","$38,785","$39,238","$16,067","$54,852"
43,"May 19, 2017","Jan 13, 2017",Powidoki,Film Movement,Drama,Based on Real Life Events,Live Action,Dramatization,$0,1,6,"$5,832","$33,443","$34,186","$951,908","$985,351"
44,"May 5, 2017","May 17, 2016",La Pazza Gioia,Strand,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,2,13,"$5,799","$107,362","$109,756","$11,219,774","$11,327,136"
45,"Mar 10, 2017","Mar 10, 2017",Window Horses,Mongrel Media,Adventure,Original Screenplay,Hand Animation,Kids Fiction,$0,2,5,"$5,767","$48,105","$49,170",$0,"$48,105"
46,"Dec 15, 2017","Dec 15, 2017",Permanent,Magnolia Pictures,Comedy,Original Screenplay,Live Action,Historical Fiction,$0,8,8,"$5,722","$12,847","$13,104",$0,"$12,847"
47,"Sep 22, 2017","Sep 22, 2017",Ribbons,Indican Pictures,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,5,5,"$5,715","$26,872","$27,464",$0,"$26,872"
48,"Jun 9, 2017","Jun 9, 2017",Dawson City: Frozen Time,Kino Lorber,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,6,"$5,713","$132,369","$135,313",$0,"$132,369"
49,"Oct 20, 2017","Oct 20, 2017",Aidaâ€™s Secrets,Music Box Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,9,"$5,665","$98,468","$100,604",$0,"$98,468"
50,"Oct 6, 2017","Oct 6, 2017",Trafficked,Epic Pictures Group,Drama,Based on Real Life Events,Live Action,Dramatization,$0,16,16,"$5,648","$13,476","$13,773",$0,"$13,476"
51,"Jul 21, 2017","Jul 15, 2016",Miekkailija,CFI,Drama,Based on Real Life Events,Live Action,Dramatization,$0,2,7,"$5,572","$95,951","$98,046","$577,307","$673,258"
52,"Dec 15, 2017","Dec 15, 2017",The Ballad of Lefty Brown,A24,Western,Original Screenplay,Live Action,Historical Fiction,$0,2,2,"$5,559","$7,856","$8,024",$0,"$7,856"
53,"Mar 3, 2017","Mar 3, 2017",Junction 48,The Orchard,Multiple Genres,Original Screenplay,Live Action,Contemporary Fiction,$0,2,2,"$5,516","$12,795","$13,076",$0,"$12,795"
54,"May 19, 2017","May 19, 2017",Icaros: A Vision,Factory 25,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$5,510","$5,510","$5,630",$0,"$5,510"
55,"Oct 4, 2017","Oct 4, 2017",Walking Out,IFC Films,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,2,32,"$5,462","$102,394","$104,676","$60,127","$162,521"
56,"Jul 14, 2017","Jul 14, 2017",The Wrong Light,Cinema Guild,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$5,429","$7,553","$7,721",$0,"$7,553"
57,"Feb 17, 2017","Feb 17, 2017",From Nowhere,FilmRise,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,2,"$5,408","$8,109","$8,290",$0,"$8,109"
58,"Jul 14, 2017","Feb 12, 1975",Lâ€™important câ€™est dâ€™aimer,Rialto Pictures,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,1,1,"$5,370","$16,976","$17,350",$0,"$16,976"
59,"Dec 1, 2017","Jul 15, 2017",xiu chun dao II: xiu luo zhan chang,Well Go USA,Action,Original Screenplay,Live Action,Historical Fiction,$0,2,2,"$5,296","$14,204","$14,516","$39,951,588","$39,965,792"
60,"Jun 23, 2017","Jun 23, 2017",A Beginnerâ€™s Guide to Snuff,Indican Pictures,Black Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,3,3,"$5,204","$21,031","$21,494",$0,"$21,031"
61,"Nov 17, 2017","Nov 17, 2017",Sweet Virginia,IFC Films,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,1,8,"$5,183","$11,753","$11,753","$6,600","$18,353"
62,"Jun 23, 2017","Oct 21, 2016",In Pursuit of Silence,Cinema Guild,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$5,141","$29,050","$29,692","$12,006","$41,056"
63,"Aug 25, 2017","Aug 11, 2017",Jiao Zhu Chuan,Well Go USA,Action,Original Screenplay,Live Action,Fantasy,$0,4,4,"$5,122","$13,588","$13,883","$17,269,548","$17,283,136"
64,"Jul 12, 2017","Jul 12, 2017",I am the Blues,Film Movement,Documentary,Based on Real Life Events,Live Action,Factual,$0,4,5,"$5,105","$37,849","$38,688",$0,"$37,849"
65,"Aug 18, 2017","Aug 18, 2017",California Typewriter,Gravitas Ventures,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,20,"$5,031","$200,379","$204,839",$0,"$200,379"
66,"Oct 13, 2017","Oct 13, 2017",The Departure,Matson,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,7,"$4,850","$24,661","$25,208",$0,"$24,661"
67,"Feb 3, 2017","Feb 3, 2017",Grace of Jake,Indican Pictures,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,2,2,"$4,784","$23,078","$23,585",$0,"$23,078"
68,"Apr 7, 2017","Apr 7, 2017",The Transfiguration,Strand,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,7,"$4,605","$21,926","$22,411","$6,524","$28,450"
69,"Apr 7, 2017","Apr 7, 2017",Wszystkie Nieprzespane Noce,The Orchard,Documentary,Based on Real Life Events,Live Action,Factual,$0,3,6,"$4,544","$20,762","$21,219",$0,"$20,762"
70,"Sep 15, 2017","Sep 15, 2017",Vengeance: A Love Story,FilmRise,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,11,11,"$4,526","$4,526","$4,622",$0,"$4,526"
71,"Jun 16, 2017","Mar 10, 2017",Paris pieds nus,Oscilloscope Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,48,"$4,510","$691,597","$707,016","$1,369,666","$2,061,263"
72,"Jul 28, 2017","Oct 21, 2016",Mal de Pierres,IFC Films,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,2,10,"$4,473","$48,677","$49,756","$5,114,004","$5,162,681"
73,"Oct 27, 2017","Oct 27, 2017",Die gÃ¶ttliche Ordnung,Kino Lorber,Drama,Original Screenplay,Live Action,Historical Fiction,$0,2,5,"$4,405","$76,277","$77,597","$133,172","$209,449"
74,"Nov 17, 2017","Nov 17, 2017",Big Sonia,Argot Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,4,"$4,398","$160,308","$163,134",$0,"$160,308"
75,"Sep 1, 2017","Sep 1, 2017",The Vault,FilmRise,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,11,11,"$4,308","$5,728","$5,850","$222,054","$227,782"
76,"Oct 20, 2017","Oct 20, 2017",Dealt,IFC Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,10,"$4,293","$30,414","$31,086",$0,"$30,414"
77,"Aug 25, 2017","Jun 8, 2017",Aknyeo,Well Go USA,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,1,4,"$4,238","$27,741","$28,354","$8,802,261","$8,830,002"
78,"Dec 1, 2017","Dec 1, 2017",Shadowman,Film Movement,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,4,"$4,113","$13,498","$13,755",$0,"$13,498"
79,"Jul 7, 2017","Jul 7, 2017",Swim Team,Argot Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$4,024","$4,024","$4,108",$0,"$4,024"
80,"Apr 26, 2017","Apr 26, 2017",Bang! The Bert Berns Story,Abramorama Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,5,"$3,923","$59,300","$60,614",$0,"$59,300"
81,"Mar 10, 2017","Mar 10, 2017",The Jazz Funeral,Indican Pictures,Adventure,Original Screenplay,Live Action,Contemporary Fiction,$0,2,2,"$3,792","$7,103","$7,253",$0,"$7,103"
82,"Oct 13, 2017","Oct 13, 2017",78/52: Hitchcockâ€™s Shower Scene,IFC Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,22,"$3,738","$37,664","$38,496","$9,166","$46,830"
83,"Aug 4, 2017","Aug 4, 2017",Jours de France,Cinema Guild,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,2,"$3,728","$11,373","$11,618",$0,"$11,373"
84,"Apr 12, 2017","Feb 12, 2016",Slava,Film Movement,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,2,"$3,716","$19,608","$20,036","$72,200","$91,808"
85,"Jun 28, 2017","Jun 28, 2017",Pop Aye,Kino Lorber,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,5,"$3,598","$77,895","$79,623","$82,636","$160,531"
86,"Jul 11, 2017","Jul 11, 2017",Simple Creature,Indican Pictures,Thriller/Suspense,Original Screenplay,Live Action,Science Fiction,$0,3,3,"$3,547","$23,918","$24,447",$0,"$23,918"
87,"Sep 8, 2017","Sep 8, 2017",Trophy,The Orchard,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,21,"$3,522","$21,439","$21,916","$3,599","$25,038"
88,"Jun 16, 2017","Jan 13, 2017",Fuchi ni tatsu,Film Movement,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,4,"$3,453","$17,191","$17,570","$136,077","$153,268"
89,"Sep 15, 2017","Aug 11, 1966",Tiempo de morir,Film Movement,Western,Original Screenplay,Live Action,Contemporary Fiction,$0,1,3,"$3,411","$14,278","$14,589",$0,"$14,278"
90,"Nov 3, 2017","Nov 3, 2017",Bad Grandmas,Parade Deck Films,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,1,6,"$3,380","$17,688","$18,074",$0,"$17,688"
91,"Oct 25, 2017","Sep 8, 2017",The Work,The Orchard,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,2,"$3,286","$5,853","$5,979","$14,721","$20,574"
92,"Apr 7, 2017","Apr 12, 1962",A Kind of Loving,Rialto Pictures,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,1,1,"$3,278","$3,278","$3,347",$0,"$3,278"
93,"Nov 15, 2017","Nov 15, 2017",Rebels on Pointe,Icarus Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,3,"$3,270","$15,088","$15,424",$0,"$15,088"
94,"Jun 9, 2017","Jun 9, 2017",I Love You Both,Magnolia Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,7,7,"$3,236","$4,661","$4,759",$0,"$4,661"
95,"May 5, 2017","May 5, 2017",Burden,Magnolia Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,13,"$3,231","$18,440","$18,844","$1,994","$20,434"
96,"Jan 20, 2017","Jan 20, 2017",My Father Die,FilmRise,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,10,10,"$3,229","$4,252","$4,347",$0,"$4,252"
97,"Apr 14, 2017","Nov 4, 2016",RÃ©parer les vivants,Cohen Media Group,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,2,2,"$3,176","$3,176","$3,246","$2,833,909","$2,837,085"
98,"May 3, 2017","May 3, 2017",Mr. Chibbs,Abramorama Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$3,163","$8,303","$8,482",$0,"$8,303"
99,"Nov 15, 2017","Nov 15, 2017",Song of Granite,Oscilloscope Pictures,Drama,Based on Real Life Events,Live Action,Dramatization,$0,1,7,"$3,096","$16,182","$16,478","$5,161","$21,343"
100,"Sep 22, 2017","Sep 22, 2017",Last Rampage,Epic Pictures Group,Thriller/Suspense,Based on Real Life Events,Live Action,Dramatization,$0,18,18,"$3,054","$6,294","$6,428",$0,"$6,294"
