Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
20,"May 15, 2013","May 15, 2013",Traviata et nous,Distrib Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,7,"$5,040","$62,652","$70,664",$0,"$62,652"
21,"Sep 6, 2013","Sep 6, 2013",Hell Baby,Alchemy,Black Comedy,Original Screenplay,Live Action,Fantasy,$0,10,10,"$4,980","$4,980","$5,612",$0,"$4,980"
22,"Jul 12, 2013","Jul 12, 2013",Pawn Shop Chronicles,Anchor Bay Entertainment,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,15,15,"$4,915","$8,088","$9,115",$0,"$8,088"
23,"Oct 18, 2013","Oct 18, 2013",Torn,The Film Collective,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,2,"$4,881","$16,772","$18,909",$0,"$16,772"
24,"Nov 22, 2013","Nov 22, 2013",Bettie Page Reveals All,Music Box Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,21,"$4,846","$108,118","$121,796",$0,"$108,118"
25,"Apr 5, 2013","Apr 5, 2013",Down the Shore,Anchor Bay Entertainment,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,2,"$4,808","$6,558","$7,391",$0,"$6,558"
26,"Jul 31, 2013","Jul 31, 2013",Smash & Grab: The Story of the Pink P…,Doppelganger Releasing,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,3,"$4,794","$18,938","$21,357",$0,"$18,938"
27,"Apr 5, 2013","Apr 5, 2013",Bert Stern: Original Mad Man,First Run Features,Documentary,Based on Real Life Events,Live Action,Factual,$0,4,6,"$4,691","$34,005","$38,349",$0,"$34,005"
28,"May 1, 2013","Nov 23, 2012",Post Tenebras Lux,Strand,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,6,"$4,674","$38,911","$43,888","$237,669","$276,580"
29,"Dec 6, 2013","Dec 6, 2013",The Last Days on Mars,Magnolia Pictures,Thriller/Suspense,Original Screenplay,Live Action,Science Fiction,"$10,600,000",3,13,"$4,608","$24,084","$27,152","$237,280","$261,364"
30,"Jun 20, 2013","Jun 20, 2013",Assaulted: Civil Rights Under Fire,High Top Releasing,Documentary,Based on Real Life Events,Live Action,Factual,$0,17,17,"$4,570","$7,054","$7,950",$0,"$7,054"
31,"Oct 4, 2013","Oct 4, 2013",All is Bright,Anchor Bay Entertainment,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,10,10,"$4,556","$4,556","$5,135",$0,"$4,556"
32,"Oct 4, 2013","Oct 4, 2013",Bad Milo,Magnolia Pictures,Black Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,11,11,"$4,503","$19,613","$22,118",$0,"$19,613"
33,"Apr 5, 2013","Apr 4, 2013",The Brass Teapot,Magnet Pictures,Black Comedy,Original Screenplay,Live Action,Fantasy,"$900,000",2,2,"$4,468","$6,997","$7,886","$406,736","$413,733"
34,"Jul 12, 2013","Jul 12, 2013",Terms and Conditions May Apply,Variance Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,6,"$4,446","$55,824","$62,961","$33,293","$89,117"
35,"Mar 22, 2013","Mar 22, 2013",Rangrezz,UTV Communications,Drama,Based on Movie,Live Action,Contemporary Fiction,$0,11,11,"$4,318","$6,108","$6,887","$58,138","$64,246"
36,"Oct 11, 2013","Oct 11, 2013",Design is One,First Run Features,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$4,236","$16,386","$18,459",$0,"$16,386"
37,"Feb 22, 2013","Feb 22, 2013",Red Flag,TriBeca Films,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$4,150","$4,150","$4,677",$0,"$4,150"
38,"Feb 22, 2013","Feb 22, 2013",Rubberneck,TriBeca Films,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$4,150","$4,150","$4,677",$0,"$4,150"
39,"Sep 6, 2013","Sep 6, 2013",A Teacher,Oscilloscope Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,6,"$4,000","$8,348","$9,408",$0,"$8,348"
40,"Sep 6, 2013","Sep 6, 2013",Things Never Said,Ohio Street Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$4,000","$4,000","$4,512",$0,"$4,000"
41,"Dec 6, 2013","Dec 6, 2013",Diego Star,Mongrel Media,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,4,4,"$3,988","$11,000","$12,407",$0,"$11,000"
42,"Jun 7, 2013","Jun 7, 2013",Evocateur: The Morton Downey Jr. Movie,Magnolia Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,5,5,"$3,936","$21,652","$24,420",$0,"$21,652"
43,"Mar 15, 2013","Mar 15, 2013",If I Were You,Kino Lorber,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,9,14,"$3,889","$9,432","$10,637",$0,"$9,432"
44,"Jul 12, 2013","Jul 12, 2013",Revelation Road 2,Freestyle Releasing,,,,,$0,5,5,"$3,722","$4,871","$5,493",$0,"$4,871"
45,"Jun 14, 2013","Jun 14, 2013",Far Out Isn't Far Enough: The Tomi Un…,First Run Features,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,5,"$3,700","$35,431","$39,963",$0,"$35,431"
46,"Mar 1, 2013","Mar 1, 2013",Welcome to Pine Hill,Oscilloscope Pictures,Drama,Based on Short Film,Live Action,Contemporary Fiction,$0,1,1,"$3,629","$6,115","$6,896",$0,"$6,115"
47,"Apr 19, 2013","Apr 19, 2013",Herman's House,First Run Features,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,2,"$3,552","$4,956","$5,585",$0,"$4,956"
48,"Sep 27, 2013","Sep 27, 2013",I Used to Be Darker,Strand,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,3,"$3,533","$16,987","$19,156",$0,"$16,987"
49,"Feb 22, 2013","Jun 27, 2012",Wo 11,First Run Features,Drama,Original Screenplay,Live Action,Historical Fiction,$0,2,2,"$3,516","$9,213","$10,390","$5,490","$14,703"
50,"Jun 14, 2013","Nov 2, 2012",Call Me Kuchu,Cinedigm,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$3,476","$8,941","$10,078","$3,005","$11,946"
51,"Sep 6, 2013","Sep 6, 2013",Touchy Feely,Magnolia Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,5,"$3,447","$36,128","$40,742",$0,"$36,128"
52,"Nov 8, 2013","Feb 27, 2013",Boule et Bill,Distrib Films,Adventure,Based on Comic/Graphic Novel,Live Action,Kids Fiction,$0,13,13,"$3,426","$56,224","$63,411","$17,793,891","$17,850,115"
53,"Jun 28, 2013","Jun 28, 2013",100 Bloody Acres,Doppelganger Releasing,Black Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,13,13,"$3,419","$6,388","$7,198",$0,"$6,388"
54,"Nov 22, 2013","Nov 22, 2013",Contracted,Arclight Films,Horror,Original Screenplay,Live Action,Science Fiction,$0,3,3,"$3,328","$3,328","$3,751","$104,260","$107,588"
55,"May 24, 2013","Apr 12, 2013",A Wedding Invitation,CJ Entertainment,Romantic Comedy,,Live Action,,$0,2,3,"$3,183","$14,350","$16,185","$30,350,000","$30,364,350"
56,"Oct 4, 2013","Oct 4, 2013",Argento's Dracula 3D,IFC Midnight,Horror,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,6,6,"$3,085","$4,556","$5,135","$573,392","$577,948"
57,"Aug 23, 2013","Aug 23, 2013",The Trials of Muhammad Ali,Kino Lorber,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,10,"$2,980","$59,081","$66,620",$0,"$59,081"
58,"Sep 13, 2013","Sep 13, 2013",Informant,Music Box Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,4,"$2,947","$10,068","$11,352",$0,"$10,068"
59,"Sep 27, 2013","Sep 27, 2013",Morning,Anchor Bay Entertainment,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,4,4,"$2,876","$4,029","$4,539",$0,"$4,029"
60,"Sep 13, 2013","Sep 13, 2013",Plush,IM Global/Blumhouse,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$2,000,000",10,10,"$2,843","$3,080","$3,466","$25,784","$28,864"
61,"Mar 22, 2013","Mar 21, 2013",Love and Honor,IFC Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,8,"$2,815","$16,769","$18,909","$60,216","$76,985"
62,"Feb 8, 2013","Feb 8, 2013",Midget Zombie Takeover,Driving With Our Eyes Shut,Comedy,Original Screenplay,Live Action,Science Fiction,$0,1,3,"$2,755","$11,006","$12,361",$541,"$11,547"
63,"Mar 27, 2013","Mar 15, 2013",Welcome to the Punch,IFC Films,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,2,9,"$2,736","$7,034","$7,932","$4,200,068","$4,207,102"
64,"May 3, 2013","May 3, 2013",Kiss of the Damned,Magnolia Pictures,Drama,Original Screenplay,Live Action,Fantasy,$0,2,7,"$2,723","$14,752","$16,634",$0,"$14,752"
65,"Dec 20, 2013","Oct 25, 2013",The Selfish Giant,IFC Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,6,"$2,589","$21,648","$24,346","$694,217","$715,865"
66,"Mar 1, 2013","Mar 1, 2013",Los Condenados,Strand,Thriller/Suspense,Based on Folk Tale/Legend/Fairytale,Live Action,Fantasy,$0,1,1,"$2,511","$3,489","$3,934",$0,"$3,489"
67,"Jun 21, 2013","Jun 21, 2013",Downloaded,Abramorama Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,2,"$2,504","$8,377","$9,445",$0,"$8,377"
68,"May 17, 2013","May 17, 2013",Bidder 70,First Run Features,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,4,"$2,477","$5,074","$5,722",$0,"$5,074"
69,"Nov 8, 2013","Nov 8, 2013",People of a Feather,First Run Features,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$2,413","$5,677","$6,391",$0,"$5,677"
70,"Sep 6, 2013","Sep 6, 2013",Out of the Clear Blue Sky,Area 23a,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,2,"$2,344","$16,050","$18,102",$0,"$16,050"
71,"Dec 11, 2013","Dec 11, 2013",Nuclear Nation,First Run Features,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$2,268","$4,960","$5,594",$0,"$4,960"
72,"May 3, 2013","May 3, 2013",Desperate Acts of Magic,,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,1,2,"$2,238","$8,053","$9,078",$0,"$8,053"
73,"Jan 11, 2013","Jan 11, 2013",Let My People Go!,Zeitgeist,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,1,3,"$2,236","$18,529","$20,898",$0,"$18,529"
74,"Oct 4, 2013","Oct 4, 2013",Dislecksia: The Movie,Area 23a,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$2,213","$33,066","$37,294",$0,"$33,066"
75,"May 31, 2013","May 31, 2013",Die Wand,Music Box Films,Drama,Based on Fiction Book/Short Story,Live Action,Fantasy,$0,1,4,"$2,188","$38,674","$43,613",$0,"$38,674"
76,"Apr 19, 2013","Apr 19, 2013",Pawn,Anchor Bay Entertainment,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$2,137","$2,793","$3,145",$0,"$2,793"
77,"Dec 4, 2013","Dec 4, 2013",Breakfast with Curtis,,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,1,2,"$2,009","$6,629","$7,474",$0,"$6,629"
78,"Mar 1, 2013","Mar 1, 2013",The End of Love,Variance Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,3,"$1,955","$9,342","$10,536",$0,"$9,342"
79,"Dec 13, 2013","Dec 13, 2013",Tricked,Kino Lorber,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$1,930","$3,533","$3,980",$0,"$3,533"
80,"Aug 9, 2013","Aug 9, 2013",Implanted,Walking Shadows,Drama,Original Screenplay,Live Action,Science Fiction,$0,1,1,"$1,840","$2,210","$2,485",$0,"$2,210"
81,"Jun 14, 2013","Jun 14, 2013",La stratÃ©gie de la poussette,Rialto Pictures,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$1,799","$1,799","$2,027",$0,"$1,799"
82,"Aug 16, 2013","Aug 16, 2013",Drew: The Man Behind the Poster,Kino Lorber,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$1,764","$3,078","$3,466",$0,"$3,078"
83,"May 3, 2013","May 3, 2013",The Happy House,First Run Features,Black Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$1,756","$2,311","$2,604",$0,"$2,311"
84,"Jul 4, 2013","Jul 4, 2013",A Girl and a Gun,First Run Features,Documentary,Based on Real Life Events,Live Action,Factual,$0,9,9,"$1,731","$3,018","$3,402",$0,"$3,018"
85,"Jun 14, 2013","Jun 14, 2013",Do Not Disturb,Mongrel Media,Comedy,Remake,Live Action,Contemporary Fiction,$0,2,3,"$1,710","$5,304","$5,979",$0,"$5,304"
86,"Oct 11, 2013","Oct 11, 2013",Cassadaga,Archstone Entertainment,Horror,Original Screenplay,Live Action,Fantasy,$0,3,3,"$1,678","$2,241","$2,522",$0,"$2,241"
87,"Dec 20, 2013","Dec 20, 2013",Maidentrip,First Run Features,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,9,"$1,622","$68,243","$76,625",$0,"$68,243"
88,"Aug 30, 2013","Aug 30, 2013",American Made Movie,Variance Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,6,"$1,613","$45,175","$50,949",$0,"$45,175"
89,"Nov 1, 2013","Oct 4, 2012",Mr. Nobody,Magnolia Pictures,Drama,Original Screenplay,Live Action,Science Fiction,"$46,500,000",4,4,"$1,612","$3,622","$4,081","$18,632","$22,254"
90,"Mar 22, 2013","Mar 22, 2013",Come Out and Play,,Horror,Based on Movie,Live Action,Fantasy,$0,10,10,"$1,600","$2,638","$2,971",$0,"$2,638"
91,"Jul 23, 2013","Jun 21, 2012",Twixt,Rialto Pictures,Horror,Based on Real Life Events,Live Action,Fantasy,"$7,000,000",11,13,"$1,589","$1,996","$1,996","$1,268,346","$1,270,342"
92,"Mar 14, 2013","Mar 14, 2013",The Kitchen,Monterey Media,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,2,2,"$1,557","$4,054","$4,567",$0,"$4,054"
93,"Feb 22, 2013","Feb 22, 2013",Inescapable,IFC Films,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$4,000,000",2,7,"$1,545","$4,327","$4,878",$0,"$4,327"
94,"Sep 20, 2013","Sep 20, 2013",Men at Lunch,First Run Features,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$1,530","$2,483","$2,797",$0,"$2,483"
95,"Aug 30, 2013","Aug 30, 2013",Last Flight of the Champion,High Top Releasing,Adventure,Original Screenplay,Hand Animation,Science Fiction,$0,15,15,"$1,493","$2,597","$2,925",$0,"$2,597"
96,"Sep 4, 2013","Sep 4, 2013",La maison de la radio,Kino Lorber,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$1,410","$8,060","$9,087",$0,"$8,060"
97,"Dec 13, 2013","Dec 13, 2013",Blood Brother,Mongrel Media,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$1,333","$2,254","$2,540",$0,"$2,254"
98,"Jun 28, 2013","Jun 28, 2013",Detention of the Dead,Anchor Bay Entertainment,Comedy,Based on Play,Live Action,Science Fiction,"$500,000",2,2,"$1,332","$1,778","$1,999",$0,"$1,778"
99,"Mar 22, 2013","Mar 22, 2013",Silver Circle,Hybrid Pictures,Thriller/Suspense,Original Screenplay,Digital Animation,Contemporary Fiction,$0,1,1,"$1,314","$4,080","$4,594",$0,"$4,080"
100,"Mar 1, 2013","Mar 1, 2013",A Fierce Green Fire,First Run Features,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,11,"$1,266","$29,817","$33,626",$0,"$29,817"
