Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
11,"Aug 20, 1999","Aug 20, 1999",Teaching Mrs. Tingle,Miramax,Black Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,"1,710","1,710","$3,326,870","$8,959,883","$16,173,643",$0,"$8,959,883"
12,"Oct 1, 1999","Oct 1, 1999",The Adventures of Elmo in Grouchland,Sony Pictures,Adventure,Based on TV,Live Action,Kids Fiction,"$17,000,000","1,210","1,212","$3,255,033","$11,634,458","$21,001,565",$0,"$11,634,458"
13,"Feb 26, 1999","Feb 26, 1999",200 Cigarettes,Paramount Pictures,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$6,000,000",976,978,"$3,244,277","$6,852,450","$12,369,477",$0,"$6,852,450"
14,"Oct 1, 1999","Oct 1, 1999","Mystery, Alaska",Walt Disney,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$28,000,000","1,673","1,704","$3,102,191","$8,891,623","$16,050,425",$0,"$8,891,623"
15,"Apr 23, 1999","Apr 23, 1999",Lost and Found,Warner Bros.,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$14,000,000","2,469","2,469","$3,024,709","$6,552,255","$11,827,585",$0,"$6,552,255"
16,"Aug 27, 1999","Aug 27, 1999",Dudley Do-Right,Universal,Adventure,Based on TV,Live Action,Kids Fiction,"$22,000,000","1,802","1,857","$3,018,345","$9,818,792","$17,724,079",$0,"$9,818,792"
17,"Apr 9, 1999","Apr 9, 1999",Twin Dragons,Miramax,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,"1,129","1,131","$2,829,990","$8,332,431","$15,041,019",$0,"$8,332,431"
18,"May 21, 1999","May 21, 1999",The Love Letter,Dreamworks SKG,Romantic Comedy,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$15,000,000",769,817,"$2,692,819","$8,322,608","$15,023,284","$923,269","$9,245,877"
19,"May 12, 1999","May 12, 1999",Trippinâ€™,October Films,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$3,000,000",777,781,"$2,527,909","$9,017,070","$16,276,869",$0,"$9,017,070"
20,"Nov 10, 1999","Nov 10, 1999",Light It Up,20th Century Fox,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$13,000,000","1,219","1,254","$2,408,613","$5,871,603","$10,593,734",$0,"$5,871,603"
21,"Oct 15, 1999","Oct 15, 1999",The Omega Code,Providence Entertainment,Action,Based on Religious Text,Live Action,Fantasy,"$7,200,000",304,450,"$2,354,362","$12,610,552","$22,728,808","$67,760","$12,678,312"
22,"Dec 31, 1999","Dec 31, 1999",Fantasia 2000 (Theatrical Release),Walt Disney,Musical,Compilation,Hand Animation,Fantasy,"$80,000,000",54,"1,313","$2,290,525","$69,610,858","$118,666,650","$7,776","$69,618,634"
23,"Feb 5, 1999","Feb 5, 1999",Simply Irresistible,20th Century Fox,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$6,000,000","1,359","1,359","$2,232,686","$4,398,989","$7,940,688",$0,"$4,398,989"
24,"Aug 4, 1999","Aug 4, 1999",Dick,Sony Pictures,Comedy,Original Screenplay,Live Action,Historical Fiction,"$13,000,000","1,522","1,522","$2,210,267","$6,276,869","$11,330,489",$0,"$6,276,869"
25,"Apr 9, 1999","Apr 9, 1999",Foolish,Artisan,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$1,600,000",305,410,"$2,184,633","$6,026,908","$10,879,279",$0,"$6,026,908"
26,"Jan 22, 1999","Jan 22, 1999",Gloria,Sony Pictures,Drama,Remake,Live Action,Contemporary Fiction,"$30,000,000","1,527","1,527","$2,143,089","$4,167,493","$7,522,811","$800,000","$4,967,493"
27,"Sep 24, 1999","Sep 24, 1999",Jakob the Liar,Sony Pictures,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,"$15,000,000","1,200","1,200","$2,056,647","$4,956,401","$8,946,885",$0,"$4,956,401"
28,"Aug 13, 1999","Aug 13, 1999",Detroit Rock City,New Line,Comedy,Original Screenplay,Live Action,Historical Fiction,"$16,000,000","1,802","1,802","$2,005,512","$4,217,115","$7,612,384","$1,608,199","$5,825,314"
29,"Sep 24, 1999","Sep 24, 1999",Mumford,Walt Disney,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$28,700,000","1,452","1,452","$1,851,291","$4,559,569","$8,230,552",$0,"$4,559,569"
30,"Apr 30, 1999","Apr 30, 1999",Idle Hands,Sony Pictures,Horror,Original Screenplay,Live Action,Contemporary Fiction,"$15,000,000","1,611","1,611","$1,807,181","$4,023,741","$7,263,328",$406,"$4,024,147"
31,"May 14, 1999","May 14, 1999",Tea with Mussolini,MGM,Drama,Based on Real Life Events,Live Action,Dramatization,"$14,000,000",270,284,"$1,633,183","$14,395,874","$25,986,249",$0,"$14,395,874"
32,"Feb 19, 1999","Feb 19, 1999",Jawbreaker,Sony Pictures,Black Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$3,000,000",801,801,"$1,603,425","$3,076,820","$5,554,021",$0,"$3,076,820"
33,"Nov 24, 1999","Nov 24, 1999",Flawless,MGM,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$27,000,000",478,483,"$1,590,155","$4,485,485","$8,087,390",$0,"$4,485,485"
34,"Jul 14, 1999","Jul 14, 1999",The Blair Witch Project,Artisan,Horror,Original Screenplay,Live Action,Contemporary Fiction,"$600,000",27,"2,618","$1,512,054","$140,539,099","$253,689,664","$107,760,901","$248,300,000"
35,"Sep 10, 1999","Sep 10, 1999",Love Stinks,Independent Artists,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$4,000,000","1,380","1,380","$1,398,046","$2,793,776","$5,043,087",$0,"$2,793,776"
36,"Mar 19, 1999","Mar 19, 1999",Ravenous,20th Century Fox,Horror,Original Screenplay,Live Action,Historical Fiction,"$12,000,000","1,040","1,040","$1,040,727","$2,062,406","$3,722,882",$0,"$2,062,406"
37,"Apr 16, 1999","Apr 16, 1999","Goodbye, Lover",Warner Bros.,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,865,865,"$1,011,175","$1,940,299","$3,502,463",$0,"$1,940,299"
38,"Oct 22, 1999","Oct 22, 1999",Crazy in Alabama,Sony Pictures,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$15,000,000","1,214","1,214","$1,010,596","$1,954,202","$3,527,561",$0,"$1,954,202"
39,"Sep 15, 1999","Sep 15, 1999",American Beauty,Dreamworks SKG,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$15,000,000",16,"1,990","$861,531","$130,058,047","$228,640,598","$226,200,000","$356,258,047"
40,"Apr 23, 1999","Apr 23, 1999",eXistenZ,Miramax,Thriller/Suspense,Original Screenplay,Live Action,Science Fiction,"$20,700,000",256,256,"$810,262","$2,840,417","$5,127,286",$0,"$2,840,417"
41,"Aug 27, 1999","Aug 27, 1999",A Dog of Flanders,Warner Bros.,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,"$7,000,000","1,267","1,270","$807,873","$2,165,637","$3,909,226",$0,"$2,165,637"
42,"Jul 2, 1999","Jul 2, 1999",Elvis Gratton 2,Lionsgate,Comedy,,Live Action,Factual,$0,91,91,"$699,854","$3,316,272","$5,986,259",$0,"$3,316,272"
43,"Oct 29, 1999","Oct 29, 1999",Being John Malkovich,USA Films,Black Comedy,Original Screenplay,Live Action,Fantasy,"$13,000,000",25,630,"$637,721","$22,858,926","$40,783,933","$9,523,455","$32,382,381"
44,"Aug 13, 1999","Aug 13, 1999",Taal,Eros Entertainment,Musical,Original Screenplay,Live Action,Contemporary Fiction,$0,0,44,"$591,289","$1,980,398","$3,574,851",$0,"$1,980,398"
45,"Oct 22, 1999","Oct 22, 1999",Body Shots,New Line,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,309,309,"$488,342","$699,964","$1,263,516",$0,"$699,964"
46,"Dec 29, 1999","Dec 29, 1999",The Hurricane,Universal,Drama,Based on Real Life Events,Live Action,Dramatization,"$38,000,000",11,"2,720","$384,640","$50,699,241","$86,310,736","$23,257,000","$73,956,241"
47,"Jun 4, 1999","Jun 4, 1999",AstÃ©rix et ObÃ©lix contre CÃ©sar,Distributor Unknown,Adventure,Based on Comic/Graphic Novel,Live Action,Kids Fiction,$0,63,85,"$304,245","$1,644,060","$2,967,715",$0,"$1,644,060"
48,"Nov 19, 1999","Nov 19, 1999",Toy Story 2,Walt Disney,Adventure,Original Screenplay,Digital Animation,Kids Fiction,"$90,000,000",1,"3,257","$300,163","$245,852,179","$439,953,785","$265,506,097","$511,358,276"
49,"Jun 18, 1999","Jun 18, 1999",Straight From The Heart,Video Sound,Musical,Original Screenplay,Live Action,Historical Fiction,$0,35,35,"$298,769","$1,007,446","$1,818,558",$0,"$1,007,446"
50,"Aug 27, 1999","Aug 27, 1999",Baadshah,Eros Entertainment,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,42,42,"$263,084","$535,021","$965,775",$0,"$535,021"
51,"Feb 26, 1999","Feb 26, 1999",Just the Ticket,MGM,,,,,$0,82,82,"$247,585","$427,957","$772,508",$0,"$427,957"
52,"Sep 10, 1999","Sep 10, 1999",Hello Brother,Video Sound,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,41,41,"$245,034","$245,034","$442,315",$0,"$245,034"
53,"Oct 1, 1999","Oct 1, 1999",Plunkett & Macleane,Gramercy,,,,,$0,475,478,"$244,765","$476,432","$860,008",$0,"$476,432"
54,"Dec 3, 1999","Dec 3, 1999",The End of the Affair,Sony Pictures,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,"$23,000,000",7,688,"$198,535","$10,660,147","$18,297,561",$0,"$10,660,147"
55,"Dec 17, 1999","Dec 17, 1999",Magnolia,New Line,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$37,000,000",7,"1,086","$193,604","$22,450,975","$38,275,222","$25,995,827","$48,446,802"
56,"Jun 18, 1999","Jun 18, 1999",An Ideal Husband,Miramax,Romantic Comedy,Based on Play,Live Action,Historical Fiction,"$10,700,000",10,772,"$192,802","$18,542,974","$33,472,251","$12,798,209","$31,341,183"
57,"Sep 24, 1999","Sep 24, 1999",Dil Kya Kare,Eros Entertainment,Musical,Original Screenplay,Live Action,Contemporary Fiction,$0,35,35,"$188,732","$284,856","$514,199",$0,"$284,856"
58,"Oct 8, 1999","Oct 8, 1999",The Limey,Artisan,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$10,000,000",17,105,"$187,122","$3,193,102","$5,746,032","$2,836,945","$6,030,047"
59,"Apr 2, 1999","Apr 2, 1999",Cookie's Fortune,October Films,Black Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,10,559,"$186,828","$10,920,544","$19,712,868",$0,"$10,920,544"
60,"Sep 24, 1999","Sep 24, 1999",Simon Sez,,,,,,$0,504,504,"$185,472","$292,152","$527,367",$0,"$292,152"
61,"Dec 3, 1999","Dec 3, 1999",Laura Cadieux .. La Suite,Alliance Atlantis,Comedy,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,56,59,"$180,948","$777,477","$1,389,319",$0,"$777,477"
62,"Oct 1, 1999","Oct 1, 1999",Grey Owl,,,,,,$0,70,70,"$162,360","$314,505","$567,715",$0,"$314,505"
63,"May 21, 1999","May 21, 1999",Besieged,Fine Line,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,36,360,"$159,289","$2,032,621","$3,669,119",$0,"$2,032,621"
64,"Sep 24, 1999","Sep 24, 1999",Dog Park,New Line,,,,,$0,512,512,"$154,524","$242,093","$437,006",$0,"$242,093"
65,"Apr 30, 1999","Apr 30, 1999",Sarfarosh,,,,,,$0,24,86,"$150,429","$427,973","$772,536",$0,"$427,973"
66,"Oct 29, 1999","Oct 29, 1999",Mononoke-hime,Miramax,Action,Original Screenplay,Hand Animation,Fantasy,"$20,000,000",8,129,"$144,446","$2,374,107","$4,285,535","$147,971,756","$150,345,863"
67,"Mar 5, 1999","Mar 5, 1999","Lock, Stock and Two Smoking Barrels",Gramercy,Black Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$1,350,000",8,257,"$143,321","$3,897,569","$7,035,563","$24,458,619","$28,356,188"
68,"Jun 4, 1999","Jun 4, 1999",Limbo,Sony Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$8,300,000",15,111,"$139,634","$2,160,710","$3,900,331","$437,514","$2,598,224"
69,"Jun 4, 1999","Jun 4, 1999",Buena Vista Social Club,Artisan,Documentary,Based on Real Life Events,Live Action,Factual,$0,15,74,"$127,370","$6,997,620","$12,623,312","$12,811,570","$19,809,190"
70,"May 21, 1999","May 21, 1999",Trekkies,Paramount Pictures,Documentary,Based on Real Life Events,Live Action,Factual,"$375,000",339,339,"$125,636","$617,172","$1,114,063",$0,"$617,172"
71,"Jun 18, 1999","Jun 18, 1999",Lola rennt,Sony Pictures Classics,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$1,750,000",12,172,"$123,643","$7,267,324","$13,111,073","$15,611,870","$22,879,194"
72,"Apr 23, 1999","Apr 23, 1999",Election,Paramount Pictures,Black Comedy,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$8,500,000",6,827,"$119,080","$14,943,582","$26,974,931","$2,259,272","$17,202,854"
73,"Jul 23, 1999","Jul 23, 1999",Trick,Fine Line,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,6,94,"$118,594","$2,049,595","$3,699,756",$0,"$2,049,595"
74,"Dec 10, 1999","Dec 10, 1999",The Cider House Rules,Miramax,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,8,"1,738","$110,098","$57,547,209","$98,341,189","$31,000,000","$88,547,209"
75,"Sep 24, 1999","Sep 24, 1999",One Man's Hero,MGM,Action,Original Screenplay,Live Action,Historical Fiction,"$18,000,000",52,52,"$108,567","$229,311","$413,925",$0,"$229,311"
76,"Jan 22, 1999","Jan 22, 1999",Still Crazy,Sony Pictures,,,,,$0,14,52,"$102,971","$477,903","$862,668",$0,"$477,903"
77,"Dec 21, 1999","Dec 21, 1999","Girl, Interrupted",Sony Pictures,Drama,Based on Real Life Events,Live Action,Dramatization,"$24,000,000",9,"1,935","$95,399","$28,871,190","$49,163,653","$19,437,559","$48,308,749"
78,"Nov 17, 1999","Nov 17, 1999",Liberty Heights,Warner Bros.,Drama,Original Screenplay,Live Action,Historical Fiction,$0,4,115,"$95,247","$3,732,398","$6,587,315",$0,"$3,732,398"
79,"Dec 3, 1999","Dec 3, 1999",Sweet and Lowdown,Sony Pictures Classics,Romantic Comedy,Original Screenplay,Live Action,Historical Fiction,$0,3,239,"$94,686","$4,196,621","$7,229,766",$0,"$4,196,621"
80,"Dec 8, 1999","Dec 8, 1999",Cradle Will Rock,Walt Disney,Drama,Original Screenplay,Live Action,Dramatization,"$32,000,000",8,498,"$93,998","$2,899,970","$5,013,753",$0,"$2,899,970"
81,"Oct 15, 1999","Oct 15, 1999",The Straight Story,Walt Disney,Drama,Based on Real Life Events,Live Action,Dramatization,"$10,000,000",7,186,"$92,312","$6,197,866","$10,998,718","$1,444","$6,199,310"
82,"Jun 11, 1999","Jun 11, 1999",Le Violon rouge,Lionsgate,Drama,Original Screenplay,Live Action,Historical Fiction,"$10,000,000",13,261,"$87,133","$10,019,109","$18,085,670",$0,"$10,019,109"
83,"Nov 18, 1999","Nov 18, 1999",Mansfield Park,Miramax,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,8,152,"$85,608","$4,764,741","$8,362,912",$0,"$4,764,741"
84,"Aug 13, 1999","Aug 13, 1999",Better Than Chocolate,Trimark,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,15,130,"$84,584","$2,011,254","$3,630,550",$0,"$2,011,254"
85,"Oct 15, 1999","Oct 15, 1999",Mast,Eros Entertainment,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,25,25,"$83,882","$158,928","$286,883",$0,"$158,928"
86,"Apr 16, 1999","Apr 16, 1999",Hideous Kinky,Stratosphere Entertainment,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,10,78,"$82,431","$1,368,627","$2,470,526","$3,607,472","$4,976,099"
87,"Mar 5, 1999","Mar 5, 1999",Lal Baadshah,,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,"$81,873","$81,873","$147,784",$0,"$81,873"
88,"Apr 30, 1999","Apr 30, 1999",The Winslow Boy,Sony Pictures Classics,Drama,Based on Play,Live Action,Historical Fiction,$0,6,145,"$80,553","$4,058,350","$7,325,794",$0,"$4,058,350"
89,"Oct 8, 1999","Oct 8, 1999",Matroni et Moi,,Comedy,Based on Play,Live Action,Contemporary Fiction,$0,31,40,"$80,058","$130,572","$235,697",$0,"$130,572"
90,"Mar 26, 1999","Mar 26, 1999",A Walk on the Moon,Miramax,Drama,Original Screenplay,Live Action,Historical Fiction,"$14,000,000",7,246,"$78,709","$4,741,987","$8,559,847",$0,"$4,741,987"
91,"Feb 12, 1999","Feb 12, 1999",Tango,Sony Pictures Classics,Drama,Original Screenplay,Live Action,Historical Fiction,"$4,500,000",5,58,"$78,315","$1,687,311","$3,045,788","$3,741,076","$5,428,387"
92,"Oct 8, 1999","Oct 8, 1999",Boys Don't Cry,Fox Searchlight,Drama,Based on Real Life Events,Live Action,Dramatization,"$2,000,000",2,365,"$73,720","$11,540,607","$19,914,012","$9,200,393","$20,741,000"
93,"Feb 12, 1999","Feb 12, 1999",Unconditional Love,,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,102,102,"$73,000","$115,202","$207,948","$986,797","$1,101,999"
94,"Oct 1, 1999","Oct 1, 1999","Happy, Texas",Miramax,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$1,700,000",8,146,"$72,056","$2,039,192","$3,680,976","$852,036","$2,891,228"
95,"Nov 24, 1999","Nov 24, 1999",Ride With the Devil,USA Films,Western,Based on Fiction Book/Short Story,Live Action,Historical Fiction,"$35,000,000",8,60,"$64,159","$630,779","$1,124,123",$0,"$630,779"
96,"Oct 27, 1999","Oct 27, 1999",Thicker Than Water,Palm Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,111,111,"$61,977","$79,823","$144,088",$0,"$79,823"
97,"Apr 2, 1999","Apr 2, 1999",The Dreamlife of Angels,Sony Pictures Classics,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,6,66,"$59,333","$1,734,831","$3,131,573",$0,"$1,734,831"
98,"May 7, 1999","May 7, 1999",This is My Father,Sony Pictures Classics,Drama,Original Screenplay,Live Action,Historical Fiction,$0,9,51,"$54,876","$1,083,268","$1,955,420",$0,"$1,083,268"
99,"Dec 24, 1999","Dec 24, 1999",Angela's Ashes,Paramount Pictures,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,"$25,000,000",6,614,"$54,628","$13,038,660","$22,201,964",$0,"$13,038,660"
100,"Apr 30, 1999","Apr 30, 1999",Get Real,Paramount Pictures,Comedy,Based on Play,Live Action,Contemporary Fiction,"$2,000,000",6,45,"$54,254","$1,152,411","$2,080,233",$0,"$1,152,411"
