Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
21,"Jul 1, 2016","Jun 27, 2016",The Legend of Tarzan,Warner Bros.,Adventure,Based on Fiction Book/Short Story,Live Action,Historical Fiction,"$180,000,000","3,561","3,591","$38,527,856","$126,643,061","$134,256,283","$222,258,964","$348,902,025"
22,"May 20, 2016","May 11, 2016",The Angry Birds Movie,Sony Pictures,Adventure,Based on Game,Digital Animation,Kids Fiction,"$73,000,000","3,932","3,932","$38,155,177","$107,509,366","$113,972,353","$244,778,975","$352,288,341"
23,"Jun 17, 2016","Jun 16, 2016",Central Intelligence,Warner Bros.,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$50,000,000","3,508","3,508","$35,535,250","$127,440,871","$135,102,059","$89,753,934","$217,194,805"
24,"Jun 3, 2016","Jun 2, 2016",Teenage Mutant Ninja Turtles: Out of …,Paramount Pictures,Adventure,Based on Comic/Graphic Novel,Animation/Live Action,Super Hero,"$135,000,000","4,071","4,071","$35,316,382","$82,051,601","$86,984,181","$163,276,773","$245,328,374"
25,"Dec 21, 2016","Nov 24, 2016",Sing,Universal,Adventure,Original Screenplay,Digital Animation,Kids Fiction,"$75,000,000","4,022","4,029","$35,258,145","$270,329,045","$282,653,228","$360,735,137","$631,064,182"
26,"Jan 15, 2016","Jan 14, 2016",Ride Along 2,Universal,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$40,000,000","3,175","3,192","$35,243,095","$90,862,685","$96,324,945","$33,964,631","$124,827,316"
27,"Sep 9, 2016","Sep 8, 2016",Sully,Warner Bros.,Drama,Based on Factual Book/Article,Live Action,Dramatization,"$60,000,000","3,525","3,955","$35,028,301","$125,070,033","$132,585,151","$113,454,523","$238,524,556"
28,"Sep 23, 2016","Sep 12, 2016",The Magnificent Seven,Sony Pictures,Western,Remake,Live Action,Historical Fiction,"$90,000,000","3,674","3,696","$34,703,397","$93,432,655","$99,048,948","$68,689,987","$162,122,642"
29,"Aug 12, 2016","Aug 10, 2016",Sausage Party,Sony Pictures,Comedy,Original Screenplay,Digital Animation,Fantasy,"$19,000,000","3,103","3,135","$34,263,534","$97,670,358","$103,541,863","$43,673,897","$141,344,255"
30,"Jul 1, 2016","Jul 1, 2016",The Purge: Election Year,Universal,Horror,Original Screenplay,Live Action,Science Fiction,"$10,000,000","2,796","2,821","$31,515,110","$79,042,440","$83,794,121","$39,472,287","$118,514,727"
31,"Mar 18, 2016","Mar 9, 2016",The Divergent Series: Allegiant,Lionsgate,Action,Based on Fiction Book/Short Story,Live Action,Science Fiction,"$110,000,000","3,740","3,740","$29,027,348","$66,184,051","$70,162,742","$105,838,466","$172,022,517"
32,"Sep 30, 2016","Sep 21, 2016",Miss Peregrineâ€™s Home for Peculiar …,20th Century Fox,Adventure,Based on Fiction Book/Short Story,Animation/Live Action,Fantasy,"$110,000,000","3,522","3,835","$28,871,140","$87,242,834","$92,476,231","$208,744,042","$295,986,876"
33,"Oct 21, 2016","Oct 21, 2016",Tyler Perryâ€™s Boo! A Madea Halloween,Lionsgate,Comedy,Based on Play,Live Action,Contemporary Fiction,"$20,000,000","2,260","2,299","$28,501,448","$73,206,343","$77,607,186",$0,"$73,206,343"
34,"May 27, 2016","May 20, 2016",Alice Through the Looking Glass,Walt Disney,Adventure,Based on Fiction Book/Short Story,Animation/Live Action,Fantasy,"$170,000,000","3,763","3,763","$26,858,726","$77,042,381","$81,673,825","$199,885,731","$276,928,112"
35,"Aug 26, 2016","Aug 25, 2016",Donâ€™t Breathe,Sony Pictures,Horror,Original Screenplay,Live Action,Contemporary Fiction,"$10,000,000","3,051","3,384","$26,411,706","$89,217,875","$94,581,260","$69,688,475","$158,906,350"
36,"Mar 11, 2016","Jan 4, 2016",10 Cloverfield Lane,Paramount Pictures,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$15,000,000","3,391","3,427","$24,727,437","$72,082,999","$76,416,306","$36,203,423","$108,286,422"
37,"Oct 14, 2016","Oct 11, 2016",The Accountant,Warner Bros.,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$40,000,000","3,332","3,402","$24,710,273","$86,260,045","$91,430,365","$66,702,038","$152,962,083"
38,"Oct 7, 2016","Oct 5, 2016",The Girl on the Train,Universal,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$45,000,000","3,144","3,241","$24,536,265","$75,395,035","$79,927,453","$98,883,179","$174,278,214"
39,"Jun 10, 2016","May 25, 2016",Warcraft,Universal,Action,Based on Game,Live Action,Fantasy,"$160,000,000","3,400","3,406","$24,166,110","$47,365,290","$50,212,683","$391,534,534","$438,899,824"
40,"Nov 11, 2016","Nov 9, 2016",Arrival,Paramount Pictures,Drama,Based on Fiction Book/Short Story,Live Action,Science Fiction,"$47,000,000","2,317","3,115","$24,074,047","$100,546,139","$106,274,560","$102,208,831","$202,754,970"
41,"Jul 29, 2016","Jul 29, 2016",Bad Moms,STX Entertainment,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$20,000,000","3,215","3,215","$23,817,340","$113,257,297","$120,065,827","$67,228,304","$180,485,601"
42,"Apr 8, 2016","Apr 7, 2016",The Boss,Universal,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$29,000,000","3,480","3,495","$23,586,645","$63,077,560","$66,869,502","$15,574,647","$78,652,207"
43,"Oct 21, 2016","Oct 20, 2016",Jack Reacher: Never Go Back,Paramount Pictures,Action,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$60,000,000","3,780","3,780","$22,872,490","$58,697,076","$62,221,045","$101,249,413","$159,946,489"
44,"Jun 10, 2016","May 27, 2016",Now You See Me 2,Lionsgate,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$90,000,000","3,232","3,232","$22,383,146","$65,075,540","$68,987,588","$263,249,467","$328,325,007"
45,"May 20, 2016","May 5, 2016",Neighbors 2: Sorority Rising,Universal,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$35,000,000","3,384","3,416","$21,760,405","$55,340,730","$58,667,569","$53,416,891","$108,757,621"
46,"Jul 22, 2016","Jul 21, 2016",Lights Out,Warner Bros.,Horror,Based on Short Film,Live Action,Contemporary Fiction,"$5,000,000","2,818","2,835","$21,688,103","$67,268,835","$71,312,742","$81,537,675","$148,806,510"
47,"Mar 4, 2016","Mar 2, 2016",London Has Fallen,Focus Features,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$60,000,000","3,490","3,492","$21,635,601","$62,524,260","$66,282,942","$132,669,825","$195,194,085"
48,"Aug 12, 2016","Aug 10, 2016",Peteâ€™s Dragon,Walt Disney,Adventure,Remake,Animation/Live Action,Kids Fiction,"$65,000,000","3,702","3,702","$21,514,095","$76,233,151","$80,815,953","$61,535,824","$137,768,975"
49,"Jul 22, 2016","Jul 1, 2016",Ice Age: Collision Course,20th Century Fox,Adventure,Original Screenplay,Digital Animation,Kids Fiction,"$105,000,000","3,992","3,997","$21,373,064","$64,063,008","$67,914,194","$338,093,674","$402,156,682"
50,"Sep 23, 2016","Sep 22, 2016",Storks,Warner Bros.,Adventure,Original Screenplay,Digital Animation,Kids Fiction,"$70,000,000","3,922","3,922","$21,311,407","$72,679,278","$77,038,435","$110,674,153","$183,353,431"
51,"Apr 15, 2016","Apr 15, 2016",Barbershop: The Next Cut,Warner Bros.,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$20,000,000","2,661","2,676","$20,242,415","$54,030,051","$57,278,103","$374,151","$54,404,202"
52,"Sep 30, 2016","Sep 29, 2016",Deepwater Horizon,Lionsgate,Thriller/Suspense,Based on Real Life Events,Live Action,Dramatization,"$156,000,000","3,259","3,403","$20,223,544","$61,433,527","$65,126,633","$60,925,782","$122,359,309"
53,"Apr 22, 2016","Apr 6, 2016",The Huntsman: Winterâ€™s War,Universal,Action,Based on Folk Tale/Legend/Fairytale,Live Action,Fantasy,"$115,000,000","3,791","3,802","$19,445,035","$48,003,015","$50,888,741","$117,146,287","$165,149,302"
54,"Jul 1, 2016","Jun 30, 2016",The BFG,Walt Disney,Adventure,Based on Fiction Book/Short Story,Animation/Live Action,Kids Fiction,"$140,000,000","3,357","3,392","$18,775,350","$55,483,770","$58,819,204","$144,162,910","$199,646,680"
55,"Jun 3, 2016","Jun 1, 2016",Me Before You,Warner Bros.,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$20,000,000","2,704","2,762","$18,723,269","$56,245,075","$59,626,284","$151,819,833","$208,064,908"
56,"Feb 12, 2016","Feb 8, 2016",How to be Single,Warner Bros.,Romantic Comedy,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$37,000,000","3,343","3,357","$17,878,911","$46,843,513","$49,659,539","$53,160,267","$100,003,780"
57,"Mar 25, 2016","Mar 23, 2016",My Big Fat Greek Wedding 2,Universal,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$18,000,000","3,133","3,179","$17,861,950","$59,689,605","$63,277,878","$32,406,953","$92,096,558"
58,"Dec 9, 2016","Dec 8, 2016",Office Christmas Party,Paramount Pictures,Comedy,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$45,000,000","3,210","3,210","$16,890,204","$54,767,494","$57,922,571","$60,330,380","$115,097,874"
59,"Jun 24, 2016","Jun 23, 2016",The Shallows,Sony Pictures,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$13,000,000","2,962","2,962","$16,800,868","$55,121,623","$58,435,284","$63,641,819","$118,763,442"
60,"Jul 8, 2016","Jul 7, 2016",Mike and Dave Need Wedding Dates,20th Century Fox,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$33,000,000","2,982","3,008","$16,628,170","$46,009,673","$48,775,569","$29,888,427","$75,898,100"
61,"Jan 15, 2016","Jan 15, 2016",13 Hours: The Secret Soldiers of Beng…,Paramount Pictures,Thriller/Suspense,Based on Factual Book/Article,Live Action,Dramatization,"$50,000,000","2,389","2,917","$16,194,738","$52,853,219","$56,030,516","$16,558,151","$69,411,370"
62,"Nov 4, 2016","Nov 3, 2016",Hacksaw Ridge,Lionsgate,Drama,Based on Real Life Events,Live Action,Dramatization,"$40,000,000","2,886","2,971","$15,190,758","$67,209,615","$71,151,516","$101,814,311","$169,023,926"
63,"Nov 11, 2016","Nov 11, 2016",Almost Christmas,Universal,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$17,000,000","2,376","2,379","$15,134,235","$42,065,185","$44,591,592","$428,321","$42,493,506"
64,"Dec 21, 2016","Dec 21, 2016",Passengers,Sony Pictures,Thriller/Suspense,Original Screenplay,Live Action,Science Fiction,"$110,000,000","3,478","3,478","$14,869,736","$100,014,699","$104,339,103","$202,224,973","$302,239,672"
65,"Oct 28, 2016","Oct 5, 2016",Inferno,Sony Pictures,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$75,000,000","3,576","3,576","$14,860,425","$34,343,574","$36,403,543","$185,175,793","$219,519,367"
66,"Mar 16, 2016","Mar 16, 2016",Miracles from Heaven,Sony Pictures,Drama,Based on Factual Book/Article,Live Action,Dramatization,"$13,000,000","3,047","3,155","$14,812,393","$61,705,123","$65,414,562","$12,068,194","$73,773,317"
67,"May 13, 2016","May 12, 2016",Money Monster,Sony Pictures,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$27,000,000","3,104","3,104","$14,788,157","$41,012,075","$43,477,538","$52,454,020","$93,466,095"
68,"Aug 19, 2016","Aug 19, 2016",War Dogs,Warner Bros.,Black Comedy,Based on Factual Book/Article,Live Action,Dramatization,"$50,000,000","3,258","3,258","$14,685,305","$43,034,523","$45,621,566","$43,199,980","$86,234,503"
69,"Sep 9, 2016","Sep 8, 2016",When the Bough Breaks,Sony Pictures,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$10,000,000","2,246","2,246","$14,202,323","$29,747,603","$31,535,896","$1,020,846","$30,768,449"
70,"Feb 26, 2016","Feb 24, 2016",Gods of Egypt,Lionsgate,Adventure,Original Screenplay,Live Action,Fantasy,"$140,000,000","3,117","3,117","$14,123,903","$31,153,464","$33,026,269","$107,683,292","$138,836,756"
71,"Oct 21, 2016","Oct 20, 2016",Ouija: Origin of Evil,Universal,Horror,Based on Game,Live Action,Historical Fiction,"$9,000,000","3,167","3,168","$14,065,500","$35,144,505","$37,257,233","$46,687,361","$81,831,866"
72,"Feb 12, 2016","Feb 5, 2016",Zoolander 2,Paramount Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$50,000,000","3,394","3,418","$13,841,146","$28,848,693","$30,582,950","$26,500,000","$55,348,693"
73,"Jan 8, 2016","Jan 7, 2016",The Forest,Focus / Gramercy,Horror,Original Screenplay,Live Action,Contemporary Fiction,"$10,000,000","2,451","2,509","$12,741,176","$26,594,261","$28,192,991","$14,154,969","$40,749,230"
74,"Nov 23, 2016","Nov 20, 2016",Allied,Paramount Pictures,Drama,Original Screenplay,Live Action,Historical Fiction,"$106,000,000","3,160","3,160","$12,701,743","$40,098,064","$42,489,699","$79,168,597","$119,266,661"
75,"Aug 19, 2016","Aug 18, 2016",Kubo and the Two Strings,Focus Features,Adventure,Original Screenplay,Stop-Motion Animation,Fantasy,"$55,000,000","3,260","3,279","$12,608,372","$48,023,088","$50,910,024","$29,525,034","$77,548,122"
76,"Feb 19, 2016","Feb 18, 2016",Risen,Sony Pictures,Drama,Based on Religious Text,Live Action,Historical Fiction,"$20,000,000","2,915","2,915","$11,801,271","$36,880,033","$39,097,093","$9,364,033","$46,244,066"
77,"Oct 14, 2016","Oct 14, 2016",Kevin Hart: What Now?,Universal,Concert/Performance,Based on Real Life Events,Live Action,Factual,"$10,000,000","2,567","2,567","$11,767,210","$23,591,043","$25,009,231",$0,"$23,591,043"
78,"Feb 5, 2016","Feb 5, 2016","Hail, Caesar!",Universal,Comedy,Original Screenplay,Live Action,Historical Fiction,"$22,000,000","2,232","2,248","$11,355,225","$30,080,225","$31,888,510","$34,139,971","$64,220,196"
79,"Aug 19, 2016","Jun 30, 2016",Ben-Hur,Paramount Pictures,Adventure,Based on Fiction Book/Short Story,Live Action,Historical Fiction,"$95,000,000","3,084","3,084","$11,203,815","$26,410,477","$27,998,156","$65,259,171","$91,669,648"
80,"May 20, 2016","May 19, 2016",The Nice Guys,Warner Bros.,Black Comedy,Original Screenplay,Live Action,Historical Fiction,"$50,000,000","2,865","2,865","$11,203,270","$36,261,763","$38,441,658","$23,334,984","$59,596,747"
81,"Jan 22, 2016","Jan 21, 2016",Dirty Grandpa,Lionsgate,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$11,500,000","2,912","2,912","$11,111,875","$35,593,113","$37,732,808","$69,485,336","$105,078,449"
82,"Dec 23, 2016","Dec 21, 2016",Why Him?,20th Century Fox,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$38,000,000","2,970","3,008","$11,002,986","$60,323,786","$62,827,338","$57,101,370","$117,425,156"
83,"Jan 22, 2016","Jan 21, 2016",The Boy,STX Entertainment,Horror,Original Screenplay,Live Action,Contemporary Fiction,"$10,000,000","2,671","2,671","$10,778,392","$35,819,556","$37,972,869","$32,401,396","$68,220,952"
84,"Jan 22, 2016","Jan 14, 2016",The 5th Wave,Sony Pictures,Action,Based on Fiction Book/Short Story,Live Action,Science Fiction,"$38,000,000","2,908","2,908","$10,326,356","$34,912,982","$37,011,789","$76,423,416","$111,336,398"
85,"Jan 29, 2016","Jan 27, 2016",The Finest Hours,Walt Disney,Thriller/Suspense,Based on Real Life Events,Live Action,Dramatization,"$70,000,000","3,143","3,143","$10,288,932","$27,569,558","$29,226,917","$21,683,203","$49,252,761"
86,"Dec 21, 2016","Dec 21, 2016",Assassinâ€™s Creed,20th Century Fox,Action,Based on Game,Live Action,Science Fiction,"$125,000,000","2,970","2,996","$10,278,225","$54,647,948","$57,243,597","$186,111,734","$240,759,682"
87,"Sep 16, 2016","Sep 15, 2016",Blair Witch,Lionsgate,Horror,Original Screenplay,Live Action,Contemporary Fiction,"$10,000,000","3,121","3,121","$9,576,057","$20,777,061","$22,026,083","$18,208,516","$38,985,577"
88,"Apr 29, 2016","Apr 29, 2016",Keanu,Warner Bros.,Comedy,Original Screenplay,Animation/Live Action,Contemporary Fiction,"$15,000,000","2,658","2,681","$9,453,224","$20,591,853","$21,829,744","$96,288","$20,688,141"
89,"Jul 27, 2016","Jul 27, 2016",Nerve,Lionsgate,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$20,000,000","2,538","2,538","$9,445,456","$38,583,626","$40,903,097","$47,000,319","$85,583,945"
90,"Feb 19, 2016","Feb 19, 2016",The Witch,A24,Horror,Original Screenplay,Live Action,Historical Fiction,"$3,500,000","2,046","2,204","$8,800,230","$25,138,705","$26,649,927","$15,290,930","$40,429,635"
91,"Sep 16, 2016","Sep 6, 2016",Bridget Jonesâ€™s Baby,Universal,Romantic Comedy,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$35,000,000","2,927","2,930","$8,571,785","$24,139,805","$25,590,976","$183,158,578","$207,298,383"
92,"Apr 29, 2016","Apr 22, 2016",Motherâ€™s Day,Open Road,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$25,000,000","3,035","3,291","$8,369,184","$32,492,859","$34,446,179","$19,874,163","$52,367,022"
93,"Sep 16, 2016","Dec 30, 2015",Snowden,Open Road,Drama,Based on Factual Book/Article,Live Action,Dramatization,"$50,000,000","2,443","2,443","$8,000,058","$21,587,519","$22,885,257","$13,793,399","$35,380,918"
94,"Apr 1, 2016","Apr 1, 2016",Godâ€™s Not Dead 2,Pure Flix Entertainment,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$5,000,000","2,419","2,419","$7,623,662","$20,773,069","$22,021,847","$2,778,217","$23,551,286"
95,"Jun 24, 2016","Jun 24, 2016",Free State of Jones,STX Entertainment,Drama,Based on Real Life Events,Live Action,Historical Fiction,"$50,000,000","2,815","2,815","$7,572,206","$20,810,036","$22,061,039","$2,427,216","$23,237,252"
96,"Aug 26, 2016","Aug 25, 2016",Mechanic: Resurrection,Lionsgate,Action,Original Screenplay,Live Action,Contemporary Fiction,"$40,000,000","2,258","2,258","$7,456,525","$21,218,403","$22,493,955","$104,511,232","$125,729,635"
97,"Mar 4, 2016","Mar 4, 2016",Whiskey Tango Foxtrot,Paramount Pictures,Comedy,Based on Factual Book/Article,Live Action,Dramatization,"$35,000,000","2,374","2,413","$7,450,275","$23,083,334","$24,470,998","$2,267,413","$25,350,747"
98,"Feb 19, 2016","Feb 19, 2016",Race,Focus Features,Drama,Based on Real Life Events,Live Action,Dramatization,"$5,000,000","2,369","2,387","$7,353,922","$19,115,191","$20,264,306","$4,630,581","$23,745,772"
99,"Dec 16, 2016","Dec 16, 2016",Collateral Beauty,Warner Bros.,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$36,000,000","3,528","3,528","$7,102,085","$31,016,021","$32,628,180","$54,293,072","$85,309,093"
100,"Oct 7, 2016","Oct 7, 2016",The Birth of a Nation,Fox Searchlight,Drama,Based on Real Life Events,Live Action,Dramatization,"$10,000,000","2,105","2,105","$7,004,254","$15,861,566","$16,815,093","$1,029,445","$16,891,011"
