Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
11,"Nov 13, 2015","Nov 12, 2015",Heist,Lionsgate,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$8,900,000",24,24,"$28,688","$50,136","$54,534","$3,273,995","$3,324,131"
12,"Dec 2, 2015","Dec 2, 2015",Hitchcock/Truffaut,Cohen Media Group,Documentary,Based on Real Life Events,Live Action,Factual,$0,3,23,"$28,178","$304,899","$328,937","$352,132","$657,031"
13,"Feb 6, 2015","Feb 6, 2015",Ballet 422,Magnolia Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,27,"$27,653","$333,554","$362,829",$0,"$333,554"
14,"Aug 7, 2015","Aug 7, 2015",Kahlil Gibran's The Prophet,GKIDS,Adventure,Based on Fiction Book/Short Story,Hand Animation,Kids Fiction,"$12,000,000",2,37,"$27,435","$340,536","$370,422","$739,826","$1,080,362"
15,"May 29, 2015","Jan 30, 2015",Gemma Bovery,Music Box Films,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,12,29,"$27,434","$425,080","$462,388","$864,757","$1,289,837"
16,"May 22, 2015","Jan 16, 2015",Omoide no Mani,GKIDS,Drama,Based on Fiction Book/Short Story,Hand Animation,Kids Fiction,$0,2,57,"$27,389","$565,042","$614,638","$1,241,705","$1,806,747"
17,"Jul 24, 2015","Jul 19, 2015",Only You,China Lion Film Distribution,Romantic Comedy,Remake,Live Action,Contemporary Fiction,$0,14,14,"$27,311","$61,565","$66,969","$9,622,002","$9,683,567"
18,"Oct 16, 2015","Oct 16, 2015",Remember,Entertainment One,Thriller/Suspense,Based on Play,Live Action,Historical Fiction,$0,27,43,"$27,006","$547,009","$593,776","$1,250,504","$1,797,513"
19,"Jan 23, 2015","Nov 13, 2014",Mommy,Roadside Attractions,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$4,900,000",10,83,"$26,718","$3,498,695","$3,805,816","$14,037,309","$17,536,004"
20,"Oct 2, 2015","Sep 7, 2012",Shanghai,Weinstein Co.,Drama,Original Screenplay,Live Action,Historical Fiction,"$50,000,000",103,103,"$26,604","$46,425","$50,499","$15,459,497","$15,505,922"
21,"Mar 13, 2015","Mar 13, 2015",Seymour: An Introduction,IFC Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,64,"$26,587","$729,744","$793,801","$238,569","$968,313"
22,"Sep 9, 2015","Mar 26, 2015",Gui lai,Sony Pictures Classics,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,3,55,"$26,361","$377,607","$410,752","$615,982","$993,589"
23,"Aug 7, 2015","Aug 7, 2015",Cop Car,Focus Features,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$5,000,000",3,60,"$26,146","$134,552","$146,362","$9,106","$143,658"
24,"May 15, 2015","Feb 13, 2015",A Borrowed Identity,Strand,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,4,22,"$25,699","$319,391","$347,424","$647,801","$967,192"
25,"Jul 24, 2015","Apr 2, 2014",Samba,Entertainment One,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,2,27,"$24,588","$151,530","$164,831","$10,955,865","$11,107,395"
26,"Aug 21, 2015","Aug 21, 2015",Digging for Fire,The Orchard,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,3,30,"$24,544","$119,364","$129,838",$0,"$119,364"
27,"Feb 13, 2015","Feb 13, 2015",Gett: The Trial of Viviane Amsalem,Music Box Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,74,"$24,210","$988,150","$1,074,889","$160,469","$1,148,619"
28,"Feb 27, 2015","Feb 27, 2015",The Hunting Ground,RADiUS-TWC,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,25,"$24,107","$405,917","$441,545","$5,198","$411,115"
29,"Aug 28, 2015","Jun 4, 2015",Que Horas Ela Volta?,Oscilloscope Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$1,200,000",3,38,"$24,086","$376,976","$410,064","$2,872,065","$3,249,041"
30,"Jun 19, 2015","Jun 18, 2015",Shao nian ban,China Lion Film Distribution,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,12,12,"$22,583","$53,252","$57,918","$7,850,000","$7,903,252"
31,"Nov 6, 2015","Nov 6, 2015",Peggy Guggenheim: Art Addict,Submarine Deluxe,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,25,"$22,258","$498,428","$539,269","$497,260","$995,688"
32,"Sep 30, 2015","Nov 6, 2014",Im Labyrinth des Schweigens,Sony Pictures Classics,Drama,Original Screenplay,Live Action,Historical Fiction,$0,3,72,"$22,101","$794,452","$863,328","$4,122,863","$4,917,315"
33,"Nov 27, 2015","Oct 9, 2015",Janis: Little Girl Blue,FilmRise,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,26,"$21,861","$410,465","$442,572","$1,994,001","$2,404,466"
34,"Jul 17, 2015","Jul 17, 2015",Lila & Eve,Samuel Goldwyn Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,22,22,"$21,806","$38,263","$41,613",$0,"$38,263"
35,"May 9, 2015","May 9, 2015",Madame Bovary,Alchemy,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,15,15,"$20,841","$44,234","$48,115","$663,871","$708,105"
36,"Apr 7, 2015","Apr 7, 2015",Lost River,Warner Bros.,Thriller/Suspense,Original Screenplay,Live Action,Fantasy,"$2,000,000",3,3,"$20,828","$45,431","$49,417","$1,964,213","$2,009,644"
37,"Mar 6, 2015","Mar 6, 2015",Merchants of Doubt,Sony Pictures Classics,Documentary,Based on Factual Book/Article,Live Action,Factual,$0,4,30,"$20,327","$192,362","$209,241","$8,200","$200,562"
38,"Nov 20, 2015","Jun 19, 2015",Mustang,Cohen Media Group,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$1,400,000",3,57,"$20,321","$845,464","$901,429","$4,707,120","$5,552,584"
39,"Sep 2, 2015","Sep 2, 2015",The Black Panthers: Vanguard of the R…,PBS Distribution,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,12,"$20,215","$516,893","$562,259","$28,557","$545,450"
40,"Jan 23, 2015","Jan 23, 2015",Song One,Cinedigm/Film Arcade,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$6,000,000",27,27,"$20,200","$32,251","$35,075","$404,838","$437,089"
41,"Jan 23, 2015","Jan 23, 2015",Red Army,Sony Pictures Classics,Documentary,Based on Real Life Events,Live Action,Factual,$0,3,84,"$20,100","$694,647","$755,617","$108,703","$803,350"
42,"Jul 10, 2015","Jul 10, 2015",Nowitzki: The Perfect Shot,Magnolia Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,4,4,"$20,049","$41,340","$44,961",$0,"$41,340"
43,"Jul 3, 2015","May 30, 2014",Jimmy's Hall,Sony Pictures Classics,Drama,Original Screenplay,Live Action,Historical Fiction,$0,3,47,"$19,881","$560,341","$609,521","$3,582,912","$4,143,253"
44,"Jan 9, 2015","Jan 9, 2015",Die geliebten Schwestern,Music Box Films,Drama,Original Screenplay,Live Action,Historical Fiction,$0,9,9,"$19,704","$54,064","$58,807","$17,549","$71,613"
45,"Mar 17, 2015","Mar 17, 2015",Spring,Drafthouse Films,Horror,Original Screenplay,Live Action,Science Fiction,$0,12,15,"$19,675","$49,970","$54,351",$0,"$49,970"
46,"Jun 26, 2015","Jun 26, 2015",Batkid Begins,Warner Bros.,Documentary,Based on Real Life Events,Live Action,Factual,$0,4,14,"$19,437","$74,709","$81,265",$0,"$74,709"
47,"Apr 22, 2015","Apr 22, 2015",Don't Think I've Forgotten: Cambodia'…,Argot Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,3,7,"$19,206","$133,443","$145,152",$0,"$133,443"
48,"Jan 16, 2015","Jan 16, 2015",Appropriate Behavior,Gravitas Ventures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,11,11,"$19,114","$46,912","$51,022","$62,185","$109,097"
49,"Oct 16, 2015","Oct 16, 2015",All Things Must Pass,Gravitas Ventures,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,14,"$19,001","$166,872","$181,520",$0,"$166,872"
50,"Jun 19, 2015","May 15, 2015",Eden,Broad Green Pictures,Drama,Original Screenplay,Live Action,Historical Fiction,$0,3,15,"$18,987","$65,460","$71,205","$168,499","$233,959"
51,"Sep 9, 2015","Sep 9, 2015",Time Out of Mind,IFC Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,4,18,"$18,934","$164,849","$179,319","$146,998","$311,847"
52,"Apr 6, 2015","Apr 6, 2015",Beyond the Mask,Gathr Films,Action,Original Screenplay,Live Action,Historical Fiction,"$4,000,000",17,111,"$18,801","$1,236,094","$1,344,597",$0,"$1,236,094"
53,"Sep 4, 2015","Sep 4, 2015",Before We Go,Radius,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$3,000,000",21,21,"$18,630","$37,151","$40,403","$446,787","$483,938"
54,"Oct 9, 2015","Jun 26, 2015",Knock Knock,Lionsgate,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$2,000,000",22,22,"$18,623","$36,336","$39,523","$6,292,180","$6,328,516"
55,"Apr 3, 2015","Apr 3, 2015",5 to 7,IFC Films,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,2,27,"$18,006","$137,112","$149,141","$451,230","$588,342"
56,"May 29, 2015","May 29, 2015",Results,Magnolia Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,3,21,"$17,782","$104,507","$113,680",$0,"$104,507"
57,"May 15, 2015","Apr 24, 2015",Good Kill,IFC Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,143,"$17,750","$317,072","$344,902","$961,341","$1,278,413"
58,"Jul 10, 2015","Jun 11, 2015",Strangerland,Alchemy,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$10,000,000",22,22,"$17,472","$17,472","$19,000","$143,625","$161,097"
59,"Jun 3, 2015","Feb 20, 2015",En duva satt pÃ¥ en gren och funderad…,Magnolia Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,2,17,"$17,398","$222,989","$242,556","$414,069","$637,058"
60,"Jul 31, 2015","Jul 30, 2015",Bou Chau Mai Sing,Well Go USA,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,11,11,"$17,181","$32,053","$34,864","$24,373,245","$24,405,298"
61,"Aug 19, 2015","Aug 19, 2015",The Quay Brothers in 35MM,Zeitgeist,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,2,"$16,995","$51,858","$56,405",$0,"$51,858"
62,"Jun 26, 2015","Apr 17, 2015",Big Game,EuropaCorp,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,11,11,"$16,909","$24,752","$26,923","$3,595,577","$3,620,329"
63,"May 29, 2015","May 29, 2015",Heaven Knows What,RADiUS-TWC,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,2,14,"$16,862","$80,312","$87,353","$3,683","$83,995"
64,"Mar 27, 2015","Jun 12, 2014",Feher isten,Magnolia Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,29,"$16,139","$282,358","$307,140","$304,424","$586,782"
65,"Oct 23, 2015","Oct 23, 2015",I Smile Back,Broad Green Pictures,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$400,000",2,18,"$15,758","$58,738","$63,887","$4,635","$63,373"
66,"Jul 3, 2015","Jul 3, 2015",Cartel Land,The Orchard,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,65,"$15,581","$704,352","$766,181","$443,388","$1,147,740"
67,"Jan 27, 2015","Jan 27, 2015",Amira & Sam,Drafthouse Films,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,9,9,"$15,535","$31,848","$34,635",$0,"$31,848"
68,"Oct 30, 2015","Sep 9, 2015",Heneral Luna,Abramorama Films,Action,Original Screenplay,Live Action,Historical Fiction,$0,3,42,"$15,485","$206,040","$224,124","$5,459,601","$5,665,641"
69,"Mar 26, 2015","Mar 26, 2015",Kill Me Three Times,Magnolia Pictures,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,16,16,"$15,477","$24,296","$26,428","$10,185","$34,481"
70,"Mar 27, 2015","Mar 27, 2015",Man from Reno,Gravitas Ventures,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,4,7,"$15,158","$92,918","$101,072",$0,"$92,918"
71,"Feb 13, 2015","Feb 13, 2015",Hits,Honora Productions,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$1,000,000",2,2,"$15,156","$15,156","$16,478",$0,"$15,156"
72,"Nov 4, 2015","Nov 4, 2015",In Jackson Heights,Zipporah,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,8,"$15,150","$121,094","$131,195",$0,"$121,094"
73,"Apr 17, 2015","Apr 17, 2015",Felix et Meira,Oscilloscope Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,44,"$15,018","$447,353","$486,615","$49,361","$496,714"
74,"Feb 3, 2015","Nov 7, 2014","Love, Rosie",Film Arcade,Romantic Comedy,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,15,15,"$14,893","$20,431","$22,219","$6,126,089","$6,146,520"
75,"May 8, 2015","May 8, 2015",The Seven Five,IFC Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,5,"$14,785","$40,674","$44,236","$33,502","$74,176"
76,"Jun 5, 2015","Mar 19, 2015",Une nouvelle amie,Mongrel Media,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,10,45,"$14,620","$196,284","$213,505","$870,290","$1,066,574"
77,"May 15, 2015","May 15, 2015",L'homme qu'on aimait trop,Cohen Media Group,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,3,50,"$14,553","$277,528","$301,886",$0,"$277,528"
78,"May 15, 2015","May 15, 2015",Animals,Oscilloscope Pictures,Drama,Original Screenplay,Live Action,Fantasy,$0,11,11,"$14,471","$22,001","$23,925",$0,"$22,001"
79,"Jan 23, 2015","Jan 23, 2015",Americons,Archstone Entertainment,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,14,14,"$14,404","$28,782","$31,306",$0,"$28,782"
80,"Oct 21, 2015","Oct 21, 2015",Heart of a Dog,Abramorama Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,22,"$13,893","$420,813","$455,034","$29,609","$450,422"
81,"Mar 6, 2015","Mar 6, 2015",An Honest Liar,Abramorama Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,15,"$13,821","$180,590","$196,440",$0,"$180,590"
82,"Jul 14, 2015","Jul 14, 2015",El Ardor,Strand,Western,Original Screenplay,Live Action,Contemporary Fiction,$0,17,17,"$13,726","$18,572","$20,202",$678,"$19,250"
83,"Apr 3, 2015","Apr 3, 2015",Lambert & Stamp,Sony Pictures Classics,Documentary,Based on Real Life Events,Live Action,Factual,$0,3,31,"$13,487","$183,320","$199,411",$0,"$183,320"
84,"Dec 18, 2015","Dec 10, 2015",Himalaya,CJ Entertainment,Adventure,Based on Real Life Events,Live Action,Dramatization,$0,3,36,"$13,387","$696,717","$745,695","$51,009,970","$51,706,687"
85,"Apr 8, 2015","Sep 14, 2012",Darbareye Elly,Cinema Guild,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,13,"$13,180","$470,346","$511,631","$99,994","$570,340"
86,"Dec 11, 2015","Dec 11, 2015",Don Verdean,Lionsgate,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,40,40,"$12,907","$31,309","$34,048",$0,"$31,309"
87,"Sep 25, 2015","Sep 25, 2015",Mississippi Grind,A24,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,46,"$12,434","$130,541","$141,997","$318,100","$448,641"
88,"Sep 11, 2015","Sep 11, 2015",The Challenger,Freestyle Releasing,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,28,28,"$12,246","$19,003","$20,669",$0,"$19,003"
89,"Nov 13, 2015","Nov 13, 2015",James White,Film Arcade,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,12,"$12,007","$101,368","$110,260","$11,583","$112,951"
90,"Jan 23, 2015","Jan 23, 2015",The Duke of Burgundy,IFC Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,3,10,"$11,902","$56,657","$61,622","$121,802","$178,459"
91,"Aug 14, 2015","Aug 14, 2015",The Other One,Indican Pictures,Drama,Original Screenplay,Live Action,Fantasy,$0,6,6,"$11,718","$17,727","$19,275",$0,"$17,727"
92,"Aug 26, 2015","Aug 26, 2015",Queen of Earth,IFC Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,12,"$11,360","$86,616","$94,213","$45,771","$132,387"
93,"Mar 13, 2015","Mar 13, 2015",3 coeurs,Cohen Media Group,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,4,29,"$11,336","$182,522","$198,540","$257,389","$439,911"
94,"Jun 19, 2015","Jun 5, 2015",Manglehorn,IFC Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$4,000,000",3,27,"$11,227","$132,270","$143,877","$665,169","$797,439"
95,"Jun 17, 2015","May 29, 2015",Plemya,Drafthouse Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,13,"$11,094","$150,565","$163,776","$62,729","$213,294"
96,"May 15, 2015","May 15, 2015",Every Secret Thing,Starz Digital Media,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,1,20,"$11,083","$103,536","$112,617",$0,"$103,536"
97,"Dec 18, 2015","Dec 18, 2015",Extraction,Lionsgate,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,13,13,"$10,948","$16,775","$18,239","$1,047,061","$1,063,836"
98,"Jul 10, 2015","Jul 10, 2015",Do I Sound Gay?,IFC Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,18,"$10,461","$108,620","$118,146","$3,209","$111,829"
99,"Mar 13, 2015","Aug 3, 2012",Eva,Weinstein Co.,Drama,Original Screenplay,Live Action,Science Fiction,$0,50,50,"$10,395","$16,738","$18,202","$17,073","$33,811"
100,"May 15, 2015","Dec 5, 2014",La French,Drafthouse Films,Thriller/Suspense,Based on Real Life Events,Live Action,Historical Fiction,$0,2,27,"$10,335","$190,980","$207,737","$11,753,086","$11,944,066"
