Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
49,"Nov 12, 2021","Nov 11, 2021",Mei Yanfang (æ¢…è‰·èŠ³),CMC Pictures,Drama,Based on Real Life Events,Live Action,Dramatization,$0,13,15,"$82,421","$535,596","$535,596","$17,879,703","$18,415,299"
50,"Apr 2, 2021","Apr 2, 2021",2021 Oscar Shorts,ShortsHD,Multiple Genres,Compilation,Multiple Production Methods,Multiple Creative Types,$0,157,184,"$81,113","$443,050","$443,050",$0,"$443,050"
51,"Apr 16, 2021","Apr 16, 2021",SAS: Red Notice,Vertical Entertainment,Action,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,189,189,"$78,721","$146,329","$146,329",$0,"$146,329"
52,"Sep 10, 2021","Sep 10, 2021",Small Engine Repair,Vertical Entertainment,Drama,Based on Play,Live Action,Contemporary Fiction,$0,205,205,"$72,479","$110,995","$110,995",$0,"$110,995"
53,"Oct 8, 2021","Oct 8, 2021",The Rescue,Greenwich,Documentary,Based on Real Life Events,Live Action,Factual,$0,5,561,"$69,662","$787,460","$787,460","$124,596","$912,056"
54,"May 7, 2021","May 7, 2021",Walking with Herb,Aloha Releasing,Comedy,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,507,507,"$69,337","$120,226","$120,226",$0,"$120,226"
55,"Aug 6, 2021","Jul 28, 2021",Mogadisyu,Well Go USA,Action,Based on Real Life Events,Live Action,Dramatization,$0,42,42,"$65,001","$342,598","$342,598","$29,506,181","$29,848,779"
56,"Feb 5, 2021","Feb 5, 2021",The Reckoning,RLJ Entertainment,Horror,Original Screenplay,Live Action,Contemporary Fiction,$0,175,175,"$64,911","$143,532","$143,532","$321,645","$465,177"
57,"Nov 19, 2021","Nov 19, 2021",The First Wave,Neon,Documentary,Based on Real Life Events,Live Action,Factual,$0,11,11,"$60,511","$62,376","$62,376","$2,860","$65,236"
58,"Jan 22, 2021","Jan 22, 2021",No Manâ€™s Land,IFC Films,Western,Original Screenplay,Live Action,Contemporary Fiction,$0,254,254,"$58,969","$139,221","$139,221","$35,242","$174,463"
59,"Dec 3, 2021","Dec 3, 2021",Tadap,20th Century Studios,Action,Remake,Live Action,Contemporary Fiction,$0,63,63,"$56,570","$130,934","$130,934","$94,918","$225,852"
60,"Oct 15, 2021","Jul 14, 2021",Bergman Island,IFC Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,115,115,"$55,964","$145,191","$145,191","$906,223","$1,051,414"
61,"May 7, 2021","May 7, 2021",Silo,Oscilloscope Pictures,Drama,Based on Real Life Events,Live Action,Dramatization,$0,208,208,"$51,689","$62,873","$62,873",$0,"$62,873"
62,"Mar 26, 2021","Sep 25, 2020",Six Minutes to Midnight,IFC Films,Thriller/Suspense,Based on Real Life Events,Live Action,Dramatization,$0,145,145,"$51,315","$132,500","$132,500","$2,663,936","$2,796,436"
63,"Feb 12, 2021","Feb 12, 2021",The World to Come,Bleecker Street,Drama,Based on Factual Book/Article,Live Action,Historical Fiction,$0,277,277,"$50,384","$113,079","$113,079","$89,799","$202,878"
64,"May 14, 2021","May 14, 2021",The Djinn,IFC Midnight,Horror,Original Screenplay,Live Action,Contemporary Fiction,$0,41,44,"$50,312","$124,649","$124,649","$145,577","$270,226"
65,"May 7, 2021","May 7, 2021",The Paper Tigers,Well Go USA,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,65,65,"$46,615","$112,691","$112,691",$0,"$112,691"
66,"Jan 15, 2021","Jan 15, 2021",American Skin,Vertical Entertainment,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,51,72,"$46,410","$282,332","$282,332",$0,"$282,332"
67,"Apr 9, 2021","Apr 9, 2021",Held,Magnolia Pictures,Horror,Original Screenplay,Live Action,Contemporary Fiction,$0,129,129,"$46,277","$142,817","$142,817",$0,"$142,817"
68,"Aug 20, 2021","Aug 20, 2021",Flag Day,United Artists,Drama,Based on Factual Book/Article,Live Action,Dramatization,$0,24,196,"$42,953","$424,667","$424,667","$517,523","$942,190"
69,"Jul 9, 2021","Jul 9, 2021",The Loneliest Whale: The Search for 52,Bleecker Street,Documentary,Based on Real Life Events,Live Action,Factual,$0,75,75,"$41,131","$107,799","$107,799",$0,"$107,799"
70,"Aug 20, 2021","Aug 6, 2021",Demonic,IFC Midnight,Horror,Original Screenplay,Live Action,Science Fiction,$0,85,85,"$40,683","$71,334","$71,334","$138,666","$210,000"
71,"Jan 22, 2021","Oct 29, 2020",Psycho Goreman,RLJ Entertainment,Horror,Original Screenplay,Live Action,Science Fiction,$0,45,70,"$40,366","$95,100","$95,100","$42,398","$137,498"
72,"Jul 23, 2021","Jul 23, 2021",CatVideoFest 2021,Oscilloscope Pictures,Documentary,Based on Real Life Events,Live Action,Multiple Creative Types,$0,38,40,"$39,519","$73,015","$73,015",$0,"$73,015"
73,"Dec 24, 2021","Oct 8, 2021",Madres paralelas,Sony Pictures Classics,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,3,684,"$38,249","$2,297,501","$2,297,501","$8,919,555","$11,217,056"
74,"Oct 29, 2021","Oct 29, 2021",Heart of Champions,Vertical Entertainment,Romantic Comedy,Based on Real Life Events,Live Action,Dramatization,$0,102,102,"$37,000","$37,000","$37,000",$0,"$37,000"
75,"Oct 15, 2021","Oct 15, 2021",Hard Luck Love Song,Roadside Attractions,Drama,Based on Song,Live Action,Contemporary Fiction,$0,172,172,"$36,718","$69,496","$69,496",$0,"$69,496"
76,"Dec 17, 2021","Dec 2, 2021",Gu Dong Ju Zhong Ju (å�¤è‘£å±€ä¸­å±€),Well Go USA,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,28,28,"$36,501","$36,501","$36,501","$67,560,921","$67,597,422"
77,"Feb 26, 2021","Feb 26, 2021",Safer at Home,Vertical Entertainment,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,79,79,"$35,433","$95,643","$95,643",$0,"$95,643"
78,"Jul 21, 2021","Jul 21, 2021",Once I Was Engaged,Purdie Distribution,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,32,32,"$35,304","$254,775","$254,775",$0,"$254,775"
79,"Jun 11, 2021","Jun 11, 2021",Censor,Magnolia Pictures,Horror,Original Screenplay,Live Action,Historical Fiction,$0,93,93,"$34,299","$90,050","$90,050","$275,688","$365,738"
80,"Feb 26, 2021","Feb 26, 2021",My Zoe,Blue Fox Entertainment,Thriller/Suspense,Original Screenplay,Live Action,Science Fiction,$0,237,237,"$33,230","$52,733","$52,733","$8,491","$61,224"
81,"Sep 24, 2021","Jun 17, 2021",Iâ€™m Your Man,Bleecker Street,Comedy,Original Screenplay,Live Action,Science Fiction,$0,16,122,"$32,917","$275,158","$275,158","$418,884","$694,042"
82,"Mar 12, 2021","Mar 12, 2021",Come True,IFC Midnight,Horror,Original Screenplay,Live Action,Science Fiction,$0,96,96,"$31,090","$62,080","$62,080","$8,286","$70,366"
83,"Mar 19, 2021","Mar 19, 2021",Last Call,IFC Films,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,110,110,"$29,610","$48,144","$48,144",$0,"$48,144"
84,"Apr 16, 2021","Apr 16, 2021",Trigger Point,Screen Media Films,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,77,77,"$29,262","$29,262","$29,262",$0,"$29,262"
85,"Mar 5, 2021","Jan 1, 2021",My Salinger Year,IFC Films,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,123,123,"$28,851","$54,730","$54,730","$912,722","$967,452"
86,"Nov 5, 2021","Nov 5, 2021",Christmas Vs The Walters,Safier Entertainment,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,80,80,"$27,986","$54,827","$54,827",$0,"$54,827"
87,"Apr 16, 2021","Apr 16, 2021",Jakobâ€™s Wife,RLJ Entertainment,Horror,Original Screenplay,Live Action,Contemporary Fiction,$0,101,101,"$27,588","$27,588","$27,588","$20,180","$47,768"
88,"Jun 22, 2021","Jun 22, 2021",Lansky,Vertical Entertainment,Thriller/Suspense,Based on Real Life Events,Live Action,Dramatization,$0,49,49,"$27,474","$61,030","$61,030","$53,516","$114,546"
89,"Nov 19, 2021","Nov 19, 2021",Kurt Vonnegut: Unstuck in Time,IFC Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,69,69,"$27,427","$60,389","$60,389","$43,529","$103,918"
90,"Nov 19, 2021","Nov 19, 2021",The Youngest Evangelist And The Minis…,Atlas Distribution,Drama,Based on Real Life Events,Live Action,Dramatization,$0,223,223,"$27,300","$35,750","$35,750",$0,"$35,750"
91,"Jun 4, 2021","Jun 4, 2020",Undine,IFC Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,56,56,"$27,065","$79,174","$79,174","$1,207,979","$1,287,153"
92,"Aug 6, 2021","Aug 6, 2021",Swan Song,Magnolia Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,35,47,"$26,855","$126,110","$126,110","$51,865","$177,975"
93,"Sep 10, 2021","Sep 8, 2021",DÃ©licieux,,Comedy,Original Screenplay,Live Action,Historical Fiction,$0,17,21,"$26,650","$259,610","$259,610","$3,165,049","$3,424,659"
94,"Oct 29, 2021","Oct 29, 2021",The Souvenir Part II,A24,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,3,42,"$26,485","$98,929","$98,929","$282,374","$381,303"
95,"Sep 10, 2021","Sep 10, 2021",Language Lessons,Shout! Factory,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,44,44,"$26,255","$73,257","$73,257",$0,"$73,257"
96,"May 14, 2021","May 14, 2021",The Killing of Two Lovers,Neon,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$32,000",34,36,"$25,378","$72,110","$72,110","$33,085","$105,195"
97,"Dec 3, 2021","Dec 3, 2021",Flee,Neon,Documentary,Based on Real Life Events,Digital Animation,Factual,$0,4,220,"$24,794","$339,754","$339,754","$415,299","$755,053"
98,"May 7, 2021","May 7, 2021",Mission Stories,Excel Entertainment,Drama,Based on Real Life Events,Live Action,Dramatization,$0,44,44,"$24,389","$87,059","$87,059",$0,"$87,059"
99,"Feb 26, 2021","Jul 16, 2020",The Vigil,IFC Midnight,Horror,Original Screenplay,Live Action,Contemporary Fiction,$0,55,55,"$23,182","$50,439","$50,439","$1,818,220","$1,868,659"
100,"Jan 11, 2021","Jan 11, 2021",MLK/FBI,IFC Films,Documentary,Based on Real Life Events,Live Action,Dramatization,$0,120,120,"$21,603","$45,200","$45,200","$46,611","$91,811"
