Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
36,"Jan 23, 2009","Jan 23, 2009",Perro come perro,,,,,,$0,1,1,$80,$80,$92,$0,$80
37,"Dec 31, 2009","Dec 31, 2009",Gangster Exchange,,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,$0,$0
38,"Sep 1, 2009","Sep 1, 2009","Double, Double, Toil and Trouble",,Adventure,Original Screenplay,Live Action,Kids Fiction,$0,0,0,$0,$0,$0,$0,$0
39,"Jul 7, 2009","Jul 7, 2009",Garrison,,,,,,$0,0,0,$0,$0,$0,$0,$0
40,"Apr 28, 2009","Apr 28, 2009",Legally Blondes,,,,,,$0,0,0,$0,$0,$0,$0,$0
41,"Oct 13, 2009","Oct 13, 2009",The Most Wonderful Time of the Year,,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,$0,$0
42,"Jul 14, 2009","Nov 23, 2007",[Rec],,Horror,Original Screenplay,Live Action,Contemporary Fiction,"$2,100,000",0,0,$0,$0,$0,"$23,266,821","$23,266,821"
43,"Dec 31, 2009","Dec 31, 2009",Black Crescent Moon,,,,,,$0,0,0,$0,$0,$0,$0,$0
44,"Dec 1, 2009","Dec 1, 2009",Death Warrior,,,,,,$0,0,0,$0,$0,$0,$0,$0
45,"Feb 10, 2009","Feb 10, 2009",Way of War,,,,,,$0,0,0,$0,$0,$0,$0,$0
46,"Dec 31, 2009","Dec 31, 2009",Illegal,,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,$0,$0
47,"Feb 13, 2009","Feb 13, 2009",Eleven Minutes,Regent Releasing,Documentary,Based on Real Life Events,Live Action,Factual,$0,0,4,$0,"$7,986","$9,757",$0,"$7,986"
48,"Apr 21, 2009","Apr 21, 2009",Into the Blue 2: The Reef,,,,,,$0,0,0,$0,$0,$0,$0,$0
49,"Dec 31, 2009","Dec 31, 2009",Perfect Life,,Horror,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,$0,$0
50,"Sep 15, 2009","Sep 15, 2009",The Strawberry Shortcake Movie: Sky's…,,,,,,$0,0,0,$0,$0,$0,$0,$0
51,"Mar 24, 2009","Mar 24, 2009",Columbus Day,,,,,,$0,0,0,$0,$0,$0,$0,$0
52,"Dec 31, 2009","Dec 31, 2009",Spooner,,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,$0,$0
53,"Sep 1, 2009","Sep 1, 2009",Drifter: Henry Lee Lucas,,,,,,$0,0,0,$0,$0,$0,$0,$0
54,"Dec 31, 2009","Dec 31, 2009",Manatsu no Orion,,Action,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,0,0,$0,$0,$0,"$4,323,830","$4,323,830"
55,"Sep 8, 2009","Sep 8, 2009",The Nail: The Story of Joey Nardone,,,,,,$0,0,0,$0,$0,$0,$0,$0
56,"Aug 4, 2009","Aug 4, 2009",Shadowheart,,,,,,$0,0,0,$0,$0,$0,$0,$0
57,"Mar 9, 2009","Mar 9, 2009",The Cake Eaters,7-57 Releasing,,,,,$0,0,9,$0,"$35,817","$43,787",$0,"$35,817"
58,"Dec 31, 2009","Dec 31, 2009",Phantom Punch,,,,,,$0,0,0,$0,$0,$0,$0,$0
59,"Dec 31, 2009","Dec 31, 2009",Strength of Water,,,,,,$0,0,0,$0,$0,$0,$0,$0
60,"May 5, 2009","May 5, 2009",April Showers,,,,,,$0,0,0,$0,$0,$0,$0,$0
61,"Dec 31, 2009","Dec 31, 2009",Conquistadora,,Drama,Based on Real Life Events,Live Action,Dramatization,$0,0,0,$0,$0,$0,$0,$0
62,"Oct 20, 2009","Oct 20, 2009",The Tournament,,,,,,$0,0,0,$0,$0,$0,$0,$0
63,"Oct 6, 2009","Oct 6, 2009",Il Divo-Christmas Collection,,Concert/Performance,Based on Real Life Events,Live Action,Factual,$0,0,0,$0,$0,$0,$0,$0
64,"Dec 31, 2009","Dec 31, 2009",High Life,,,,,,$0,0,0,$0,$0,$0,$0,$0
65,"Dec 31, 2009","Dec 31, 2009",The Marriage of Figaro,,Comedy,,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,$0,$0
66,"Aug 4, 2009","Aug 4, 2009",Nature's Grave,,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,$0,$0
67,"Dec 31, 2009","Apr 29, 2010",Rampage,,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,$0,$0
68,"Sep 4, 2009","Sep 4, 2009",Aagey Se Right,UTV Communications,,,,,$0,0,0,$0,$0,$0,$0,$0
69,"Dec 31, 2009","Dec 31, 2009",Calvin Marshall,,,,,,$0,0,0,$0,$0,$0,$0,$0
70,"Dec 31, 2009","Dec 31, 2009",Language of the Enemy,,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,$0,$0
71,"Dec 31, 2009","Dec 31, 2009",The Anatomy of Hate,,Documentary,Based on Real Life Events,Live Action,Factual,$0,0,0,$0,$0,$0,$0,$0
72,"Sep 22, 2009","Sep 22, 2009",Ghost Cat,,,,,,$0,0,0,$0,$0,$0,$0,$0
73,"Feb 24, 2009","Feb 24, 2009",The Librarian: Curse of the Judas Cha…,,Adventure,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,$0,$0
74,"Feb 3, 2009","Feb 3, 2009",Fat Head,,Documentary,Original Screenplay,Live Action,Factual,$0,0,0,$0,$0,$0,$0,$0
75,"Dec 31, 2009","Dec 31, 2009",Remarkable Power,,,,,,$0,0,0,$0,$0,$0,$0,$0
76,"Jun 11, 2009","Jun 11, 2009",Blast,Paul Devlin Productions,Documentary,Based on Real Life Events,Live Action,Factual,$0,0,0,$0,$0,$0,$0,$0
77,"Jun 16, 2009","Jun 16, 2009",Demon Warriors,,,,,,$0,0,0,$0,$0,$0,$0,$0
78,"Dec 31, 2009","Dec 31, 2009",Lucky Country,,Thriller/Suspense,Original Screenplay,Live Action,Historical Fiction,$0,0,0,$0,$0,$0,$0,$0
79,"Oct 13, 2009","Oct 13, 2009",Endless Bummer,,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,$0,$0
80,"Oct 6, 2009","Oct 6, 2009",It's Alive,,,,,,$0,0,0,$0,$0,$0,"$38,219","$38,219"
81,"Mar 3, 2009","Mar 3, 2009",Ace Ventura: Pet Detective Jr.,,Adventure,Original Screenplay,Live Action,Kids Fiction,$0,0,0,$0,$0,$0,$0,$0
82,"Dec 31, 2009","Dec 31, 2009",Captain Abu Raed,,,,,,$0,0,0,$0,$0,$0,$0,$0
83,"Nov 27, 2009","Nov 27, 2009","Pour toujours, les Canadiens",,,,,,$0,0,10,$0,"$521,544","$637,673",$0,"$521,544"
84,"Dec 31, 2009","Dec 31, 2009",El Asesino a Sueldo,,,,Live Action,,$0,0,0,$0,$0,$0,$0,$0
85,"Jun 26, 2009","Jun 26, 2009",Life is Hot in Cracktown,,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,$0,$0
86,"Dec 31, 2009","Dec 31, 2009",Nobody,,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,$0,$0
87,"Mar 17, 2009","Mar 17, 2009",Return of the Outlaws,,,,,,$0,0,0,$0,$0,$0,$0,$0
88,"Sep 15, 2009","Sep 15, 2009",Blood and Bone,,,,,,$0,0,0,$0,$0,$0,$0,$0
89,"Feb 10, 2009","Feb 10, 2009",Desu Noto 2,,Thriller/Suspense,Based on Comic/Graphic Novel,,,$0,0,0,$0,$0,$0,"$47,000,000","$47,000,000"
90,"Dec 31, 2009","Dec 31, 2009",Wickie und die starken MÃ¤nner,,,,,,$0,0,0,$0,$0,$0,"$53,049,987","$53,049,987"
91,"Dec 31, 2009","May 12, 2018",Gu Zhen Hua Qing,,Drama,,,,$0,0,0,$0,$0,$0,"$3,050,000","$3,050,000"
92,"Dec 31, 2009","Apr 12, 2012",Evil,,,,,,$0,0,0,$0,$0,$0,"$35,875","$35,875"
93,"Dec 31, 2009","Dec 31, 2009",Je vais te manquer,,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,"$703,403","$703,403"
94,"Dec 8, 2009","Dec 8, 2009",Plaguers,,,,,,$0,0,0,$0,$0,$0,$0,$0
95,"Nov 10, 2009","Nov 10, 2009",Subtle Seduction,,Thriller/Suspense,,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,$0,$0
96,"Dec 31, 2009","Dec 31, 2009",Ausbilder Schmidt,,,,,,$0,0,0,$0,$0,$0,"$37,309","$37,309"
97,"Dec 31, 2009","Dec 31, 2009",Cop Dog,,,,,,$0,0,0,$0,$0,$0,$0,$0
98,"Oct 6, 2009","Oct 6, 2009",Trick 'r Treat,,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,"$27,909","$27,909"
99,"Dec 31, 2009","Dec 31, 2009",Umbrage,,Horror,,Live Action,,$0,0,0,$0,$0,$0,$0,$0
100,"Jan 13, 2009","Jan 13, 2009",Hit and Run,,Horror,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,"$3,064,804","$3,064,804"
