Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
30,"Sep 7, 2012","Apr 4, 2012",The Cold Light of Day,Lionsgate,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$20,000,000","1,511","1,511","$1,831,588","$3,763,583","$4,335,677","$21,597,623","$25,361,206"
31,"Oct 12, 2012","Oct 12, 2012",Atlas Shrugged: Part II,Atlas Distribution,Drama,Based on Fiction Book/Short Story,Live Action,Science Fiction,"$10,000,000","1,012","1,012","$1,751,572","$3,336,053","$3,843,165",$0,"$3,336,053"
32,"Nov 30, 2012","Nov 30, 2012",Talaash,Reliance Big Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,172,172,"$1,638,706","$2,706,375","$3,117,763","$22,815,915","$25,522,290"
33,"Sep 14, 2012","Sep 14, 2012",Last Ounce of Courage,Rocky Mountain Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,"1,407","1,407","$1,585,994","$3,310,439","$3,813,656",$0,"$3,310,439"
34,"May 11, 2012","May 11, 2012",Girl in Progress,Lionsgate,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,322,322,"$1,384,078","$2,609,412","$3,006,064","$1,971,122","$4,580,534"
35,"Nov 13, 2012","Nov 13, 2012",Jab Tak Hai Jaan,Yash Raj Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$9,200,000",160,164,"$1,283,585","$3,047,539","$3,510,790","$2,759,127","$5,806,666"
36,"Feb 24, 2012","Feb 24, 2012",Goon,Alliance Atlantis,Comedy,Based on Factual Book/Article,Live Action,Contemporary Fiction,$0,258,262,"$1,270,000","$4,164,911","$4,798,019","$2,853,692","$7,018,603"
37,"Aug 8, 2012","Aug 8, 2012",Nitro Circus: The Movie 3D,ARC Entertainment,Documentary,Based on Real Life Events,Live Action,Factual,$0,800,800,"$1,183,701","$3,377,000","$3,890,336","$805,062","$4,182,062"
38,"Aug 15, 2012","Aug 15, 2012",Ek Tha Tiger,Yash Raj Films,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,118,119,"$1,139,340","$2,347,774","$2,704,655","$60,000,000","$62,347,774"
39,"Sep 14, 2012","Sep 14, 2012",Barfi,UTV Communications,Romantic Comedy,Original Screenplay,Live Action,Historical Fiction,"$4,600,000",132,132,"$1,061,713","$2,804,874","$3,231,242","$33,947,110","$36,751,984"
40,"Nov 9, 2012","Nov 9, 2012",Lincoln,Walt Disney,Drama,Based on Factual Book/Article,Live Action,Dramatization,"$65,000,000",11,"2,293","$944,308","$182,207,973","$208,987,161","$91,138,308","$273,346,281"
41,"Mar 16, 2012","Mar 16, 2012","Jeff, Who Lives at Home",Paramount Vantage,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$10,000,000",254,513,"$855,709","$4,269,426","$4,918,421","$438,701","$4,708,127"
42,"May 4, 2012","Feb 24, 2012",The Best Exotic Marigold Hotel,Fox Searchlight,Comedy,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$10,000,000",27,"1,298","$737,051","$46,383,639","$53,434,415","$88,256,141","$134,639,780"
43,"Sep 14, 2012","Sep 14, 2012",The Master,Weinstein Co.,Drama,Original Screenplay,Live Action,Historical Fiction,"$37,500,000",5,864,"$736,311","$16,247,159","$18,710,440","$12,797,179","$29,044,338"
44,"Jul 13, 2012","Jul 13, 2012",Cocktail,Eros Entertainment,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,96,96,"$647,956","$1,027,121","$1,183,251","$19,569,638","$20,596,759"
45,"Apr 13, 2012","Apr 13, 2012",Woman Thou Art Loosed On the 7th Day,Codeblack Entertainment,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,102,106,"$641,542","$1,301,562","$1,499,405",$0,"$1,301,562"
46,"Feb 10, 2012","Feb 10, 2012",Ek Main Aur Ekk Tu,UTV Communications,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,111,111,"$637,100","$1,155,545","$1,331,191","$13,822,484","$14,978,029"
47,"Jul 6, 2012","Jul 5, 2012",Bol Bachchan,Fox International,,,,,$0,98,98,"$533,965","$1,257,892","$1,449,098","$26,307,892","$27,565,784"
48,"Sep 21, 2012","Sep 21, 2012",Unconditional,Veracity Moving Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,312,312,"$525,192","$741,381","$854,075","$39,752","$781,133"
49,"May 25, 2012","May 16, 2012",Moonrise Kingdom,Focus Features,Drama,Original Screenplay,Live Action,Historical Fiction,"$16,000,000",4,924,"$522,996","$45,512,466","$52,430,814","$23,335,980","$68,848,446"
50,"Jul 11, 2012","Jul 11, 2012",Omerta,Alliance Atlantis,Thriller/Suspense,Based on TV,Live Action,Contemporary Fiction,$0,80,85,"$466,164","$2,462,588","$2,836,923",$0,"$2,462,588"
51,"Aug 29, 2012","Aug 29, 2012",The Oogieloves in the BIG Balloon Adv…,Kenn Viselman Presents,Adventure,Original Screenplay,Live Action,Kids Fiction,"$20,000,000","2,160","2,160","$443,901","$1,065,907","$1,227,927",$0,"$1,065,907"
52,"Nov 16, 2012","Nov 16, 2012",Silver Linings Playbook,Weinstein Co.,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$21,000,000",16,"2,809","$443,003","$132,092,958","$149,825,778","$104,319,495","$236,412,453"
53,"Dec 19, 2012","Dec 19, 2012",Zero Dark Thirty,Sony Pictures,Thriller/Suspense,Based on Real Life Events,Live Action,Dramatization,"$52,500,000",5,"2,946","$417,150","$95,720,716","$108,071,559","$38,891,719","$134,612,435"
54,"Feb 10, 2012","Feb 10, 2012",2012 Oscar Shorts,Shorts International,Multiple Genres,Compilation,Multiple Production Methods,Multiple Creative Types,$0,120,146,"$412,304","$1,702,415","$1,961,197",$0,"$1,702,415"
55,"Jun 22, 2012","Jun 22, 2012",Teri Meri Kahaani,Eros Entertainment,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,94,94,"$405,926","$671,442","$773,508","$9,800,286","$10,471,728"
56,"Sep 21, 2012","Sep 21, 2012",Heroine,UTV Communications,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,114,114,"$389,901","$598,668","$689,667","$15,237,280","$15,835,948"
57,"Jun 22, 2012","Apr 20, 2012",To Rome with Love,Sony Pictures Classics,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$21,500,000",5,806,"$361,359","$16,684,352","$19,220,540","$57,605,953","$74,290,305"
58,"Oct 19, 2012","Oct 18, 2012",Student of the Year,Eros Entertainment,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,106,106,"$326,508","$326,508","$376,135","$12,702,974","$13,029,482"
59,"Nov 16, 2012","Sep 7, 2012",Anna Karenina,Focus Features,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,"$49,000,000",16,422,"$320,690","$12,816,367","$14,733,769","$58,188,260","$71,004,627"
60,"Nov 23, 2012","Nov 23, 2012",Hitchcock,Fox Searchlight,Drama,Based on Factual Book/Article,Live Action,Dramatization,$0,17,561,"$287,715","$6,008,677","$6,909,522","$18,734,167","$24,742,844"
61,"Apr 20, 2012","Apr 20, 2012",To the Arctic 3D,Warner Bros.,Documentary,Based on Real Life Events,Live Action,Factual,$0,50,52,"$270,228","$19,099,867","$21,751,735","$4,521,674","$23,621,541"
62,"Apr 20, 2012","Apr 20, 2012",Marley,Magnolia Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,42,73,"$262,004","$1,413,480","$1,628,335","$3,906,254","$5,319,734"
63,"Apr 13, 2012","Apr 13, 2012",Blue Like Jazz,Roadside Attractions,Comedy,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$1,200,000",136,136,"$261,190","$595,018","$685,467",$0,"$595,018"
64,"May 18, 2012","May 18, 2012",Crooked Arrows,Branded Entertainment,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,55,327,"$257,364","$1,832,541","$2,111,099",$0,"$1,832,541"
65,"Mar 16, 2012","Mar 16, 2012",Seeking Justice,Anchor Bay Entertainment,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,231,231,"$249,912","$411,746","$474,327",$0,"$411,746"
66,"Sep 7, 2012","Sep 7, 2012",Branded,Roadside Attractions,Thriller/Suspense,Original Screenplay,Live Action,Science Fiction,$0,307,307,"$240,589","$353,513","$407,249","$1,969,117","$2,322,630"
67,"Sep 21, 2012","Sep 20, 2012",The Perks of Being a Wallflower,Lionsgate,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$13,000,000",4,745,"$228,359","$17,742,948","$20,433,685","$15,326,355","$33,069,303"
68,"Mar 9, 2012","Mar 9, 2012",Salmon Fishing in the Yemen,CBS Films,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,18,524,"$225,894","$9,041,540","$10,415,937","$23,967,116","$33,008,656"
69,"Jan 13, 2012","Jan 13, 2012",The Iron Lady,Weinstein Co.,Drama,Based on Real Life Events,Live Action,Dramatization,"$14,000,000",4,"1,244","$220,409","$29,959,436","$34,513,569","$85,632,668","$115,592,104"
70,"Mar 23, 2012","Mar 22, 2012",Serbuan maut,Sony Pictures Classics,Action,Original Screenplay,Live Action,Contemporary Fiction,"$1,100,000",14,881,"$213,785","$4,105,123","$4,729,134","$5,192,284","$9,297,407"
71,"Oct 5, 2012","Oct 5, 2012",The Oranges,ATO Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,110,110,"$198,461","$364,875","$420,334","$1,576,792","$1,941,667"
72,"Feb 17, 2012","Feb 17, 2012",Thin Ice,ATO Pictures,Black Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,53,53,"$183,527","$789,752","$909,802",$0,"$789,752"
73,"Sep 14, 2012","Sep 14, 2012",Stolen,Alchemy,Action,Original Screenplay,Live Action,Contemporary Fiction,"$35,000,000",141,141,"$183,125","$289,773","$333,816","$17,677,973","$17,967,746"
74,"Jun 1, 2012","May 17, 2012",Piranha 3DD,Weinstein Co.,Horror,Remake,Live Action,Science Fiction,$0,86,86,"$182,237","$370,904","$427,276","$6,159,892","$6,530,796"
75,"Sep 7, 2012","Sep 6, 2012",Bachelorette,Weinstein Co.,Comedy,Based on Play,Live Action,Contemporary Fiction,"$3,000,000",47,60,"$181,494","$446,770","$514,675","$12,130,631","$12,577,401"
76,"Jun 27, 2012","Jun 27, 2012",Beasts of the Southern Wild,Fox Searchlight,Drama,Based on Play,Live Action,Fantasy,"$1,800,000",4,318,"$169,702","$12,795,746","$14,703,563","$10,469,386","$23,265,132"
77,"Jun 15, 2012","Jun 15, 2012",Something From Nothing: The Art of Rap,Indomina Releasing,Documentary,Based on Real Life Events,Live Action,Factual,$0,156,156,"$150,337","$288,738","$332,623","$45,388","$334,126"
78,"Aug 31, 2012","Aug 31, 2012","For a Good Time, Call",Focus Features,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$850,000",23,107,"$143,935","$1,251,749","$1,442,019","$134,339","$1,386,088"
79,"Dec 21, 2012","Oct 11, 2012",The Impossible,Lionsgate,Drama,Based on Real Life Events,Live Action,Dramatization,"$40,000,000",15,886,"$143,818","$19,019,882","$21,535,121","$150,570,724","$169,590,606"
80,"Jul 25, 2012","Jul 25, 2012",Ruby Sparks,Fox Searchlight,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,13,261,"$140,822","$2,540,106","$2,926,220","$6,235,398","$8,775,504"
81,"Jun 29, 2012","Jun 14, 2012",Take This Waltz,Magnolia Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,30,69,"$137,019","$1,239,692","$1,428,136","$3,623,640","$4,863,332"
82,"Oct 26, 2012","Apr 11, 2012",Le fils de lâ€™autre,Cohen Media Group,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$2,700,000",41,53,"$125,691","$1,220,807","$1,405,853","$4,749,116","$5,969,923"
83,"Mar 23, 2012","Mar 23, 2012",The Deep Blue Sea,Music Box Films,Drama,Based on Play,Live Action,Contemporary Fiction,$0,31,56,"$123,841","$1,126,027","$1,297,188","$2,726,137","$3,852,164"
84,"Sep 28, 2012","Sep 28, 2012",Thaandavam,UTV Communications,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,45,45,"$123,753","$213,476","$245,921","$2,793,326","$3,006,802"
85,"Jan 20, 2012","Jan 20, 2012",Hagane no renkinjutsushi: Mirosu no s…,Eleven Arts,Adventure,Based on TV,Hand Animation,Fantasy,$0,42,42,"$119,300","$178,000","$205,050","$3,756,008","$3,934,008"
86,"Mar 30, 2012","Mar 30, 2012",Bully,Weinstein Co.,Documentary,Based on Real Life Events,Live Action,Factual,$0,5,263,"$116,472","$3,483,795","$4,013,361",$0,"$3,483,795"
87,"Oct 19, 2012","Oct 19, 2012",The Sessions,Fox Searchlight,Drama,Based on Factual Book/Article,Live Action,Contemporary Fiction,"$1,000,000",4,516,"$113,467","$6,002,451","$6,905,945","$5,492,753","$11,495,204"
88,"Sep 21, 2012","Sep 21, 2012",My Uncle Rafael,Slater Brothers Entertainment,Comedy,Based on Play,Live Action,Contemporary Fiction,$0,14,14,"$109,747","$234,830","$270,524",$0,"$234,830"
89,"Jun 15, 2012","Jun 15, 2012",Your Sister's Sister,IFC Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$120,000",13,101,"$109,221","$1,597,486","$1,840,318","$1,493,107","$3,090,593"
90,"Aug 3, 2012","Aug 3, 2012",Celeste and Jesse Forever,Sony Pictures Classics,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$840,000",4,586,"$107,785","$3,103,407","$3,575,154","$684,282","$3,787,689"
91,"Jun 8, 2012","Jun 8, 2012","Peace, Love, and Misunderstanding",IFC Films,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,31,76,"$105,960","$542,762","$625,266",$0,"$542,762"
92,"Aug 31, 2012","Aug 31, 2012",Joker,UTV Communications,Comedy,Original Screenplay,Live Action,Science Fiction,$0,74,74,"$105,366","$169,181","$194,890","$3,947,336","$4,116,517"
93,"Sep 28, 2012","Sep 28, 2012",Inch'Allah,Entertainment One,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,22,22,"$104,087","$460,384","$521,773","$702,635","$1,163,019"
94,"Oct 5, 2012","Oct 5, 2012",The Paperboy,Alchemy,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,Historical Fiction,"$12,500,000",11,76,"$102,706","$677,200","$780,138","$3,350,463","$4,027,663"
95,"May 25, 2012","Mar 30, 2012",Les Intouchables,Weinstein Co.,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$10,800,000",4,194,"$101,053","$13,182,281","$15,185,603","$471,448,627","$484,630,908"
96,"Jun 8, 2012","Jun 8, 2012",Safety Not Guaranteed,FilmDistrict,Comedy,Original Screenplay,Live Action,Science Fiction,"$750,000",9,182,"$97,762","$4,010,957","$4,620,662","$411,361","$4,422,318"
97,"Aug 17, 2012","Aug 17, 2012",The Awakening,Cohen Media Group,Horror,Original Screenplay,Live Action,Fantasy,"$4,900,000",70,70,"$95,933","$95,933","$110,508","$6,828,388","$6,924,321"
98,"Aug 31, 2012","Aug 31, 2012",Long men fei jia,Indomina Releasing,Action,Original Screenplay,Live Action,Historical Fiction,$0,15,15,"$95,452","$170,276","$196,155","$84,960,442","$85,130,718"
99,"Nov 2, 2012","Nov 2, 2012",'Luv Shuv Tey Chicken Khurana,UTV Communications,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,60,60,"$95,364","$143,900","$165,766","$1,236,539","$1,380,439"
100,"Feb 24, 2012","Feb 24, 2012",Tere Naal Love Ho Gaya,UTV Communications,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,48,48,"$94,583","$177,743","$204,757","$4,619,876","$4,797,619"
