Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
23,"Aug 3, 2005","Aug 3, 2005",Junebug,Sony Pictures Classics,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$1,000,000",7,143,"$74,739","$2,678,010","$3,831,098","$875,243","$3,553,253"
24,"Mar 18, 2005","Mar 18, 2005",Melinda and Melinda,Fox Searchlight,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,1,297,"$74,238","$3,826,280","$5,473,784","$16,000,000","$19,826,280"
25,"Mar 11, 2005","Mar 11, 2005",Millions,Fox Searchlight,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,5,340,"$70,224","$6,584,159","$9,419,140","$5,753,669","$12,337,828"
26,"Apr 1, 2005","Mar 18, 2005",Comme une image,Sony Pictures Classics,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,6,75,"$69,587","$1,736,499","$2,484,190","$200,247","$1,936,746"
27,"Dec 30, 2005","Dec 30, 2005",The Matador,Weinstein Co.,Black Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$10,000,000",4,905,"$69,100","$12,589,255","$17,627,069","$4,711,583","$17,300,838"
28,"Mar 25, 2005","Nov 21, 2003",Oldboy,Tartan Films,Thriller/Suspense,Original Screenplay,Live Action,,"$3,000,000",5,28,"$68,957","$707,391","$1,011,974","$5,512,168","$6,219,559"
29,"Sep 23, 2005","Sep 23, 2005",Oliver Twist,Sony/TriStar,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,"$65,000,000",5,779,"$68,447","$2,070,920","$2,962,607","$24,600,000","$26,670,920"
30,"Sep 9, 2005","Sep 9, 2005",Mobsters and Mormons,Halestorm Entertainment,Comedy,,Live Action,,$0,32,32,"$67,945","$409,604","$585,963",$0,"$409,604"
31,"Jan 14, 2005","Jan 14, 2005",Appurush̨do,Geneon Entertainment,Action,Based on Comic/Graphic Novel,,,$0,31,31,"$66,869","$129,135","$184,730","$12,793","$141,928"
32,"Sep 16, 2005","Sep 16, 2005",Everything is Illuminated,Warner Independent,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,6,110,"$66,806","$1,705,595","$2,439,981","$383,351","$2,088,946"
33,"Jul 1, 2005","Jun 24, 2005",De battre mon coeur s'est arr̻t̩,WellSpring,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$5,500,000",5,37,"$65,365","$1,023,424","$1,464,082","$7,566,407","$8,589,831"
34,"Oct 19, 2005","Oct 19, 2005",Ushpizin,Picturehouse,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,6,48,"$64,423","$1,397,999","$1,998,299",$0,"$1,397,999"
35,"Mar 4, 2005","Mar 4, 2005",Gunner Palace,Palm Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,8,56,"$63,520","$607,502","$869,078",$0,"$607,502"
36,"Apr 1, 2005","Apr 1, 2005",Mughal-e-Azam,UTV Communications,Drama,Based on Real Life Events,Live Action,Dramatization,$0,32,32,"$60,258","$161,434","$230,937",$0,"$161,434"
37,"Mar 25, 2005","Mar 25, 2005",The Ballad of Jack and Rose,IFC Films,Drama,Original Screenplay,Live Action,,"$1,500,000",4,74,"$59,459","$712,294","$1,018,989","$413,964","$1,126,258"
38,"Aug 12, 2005","Aug 12, 2005",Pretty Persuasion,Samuel Goldwyn Films,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,8,24,"$58,570","$305,688","$437,308",$0,"$305,688"
39,"Jul 8, 2005","Jul 8, 2005",Murderball,ThinkFilm,Documentary,Based on Real Life Events,Live Action,Factual,"$350,000",8,97,"$57,286","$1,531,154","$2,190,429","$241,825","$1,772,979"
40,"Apr 13, 2005","Apr 13, 2005",Palindromes,WellSpring,Drama,Original Screenplay,Live Action,,$0,7,46,"$57,251","$553,368","$791,628",$0,"$553,368"
41,"Dec 23, 2005","Dec 23, 2005",Cach̩,Sony Pictures Classics,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$8,000,000",5,90,"$57,010","$3,647,381","$5,112,559","$16,243,950","$19,891,331"
42,"Mar 25, 2005","Mar 25, 2005",D.E.B.S.,Samuel Goldwyn Films,Action,Original Screenplay,Live Action,,"$3,500,000",45,45,"$56,448","$96,793","$138,467",$0,"$96,793"
43,"Dec 9, 2005","Dec 9, 2005",Mrs. Henderson Presents,Weinstein Co.,Comedy,Original Screenplay,Live Action,Historical Fiction,"$20,000,000",6,522,"$55,344","$11,036,366","$15,463,811","$16,800,000","$27,836,366"
44,"Nov 4, 2005","Nov 4, 2005",Christmas in the Clouds,Slowhand Cinema,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,25,27,"$54,920","$279,225","$399,445",$0,"$279,225"
45,"Nov 4, 2005","Nov 4, 2005",The Dying Gaul,Holedigger Studios,Drama,Based on Play,Live Action,,$0,11,24,"$53,944","$342,297","$489,220",$0,"$342,297"
46,"Apr 8, 2005","Apr 8, 2005",Eros,Warner Independent,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,12,16,"$53,666","$188,248","$269,295","$1,347,437","$1,535,685"
47,"Jun 17, 2005","Jun 17, 2005",Heights,Sony Pictures Classics,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,7,66,"$52,885","$1,158,405","$1,657,184","$10,000","$1,168,405"
48,"Mar 11, 2005","Mar 11, 2005",Off the Map,Holedigger Studios,Drama,Based on Play,Live Action,Contemporary Fiction,$0,10,70,"$50,865","$1,310,368","$1,874,577",$0,"$1,310,368"
49,"Sep 9, 2005","Sep 9, 2005",Green Street Hooligans,Freestyle Releasing,Drama,Original Screenplay,Live Action,,$0,7,29,"$48,760","$345,821","$494,722","$3,987,450","$4,333,271"
50,"Oct 28, 2005","Oct 28, 2005",Paradise Now,Warner Independent,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,4,65,"$48,023","$1,452,402","$2,064,910","$1,904,673","$3,357,075"
51,"Dec 2, 2005","Dec 2, 2005",Home Delivery,Eros Entertainment,Comedy,,,,$0,15,15,"$46,730","$58,499","$83,685",$0,"$58,499"
52,"Dec 21, 2005","Dec 21, 2005",The White Countess,Sony Pictures Classics,Drama,Original Screenplay,Live Action,Historical Fiction,"$16,000,000",10,67,"$46,348","$1,669,971","$2,343,549","$1,144,595","$2,814,566"
53,"May 13, 2005","May 13, 2005",Mad Hot Ballroom,Paramount Vantage,Documentary,Based on Real Life Events,Live Action,Factual,"$500,000",2,202,"$45,348","$8,117,961","$11,613,365","$1,269,620","$9,387,581"
54,"Sep 16, 2005","Sep 16, 2005",Hellbent,Regent Releasing,Horror,Original Screenplay,Live Action,Contemporary Fiction,$0,10,11,"$45,047","$187,786","$268,388",$0,"$187,786"
55,"Apr 15, 2005","Apr 15, 2005",Down and Derby,Freestyle Releasing,Comedy,Original Screenplay,Live Action,,$0,58,58,"$43,930","$231,609","$331,330",$0,"$231,609"
56,"Aug 5, 2005","Aug 5, 2005",Secuestro Express,Miramax,Action,Original Screenplay,Live Action,,$0,8,34,"$43,281","$302,256","$432,393","$1,327,217","$1,629,473"
57,"Jul 8, 2005","Jul 8, 2005",Cronicas,Palm Pictures,Drama,Original Screenplay,Live Action,,$0,9,17,"$43,263","$299,261","$428,111",$0,"$299,261"
58,"Aug 26, 2005","Aug 26, 2005",De Zaak Alzheimer,Sony Pictures Classics,Action,Based on Fiction Book/Short Story,Live Action,,$0,6,27,"$41,254","$332,015","$474,969",$0,"$332,015"
59,"Sep 16, 2005","Sep 16, 2005",Chocolate: Deep Dark Secrets,Eros Entertainment,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$1,000,000",20,20,"$38,000","$49,000","$70,095","$1,500,000","$1,549,000"
60,"Mar 4, 2005","Mar 4, 2005",Dear Frankie,Miramax,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$4,600,000",5,96,"$37,542","$1,340,891","$1,918,245","$1,758,478","$3,099,369"
61,"Aug 26, 2005","Aug 26, 2005",The Baxter,IFC Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,47,47,"$37,437","$181,872","$260,180",$0,"$181,872"
62,"Feb 11, 2005","Feb 11, 2005",The Wild Parrots of Telegraph Hill,Shadow,Documentary,Based on Real Life Events,Live Action,Factual,$0,5,66,"$36,731","$3,058,527","$4,374,934","$160,182","$3,218,709"
63,"Oct 28, 2005","Oct 28, 2005",Three... Extremes,Lionsgate,Horror,Original Screenplay,Live Action,,$0,19,19,"$36,414","$77,532","$110,911","$99,000","$176,532"
64,"Sep 30, 2005","Sep 30, 2005",Little Manhattan,20th Century Fox,Romantic Comedy,Original Screenplay,Live Action,,$0,2,35,"$36,397","$385,373","$551,300","$83,854","$469,227"
65,"Apr 15, 2005","Apr 15, 2005",House of D,Lionsgate,Drama,Original Screenplay,Live Action,,"$2,000,000",2,305,"$36,371","$388,532","$555,821","$77,574","$466,106"
66,"Aug 12, 2005","Aug 12, 2005",Asylum,Paramount Vantage,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,,$0,5,55,"$36,272","$375,403","$537,041","$172,404","$547,807"
67,"Jul 8, 2005","Jan 14, 2005",Saraband,Sony Pictures Classics,Drama,Based on TV,Live Action,,$0,4,27,"$34,304","$645,634","$923,621","$329,547","$975,181"
68,"Sep 9, 2005","Sep 9, 2005",Cote d'Azur,Strand,Comedy,,Live Action,,$0,11,11,"$33,521","$141,039","$201,731","$2,306,172","$2,447,211"
69,"Nov 16, 2005","Nov 16, 2005",Breakfast on Pluto,Sony Pictures Classics,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,3,125,"$33,279","$828,699","$1,171,541",$0,"$828,699"
70,"Feb 4, 2005","Feb 4, 2005",Nobody Knows,IFC Films,Drama,Original Screenplay,Live Action,,$0,2,23,"$32,393","$683,575","$977,898","$1,607,654","$2,291,229"
71,"May 13, 2005","May 13, 2005",Modigliani,Bauer Martinez,Drama,Based on Real Life Events,Live Action,Dramatization,$0,8,9,"$32,360","$208,507","$298,282",$0,"$208,507"
72,"Apr 15, 2005","Apr 15, 2005",A Wake in Providence,Indican Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,5,7,"$32,018","$403,069","$576,325",$0,"$403,069"
73,"Jun 17, 2005","Jun 17, 2005",Me and You and Everyone We Know,IFC Films,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$2,000,000",1,160,"$30,801","$3,885,134","$5,557,983","$5,730,330","$9,615,464"
74,"Aug 5, 2005","Aug 5, 2005",The Chumscrubber,Picturehouse,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$6,800,000",28,28,"$28,548","$49,526","$70,847",$0,"$49,526"
75,"Jun 24, 2005","Jun 24, 2005",Yes,Sony Pictures Classics,Drama,Original Screenplay,Live Action,,"$1,700,000",7,26,"$28,451","$396,035","$566,550","$265,186","$661,221"
76,"Oct 14, 2005","Oct 14, 2005",Nine Lives,Magnolia Pictures,Drama,,Live Action,,$0,7,33,"$28,387","$478,830","$681,303","$1,100,000","$1,578,830"
77,"Apr 29, 2005","Apr 29, 2005",The Holy Girl,Fine Line,Drama,Original Screenplay,Live Action,,"$1,400,000",2,12,"$28,327","$304,124","$435,071","$957,668","$1,261,792"
78,"Jun 3, 2005","Jun 3, 2005",Rock School,Picturehouse,Documentary,Based on Real Life Events,Live Action,Factual,$0,32,32,"$28,136","$64,310","$91,993","$25,088","$89,398"
79,"Apr 29, 2005","Apr 29, 2005",Death of a Dynasty,TLA Releasing,Black Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,16,16,"$28,107","$41,382","$59,192",$0,"$41,382"
80,"Apr 15, 2005","Apr 15, 2005",The Year of Yao,Fine Line,Documentary,Based on Real Life Events,Live Action,Factual,$0,12,12,"$27,823","$34,699","$49,637",$0,"$34,699"
81,"Nov 23, 2005","Nov 23, 2005",The Libertine,Weinstein Co.,Drama,Based on Play,Live Action,Historical Fiction,"$22,000,000",2,819,"$27,804","$4,835,065","$6,769,927","$4,613,558","$9,448,623"
82,"Jul 8, 2005","Jul 8, 2005",The Beautiful Country,Sony Pictures Classics,Drama,Original Screenplay,Live Action,,$0,6,28,"$25,900","$442,646","$633,234","$432,462","$875,108"
83,"May 6, 2005","May 6, 2005",Jiminy Glick in Lalawood,MGM,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,24,24,"$25,660","$36,039","$51,554",$0,"$36,039"
84,"Jun 3, 2005","Dec 10, 2004",Apr̬s vous...,Paramount Vantage,Comedy,Original Screenplay,Live Action,,$0,3,42,"$25,504","$830,292","$1,187,790","$7,274,721","$8,105,013"
85,"Feb 4, 2005","Feb 4, 2005",Sons of Provo,Halestorm Entertainment,Comedy,Original Screenplay,Live Action,,$0,7,8,"$25,354","$120,488","$172,359",$0,"$120,488"
86,"Dec 2, 2005","Dec 2, 2005",Apaharan,Kria,Drama,,,,$0,17,17,"$25,168","$44,133","$63,135",$0,"$44,133"
87,"Feb 25, 2005","Feb 25, 2005",Up & Down,Sony Pictures Classics,Comedy,Original Screenplay,Live Action,,$0,6,16,"$25,144","$244,105","$349,203",$0,"$244,105"
88,"Feb 4, 2005","Feb 4, 2005",Swimming Upstream,MGM,Drama,Based on Factual Book/Article,Live Action,Dramatization,$0,17,17,"$24,520","$47,171","$67,473",$0,"$47,171"
89,"Mar 25, 2005","Mar 25, 2005",Nina's Tragedies,WellSpring,Comedy,Original Screenplay,Live Action,,$0,4,15,"$24,456","$238,487","$341,170","$15,581","$254,068"
90,"Dec 14, 2005","Dec 14, 2005",Los tres entierros de Melquiades Estrada,Sony Pictures Classics,Drama,Original Screenplay,Live Action,Historical Fiction,"$15,000,000",5,356,"$23,859","$5,027,684","$7,039,717","$8,426,790","$13,454,474"
91,"Feb 18, 2005","Feb 18, 2005",Turtles Can Fly,IFC Films,Drama,Original Screenplay,Live Action,,$0,4,16,"$23,326","$256,822","$367,396","$823,545","$1,080,367"
92,"Sep 23, 2005","Sep 23, 2005",Dirty Love,First Look,Comedy,Original Screenplay,Live Action,,$0,44,44,"$23,281","$35,657","$51,004",$0,"$35,657"
93,"Jan 7, 2005","Jan 7, 2005",Travellers and Magicians,Zeitgeist,Drama,Original Screenplay,Live Action,,"$1,800,000",3,11,"$22,793","$506,793","$724,999","$815,368","$1,322,161"
94,"Mar 11, 2005","Mar 11, 2005",In My Country,Sony Pictures Classics,Drama,Based on Fiction Book/Short Story,Live Action,,$0,9,15,"$22,383","$163,536","$233,945",$0,"$163,536"
95,"Sep 16, 2005","Sep 16, 2005",Separate Lies,Fox Searchlight,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,2,127,"$22,341","$924,260","$1,322,222","$76,000","$1,000,260"
96,"Jul 22, 2005","Jul 22, 2005",November,Sony Pictures Classics,Drama,,Live Action,,"$250,000",8,27,"$21,813","$191,862","$274,467",$0,"$191,862"
97,"Oct 21, 2005","Oct 21, 2005",Protocols of Zion,ThinkFilm,Documentary,,Live Action,Factual,$0,4,10,"$21,733","$178,875","$255,348",$0,"$178,875"
98,"Jun 10, 2005","Jun 10, 2005",The Bridge of San Luis Rey,Fine Line,Drama,Based on Fiction Book/Short Story,Live Action,,"$24,000,000",6,6,"$21,281","$49,981","$71,498","$1,646,784","$1,696,765"
99,"Mar 11, 2005","Mar 11, 2005",The Boys from County Clare,First Look,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,7,8,"$20,856","$140,872","$201,520",$0,"$140,872"
100,"Apr 8, 2005","Apr 8, 2005",Winter Solstice,Paramount Vantage,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,5,39,"$20,393","$319,355","$456,859",$0,"$319,355"
