Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
28,"Sep 8, 2006","Sep 8, 2006",Tom yum goong,Weinstein Co.,Action,Original Screenplay,Live Action,Contemporary Fiction,"$5,700,000","1,541","1,541","$5,034,180","$12,044,087","$16,861,713","$31,000,000","$43,044,087"
29,"Feb 3, 2006","Feb 3, 2006",Something New,Focus Features,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,"1,265","1,266","$4,879,736","$11,468,568","$16,055,991","$15,101","$11,483,669"
30,"Sep 15, 2006","Sep 15, 2006",The Last Kiss,Paramount Pictures,Romantic Comedy,Remake,Live Action,Contemporary Fiction,$0,"1,357","1,359","$4,627,989","$11,614,790","$16,260,703",$0,"$11,614,790"
31,"Aug 18, 2006","Aug 18, 2006",Material Girls,MGM,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,"1,509","1,509","$4,603,121","$11,449,638","$16,029,490","$1,000,000","$12,449,638"
32,"May 19, 2006","May 19, 2006",See No Evil,Lionsgate,Horror,Original Screenplay,Live Action,Contemporary Fiction,"$8,000,000","1,257","1,270","$4,581,233","$15,032,800","$21,045,911","$3,795,236","$18,828,036"
33,"Jun 9, 2006","Jun 9, 2006",A Prairie Home Companion,Picturehouse,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$10,000,000",760,767,"$4,566,293","$20,342,852","$28,479,984","$6,373,339","$26,716,191"
34,"Aug 11, 2006","Aug 11, 2006",Zoom,Sony Pictures,Adventure,Based on Comic/Graphic Novel,Live Action,Super Hero,"$35,000,000","2,501","2,501","$4,510,408","$11,989,328","$16,785,052","$516,860","$12,506,188"
35,"Nov 10, 2006","Nov 10, 2006",The Return,Focus Features,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,"1,984","1,986","$4,479,621","$7,744,785","$10,842,691","$1,100,000","$8,844,785"
36,"Jan 20, 2006","Jan 20, 2006",End of the Spear,M Power Releasing,Drama,Original Screenplay,Live Action,Historical Fiction,"$10,000,000","1,162","1,163","$4,281,388","$11,748,661","$16,448,119","$175,380","$11,924,041"
37,"Oct 13, 2006","Oct 13, 2006",One Night with the King,Rocky Mountain Pictures,Drama,Based on Religious Text,Live Action,Historical Fiction,"$20,000,000",909,909,"$4,106,862","$13,395,961","$18,754,337","$329,071","$13,725,032"
38,"Aug 25, 2006","Aug 25, 2006",How to Eat Fried Worms,New Line,Comedy,Based on Fiction Book/Short Story,Live Action,Kids Fiction,$0,"1,870","1,870","$4,003,537","$13,040,527","$18,256,736","$58,469","$13,098,996"
39,"Mar 31, 2006","Mar 31, 2006",Slither,Universal,Horror,Original Screenplay,Live Action,Science Fiction,"$15,250,000","1,945","1,946","$3,880,270","$7,802,450","$10,923,423","$5,127,893","$12,930,343"
40,"Nov 22, 2006","Nov 22, 2006",The Fountain,Warner Bros.,Drama,Original Screenplay,Live Action,Science Fiction,"$35,000,000","1,472","1,670","$3,768,702","$10,144,010","$14,187,301","$5,317,628","$15,461,638"
41,"Sep 1, 2006","Sep 1, 2006",Crossover,Sony Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$5,600,000","1,023","1,023","$3,767,567","$7,009,668","$9,813,532",$0,"$7,009,668"
42,"Dec 5, 2006","Dec 5, 2006",Black Christmas,MGM,Horror,Remake,Live Action,Contemporary Fiction,"$9,000,000","1,544","1,544","$3,723,364","$16,235,738","$22,372,920",$0,"$16,235,738"
43,"Nov 10, 2006","Nov 10, 2006",A Good Year,20th Century Fox,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$35,000,000","2,066","2,067","$3,721,526","$7,459,300","$10,441,054","$34,604,805","$42,064,105"
44,"Sep 22, 2006","Sep 22, 2006",All the King's Men,Sony Pictures,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,"$55,000,000","1,514","1,520","$3,672,366","$7,221,458","$10,110,035","$2,300,000","$9,521,458"
45,"Apr 21, 2006","Apr 21, 2006",American Dreamz,Universal,Black Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$17,000,000","1,500","1,500","$3,667,420","$7,314,027","$10,239,635","$9,196,944","$16,510,971"
46,"Feb 24, 2006","Feb 24, 2006",Doogal,Weinstein Co.,Adventure,Based on TV,Digital Animation,Kids Fiction,"$20,000,000","2,318","2,319","$3,605,899","$7,578,946","$10,610,515","$20,479,706","$28,058,652"
47,"Dec 1, 2006","Dec 1, 2006",Turistas,20th Century Fox,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$10,000,000","1,570","1,572","$3,582,554","$7,027,762","$9,833,459","$7,293,308","$14,321,070"
48,"Aug 4, 2006","Aug 4, 2006",The Night Listener,Miramax,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,Dramatization,"$4,000,000","1,367","1,370","$3,554,134","$7,836,393","$10,970,942","$2,934,600","$10,770,993"
49,"Feb 24, 2006","Feb 24, 2006",Running Scared,New Line,Action,Original Screenplay,Live Action,Contemporary Fiction,"$17,000,000","1,611","1,611","$3,381,974","$6,855,137","$9,597,184","$2,873,951","$9,729,088"
50,"May 5, 2006","May 5, 2006",Hoot,New Line,Adventure,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$15,000,000","3,018","3,018","$3,368,197","$8,117,637","$11,364,684","$107,361","$8,224,998"
51,"Nov 22, 2006","Nov 22, 2006",Tenacious D in: The Pick of Destiny,New Line,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,"1,919","1,919","$3,234,879","$8,334,575","$11,668,403","$5,100,000","$13,434,575"
52,"Mar 31, 2006","Mar 31, 2006",Basic Instinct 2,Sony Pictures,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$70,000,000","1,453","1,453","$3,201,420","$5,946,136","$8,324,590","$29,471,026","$35,417,162"
53,"Apr 7, 2006","Apr 7, 2006",Phat Girlz,Fox Searchlight,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$3,000,000","1,060","1,060","$3,109,924","$7,061,128","$9,885,572","$239,987","$7,301,115"
54,"Jul 28, 2006","Jul 28, 2006",Scoop,Focus/Rogue Pictures,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$4,000,000",538,541,"$3,046,924","$10,525,717","$14,735,997","$29,577,545","$40,103,262"
55,"Jan 6, 2006","Jan 6, 2006",Grandmaâ€™s Boy,20th Century Fox,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$5,000,000","2,016","2,016","$3,009,341","$6,090,172","$8,526,238","$500,000","$6,590,172"
56,"Dec 1, 2006","Dec 1, 2006",Van Wilder Deux: The Rise of Taj,MGM,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,"1,979","1,979","$2,313,372","$4,261,350","$5,965,232",$0,"$4,261,350"
57,"Nov 17, 2006","Nov 17, 2006",After Dark HorrorFest 2006: 8 Films t…,Freestyle Releasing,Horror,Compilation,Live Action,Multiple Creative Types,$0,488,488,"$2,310,680","$2,310,680","$3,234,947",$0,"$2,310,680"
58,"Nov 17, 2006","Nov 17, 2006",Let's Go to Prison,Universal,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$4,000,000","1,495","1,495","$2,220,050","$4,630,045","$6,482,062",$0,"$4,630,045"
59,"Oct 27, 2006","Oct 27, 2006",Catch a Fire,Focus Features,Thriller/Suspense,Based on Real Life Events,Live Action,Dramatization,"$14,000,000","1,306","1,306","$2,026,997","$4,299,773","$6,019,674","$1,482,425","$5,782,198"
60,"Nov 10, 2006","Nov 10, 2006",Harsh Times,MGM,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$2,000,000",956,956,"$1,968,505","$3,337,931","$4,673,096","$2,887,373","$6,225,304"
61,"May 12, 2006","May 12, 2006",Goal! The Dream Begins,Walt Disney,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$33,000,000","1,007","1,007","$1,921,838","$4,283,255","$5,996,556","$23,327,618","$27,610,873"
62,"Oct 6, 2006","Oct 6, 2006",Trailer Park Boys: The Movie,Alliance Atlantis,Comedy,Based on TV,Live Action,Contemporary Fiction,$0,204,204,"$1,597,979","$3,833,507","$5,366,908","$7,889","$3,841,396"
63,"Jan 6, 2006","Jan 6, 2006",BloodRayne,Romar,Action,Based on Game,Live Action,Fantasy,"$25,000,000",985,985,"$1,550,000","$2,405,420","$3,367,582","$1,306,213","$3,711,633"
64,"Aug 11, 2006","Aug 11, 2006",Kabhi Alvida Naa Kehna,Yash Raj Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$10,750,000",64,64,"$1,351,786","$3,275,443","$4,585,614","$29,300,000","$32,575,443"
65,"Sep 29, 2006","Sep 29, 2006",Facing the Giants,IDP/Goldwyn/Roadside,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$100,000",441,441,"$1,343,537","$10,178,331","$14,242,569","$64,828","$10,243,159"
66,"Apr 14, 2006","Apr 14, 2006",La mujer de mi hermano,Lionsgate,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,206,217,"$1,018,750","$2,808,241","$3,931,537","$4,813,787","$7,622,028"
67,"Nov 23, 2006","Nov 23, 2006",Dhoom 2,Yash Raj Films,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,63,63,"$979,001","$2,643,586","$3,698,637","$37,000,000","$39,643,586"
68,"Aug 18, 2006","Aug 18, 2006",The Illusionist,Yari Film Group Releasing,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,"$16,500,000",51,"1,438","$927,956","$39,868,642","$55,809,482","$43,923,420","$83,792,062"
69,"Oct 20, 2006","Oct 20, 2006",Don,UTV Communications,Action,Remake,Live Action,Contemporary Fiction,$0,113,113,"$804,388","$2,223,961","$3,113,545",$0,"$2,223,961"
70,"May 26, 2006","May 26, 2006",Fanaa,Yash Raj Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,72,72,"$753,067","$2,105,351","$2,947,486","$13,601,763","$15,707,114"
71,"Jan 27, 2006","Jan 27, 2006",Rang De Basanti,UTV Communications,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$5,300,000",61,66,"$701,666","$2,197,694","$3,076,764","$27,000,000","$29,197,694"
72,"Mar 3, 2006","Mar 3, 2006",Deep Sea 3D,Warner Bros.,Documentary,Based on Real Life Events,Live Action,Factual,$0,43,47,"$700,213","$63,857,503","$85,950,410","$41,778,182","$105,635,685"
73,"May 12, 2006","May 12, 2006",Keeping Up with the Steins,Miramax,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$5,000,000",138,163,"$653,723","$4,339,241","$6,074,932","$75,512","$4,414,753"
74,"Jun 23, 2006","Jun 23, 2006",Krrish,AdLab Films,Action,Original Screenplay,Live Action,Science Fiction,"$10,000,000",59,59,"$643,000","$1,430,721","$2,003,003","$31,000,000","$32,430,721"
75,"Mar 17, 2006","Mar 17, 2006",Find Me Guilty,Freestyle Releasing,Drama,Based on Real Life Events,Live Action,Dramatization,"$13,000,000",439,439,"$608,804","$1,173,673","$1,643,136","$1,724,552","$2,898,225"
76,"Apr 7, 2006","Apr 7, 2006",Friends with Money,Sony Pictures Classics,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$6,500,000",28,"1,010","$589,332","$13,368,437","$18,715,805","$4,741,715","$18,110,152"
77,"Dec 29, 2006","Nov 30, 2006",El Laberinto del Fauno,Picturehouse,Horror,Original Screenplay,Live Action,Historical Fiction,"$16,000,000",17,"1,143","$568,641","$37,634,615","$50,199,432","$49,406,954","$87,041,569"
78,"Dec 25, 2006","Dec 25, 2006",Children of Men,Universal,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,Science Fiction,"$76,000,000",16,"1,524","$501,003","$35,552,383","$47,473,732","$34,292,628","$69,845,011"
79,"Nov 3, 2006","Nov 3, 2006",Umrao Jaan,AdLab Films,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,65,65,"$485,000","$485,000","$678,993",$0,"$485,000"
80,"Dec 21, 2006","Dec 21, 2006",Man cheng jin dai huang jin jia,Sony Pictures Classics,Action,Based on Play,Live Action,Historical Fiction,"$45,000,000",60,"1,234","$478,771","$6,566,773","$8,854,598","$70,337,656","$76,904,429"
81,"Oct 13, 2006","Oct 13, 2006",Infamous,Warner Independent,Drama,Based on Fiction Book/Short Story,Live Action,Dramatization,"$13,000,000",179,179,"$452,966","$1,151,330","$1,611,857","$1,462,387","$2,613,717"
82,"Jan 20, 2006","Jan 20, 2006",Looking for Comedy in the Muslim World,Warner Independent,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,161,161,"$429,223","$887,416","$1,242,379",$0,"$887,416"
83,"Jul 28, 2006","Jul 28, 2006",Omkara,Eros Entertainment,Drama,Based on Play,Live Action,Contemporary Fiction,$0,47,47,"$427,400","$1,244,576","$1,742,401","$1,354,826","$2,599,402"
84,"Dec 25, 2006","Dec 25, 2006",Notes on a Scandal,Fox Searchlight,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$27,500,000",22,682,"$414,487","$17,510,118","$23,379,520","$33,068,293","$50,578,411"
85,"Jan 27, 2006","Jan 27, 2006",Roving Mars,Walt Disney,Documentary,Based on Real Life Events,Live Action,Factual,$0,27,27,"$412,337","$10,407,978","$14,084,625","$841,000","$11,248,978"
86,"Jun 2, 2006","Jun 2, 2006",Banlieue 13,Magnolia Pictures,Action,Original Screenplay,Live Action,Science Fiction,"$15,000,000",151,151,"$411,544","$1,200,216","$1,680,302","$10,399,687","$11,599,903"
87,"Nov 17, 2006","Nov 17, 2006",Fast Food Nation,Fox Searchlight,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,321,321,"$410,804","$1,005,539","$1,406,311",$0,"$1,005,539"
88,"Jul 7, 2006","Jul 7, 2006",A Scanner Darkly,Warner Bros.,Thriller/Suspense,Based on Fiction Book/Short Story,Rotoscoping,Science Fiction,"$20,000,000",17,263,"$391,672","$5,501,616","$7,702,259","$1,903,468","$7,405,084"
89,"Oct 27, 2006","Oct 27, 2006",Babel,Paramount Vantage,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$20,000,000",7,"1,251","$389,351","$34,302,837","$47,051,765","$97,818,375","$132,121,212"
90,"Dec 15, 2006","Dec 15, 2006",Dreamgirls,Paramount Pictures,Musical,Based on Musical or Opera,Live Action,Historical Fiction,"$75,000,000",3,"2,797","$378,950","$103,365,956","$140,260,102","$52,254,394","$155,620,350"
91,"Nov 17, 2006","Nov 17, 2006",For Your Consideration,Warner Independent,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$12,000,000",23,625,"$372,012","$5,549,923","$7,760,791",$0,"$5,549,923"
92,"Jul 26, 2006","Jul 26, 2006",Little Miss Sunshine,Fox Searchlight,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$8,000,000",7,"1,602","$370,998","$59,891,098","$83,820,531","$40,751,255","$100,642,353"
93,"Sep 22, 2006","Sep 22, 2006",La science des rÃªves,Warner Independent,Comedy,Original Screenplay,Live Action,Fantasy,"$6,000,000",14,243,"$347,925","$4,670,644","$6,538,898","$10,467,288","$15,137,932"
94,"Sep 15, 2006","Sep 15, 2006",Artie Lange's Beer League,Freestyle Releasing,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$2,800,000",164,164,"$302,908","$475,000","$664,999",$0,"$475,000"
95,"Dec 8, 2006","Dec 8, 2006",Guadalupe,Slowhand Cinema,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,225,225,"$301,333","$848,139","$1,187,387",$0,"$848,139"
96,"Oct 27, 2006","Oct 27, 2006",Death of a President,Newmarket Films,Drama,Original Screenplay,Live Action,Fantasy,$0,143,143,"$281,778","$519,086","$726,713",$0,"$519,086"
97,"May 24, 2006","May 24, 2006",An Inconvenient Truth,Paramount Vantage,Documentary,Based on Real Life Events,Live Action,Factual,"$1,000,000",4,587,"$281,330","$24,146,161","$33,804,618","$29,219,764","$53,365,925"
98,"May 5, 2006","May 5, 2006",Wu ji,Warner Independent,Action,Original Screenplay,Live Action,Fantasy,"$30,000,000",213,213,"$272,838","$669,625","$937,467","$35,200,309","$35,869,934"
99,"Mar 17, 2006","Mar 17, 2006",Thank You For Smoking,Fox Searchlight,Black Comedy,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$7,500,000",5,"1,020","$262,923","$24,793,509","$34,710,908","$15,223,153","$40,016,662"
100,"Sep 1, 2006","Sep 1, 2006",Lassie,IDP/Goldwyn/Roadside,Adventure,Remake,Live Action,Historical Fiction,$0,169,169,"$254,420","$652,163","$913,020","$7,223,748","$7,875,911"
