Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
28,"Oct 8, 2021","Oct 8, 2021",Mass,Bleecker Street,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,4,77,"$13,485","$145,175","$145,175","$110,014","$255,189"
29,"Jan 14, 2021","Oct 8, 2020",Bloody Hell,Entertainment Squad,Horror,Original Screenplay,Live Action,Contemporary Fiction,$0,21,21,"$13,144","$33,170","$33,170","$74,772","$107,942"
30,"Jul 23, 2021","Jul 23, 2021",Settlers,IFC Midnight,Western,Original Screenplay,Live Action,Science Fiction,$0,30,30,"$13,045","$29,183","$29,183",$0,"$29,183"
31,"Aug 20, 2021","Aug 20, 2021",Cryptozoo,Magnolia Pictures,Adventure,Original Screenplay,Digital Animation,Science Fiction,$0,45,45,"$12,891","$33,765","$33,765","$1,516","$35,281"
32,"Aug 13, 2021","Aug 13, 2021",The Lost Leonardo,Sony Pictures Classics,Documentary,Based on Real Life Events,Live Action,Factual,$0,3,217,"$12,487","$445,740","$445,740","$154,368","$600,108"
33,"Dec 17, 2021","Dec 17, 2021",The Novice,IFC Films,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,36,36,"$12,301","$24,322","$24,322","$78,057","$102,379"
34,"Mar 26, 2021","Mar 26, 2021",Mystery of the Kingdom of God,Atlas Distribution,Adventure,Original Screenplay,Digital Animation,Kids Fiction,$0,106,106,"$12,245","$17,316","$17,316",$0,"$17,316"
35,"Jul 2, 2021","Jul 2, 2021",The God Committee,Vertical Entertainment,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,28,28,"$12,237","$32,934","$32,934",$0,"$32,934"
36,"Jun 11, 2021","Jun 11, 2021",Holler,IFC Films,Drama,Compilation,Live Action,Contemporary Fiction,$0,31,31,"$12,026","$28,706","$28,706",$0,"$28,706"
37,"Aug 20, 2021","Aug 20, 2021",Confetti,Dada Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,24,24,"$11,991","$33,500","$33,500",$0,"$33,500"
38,"Nov 12, 2021","Oct 8, 2021","Ras vkhedavt, rodesac cas vukurebt?",MUBI,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,4,"$11,468","$21,443","$21,443","$11,388","$32,831"
39,"Sep 3, 2021","Mar 1, 2019",Celle que vous croyez,Cohen Media Group,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,15,18,"$11,223","$45,265","$45,265","$3,049,976","$3,095,241"
40,"Jan 29, 2021","Jan 29, 2021",The Aerialist,Indie Rights,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$11,010","$11,010","$11,010",$0,"$11,010"
41,"Jan 29, 2021","Jan 29, 2021",The Night,IFC Midnight,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,33,35,"$11,010","$26,136","$26,136",$0,"$26,136"
42,"Apr 16, 2021","Apr 16, 2021",We Broke Up,Vertical Entertainment,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,35,35,"$11,003","$15,063","$15,063",$0,"$15,063"
43,"Aug 13, 2021","Dec 20, 2019",Ema,Music Box Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,11,27,"$10,422","$53,437","$53,437","$317,948","$371,385"
44,"Dec 15, 2021","Dec 15, 2021",Harper,Indican Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,5,5,"$10,170","$20,268","$20,268",$0,"$20,268"
45,"Sep 17, 2021","Sep 17, 2021",In Balanchineâ€™s Classroom,Zeitgeist,Documentary,Based on Real Life Events,Live Action,Factual,$0,3,9,"$9,950","$76,650","$76,650",$0,"$76,650"
46,"Jan 8, 2021","Jan 8, 2021",Some Kind of Heaven,Magnolia Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,54,79,"$9,820","$45,068","$45,068","$9,684","$54,752"
47,"Jul 23, 2021","Jul 23, 2021",All the Streets are Silent: The Conve…,Greenwich,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$9,500","$9,500","$9,500",$0,"$9,500"
48,"Jun 18, 2021","Jul 14, 2020",Ã‰tÃ© 85,Music Box Films,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,9,23,"$9,390","$71,788","$71,788","$3,650,552","$3,722,340"
49,"Jun 17, 2021","Jun 17, 2021",Truman & Tennessee: An Intimate Conve…,Kino Lorber,Documentary,Based on Real Life Events,Live Action,Factual,$0,16,22,"$9,050","$54,149","$54,149",$0,"$54,149"
50,"Jul 16, 2021","Sep 9, 2020",La daronne,Music Box Films,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,20,20,"$8,891","$29,151","$29,151","$5,329,560","$5,358,711"
51,"Jul 2, 2021","Jul 2, 2021",First Date,Magnolia Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,21,21,"$8,882","$15,974","$15,974",$0,"$15,974"
52,"Jul 23, 2021","Jul 23, 2021",Secret Agent Dingledorf and His Trust…,Atlas Distribution,Comedy,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,30,30,"$8,865","$13,760","$13,760",$0,"$13,760"
53,"Apr 30, 2021","Feb 28, 2020",Om det oÃ¤ndliga,Magnolia Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,17,17,"$8,809","$51,386","$51,386","$321,018","$372,404"
54,"Sep 17, 2021","Sep 17, 2021",Storm Lake,Whole Hog Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,6,6,"$8,775","$13,028","$13,028",$0,"$13,028"
55,"Jun 18, 2021","Aug 27, 2020",Our Ladies,Sony Pictures,Comedy,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,25,25,"$8,423","$27,558","$27,558","$542,102","$569,660"
56,"Aug 6, 2021","Aug 6, 2021",Bring Your Own Brigade,Paramount Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,27,27,"$8,334","$13,375","$13,379",$0,"$13,375"
57,"Oct 22, 2021","Oct 8, 2021",The Laws Of The Universe â€” The Age …,Entertainment Studios Motion Pictures,Adventure,Original Screenplay,Digital Animation,Fantasy,$0,8,8,"$8,183","$15,750","$15,750","$6,512,141","$6,527,891"
58,"Jun 22, 2021","Jun 22, 2021",A Soldierâ€™s Story 2: Return from th…,Indican Pictures,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,5,5,"$8,125","$21,543","$21,543",$0,"$21,543"
59,"Sep 3, 2021","Aug 26, 2021",Yakuza Princess,Magnolia Pictures,Thriller/Suspense,Based on Comic/Graphic Novel,Live Action,Contemporary Fiction,$0,63,63,"$8,056","$32,124","$32,124","$3,639","$35,763"
60,"Aug 20, 2021","Aug 20, 2021","Ma Belle, My Beauty",Good Deed Entertainment,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,52,"$8,000","$27,744","$27,744",$0,"$27,744"
61,"Dec 3, 2021","Dec 3, 2021",The Scary of Sixty First,Utopia,Horror,Original Screenplay,Live Action,Contemporary Fiction,$0,1,12,"$7,808","$45,005","$45,005","$11,161","$56,166"
62,"Nov 19, 2021","Apr 30, 2021",Babardeala cu bucluc sau porno balamuc,Magnolia Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,2,16,"$7,672","$72,342","$72,342","$374,727","$447,069"
63,"Oct 8, 2021","Oct 8, 2021",Ascension (ç™»æ¥¼å�¹),MTV Documentary Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,3,6,"$7,500","$17,200","$17,200",$0,"$17,200"
64,"Aug 20, 2021","Aug 20, 2021",On Broadway,Kino Lorber,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,63,"$7,433","$82,733","$82,733",$0,"$82,733"
65,"Jul 23, 2021","Feb 4, 2021",Mandibules,Magnolia Pictures,Comedy,Original Screenplay,Live Action,Science Fiction,$0,21,22,"$7,346","$19,913","$19,913","$2,024,174","$2,044,087"
66,"Sep 24, 2021","Sep 24, 2021",El Planeta,Utopia,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$7,181","$7,181","$7,181",$131,"$7,312"
67,"Sep 17, 2021","Oct 16, 2020",Spy no Tsuma,Kino Lorber,Thriller/Suspense,Original Screenplay,Live Action,Historical Fiction,$0,1,22,"$7,162","$69,464","$69,464","$1,918,483","$1,987,947"
68,"Apr 2, 2021","Apr 2, 2021",Shiva Baby,Utopia,Comedy,Based on Short Film,Live Action,Contemporary Fiction,$0,12,27,"$7,160","$159,294","$159,294","$201,342","$360,636"
69,"Aug 6, 2021","Aug 6, 2021",Even in Dreams,Purdie Distribution,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,5,12,"$6,368","$15,671","$15,671",$0,"$15,671"
70,"Jul 23, 2021","Jul 23, 2021",Without Getting Killed or Caught,Good Deed Entertainment,Documentary,Based on Factual Book/Article,Live Action,Factual,$0,1,7,"$6,350","$55,333","$55,333",$0,"$55,333"
71,"Sep 10, 2021","Sep 10, 2021",Azor,MUBI,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,18,"$6,320","$53,932","$53,932","$26,089","$80,021"
72,"Oct 8, 2021","Oct 30, 2020",Golden Voices,Music Box Films,Romantic Comedy,Original Screenplay,Live Action,Historical Fiction,$0,7,14,"$6,188","$32,250","$32,250","$18,423","$50,673"
73,"Sep 3, 2021","Sep 3, 2021",We Need to Do Something,IFC Midnight,Horror,Original Screenplay,Live Action,Contemporary Fiction,$0,27,27,"$6,009","$13,589","$13,589",$0,"$13,589"
74,"Jan 1, 2021","Dec 4, 2020",Herself,Amazon Studios,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,40,40,"$6,000","$6,000","$6,000","$861,949","$867,949"
75,"Jul 20, 2021","Jul 20, 2021",How It Ends,United Artists,Comedy,Original Screenplay,Live Action,Science Fiction,$0,10,11,"$5,792","$16,104","$16,104",$0,"$16,104"
76,"Jul 23, 2021","Jul 15, 2021",Here After,Vertical Entertainment,Comedy,Original Screenplay,Live Action,Fantasy,$0,1,1,"$5,612","$5,612","$5,612","$19,731","$25,343"
77,"Jun 4, 2021","Jun 4, 2021","All Light, Everywhere",Super LTD,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,19,"$5,376","$37,266","$37,266",$0,"$37,266"
78,"Aug 13, 2021","Aug 13, 2021",The Meaning of Hitler,IFC Films,Documentary,Based on Factual Book/Article,Live Action,Factual,$0,17,17,"$4,976","$12,804","$12,804",$0,"$12,804"
79,"Jun 11, 2021","Jun 11, 2021",Final Frequency,Integrity Releasing,Thriller/Suspense,Original Screenplay,Live Action,Science Fiction,$0,9,9,"$4,735","$7,098","$7,098",$0,"$7,098"
80,"Mar 5, 2021","Mar 5, 2021",Stray,Magnolia Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,17,17,"$4,671","$13,325","$13,325",$0,"$13,325"
81,"May 14, 2021","May 14, 2021",GÃ´suto masutÃ¢,Indican Pictures,Horror,Original Screenplay,Live Action,Contemporary Fiction,$0,2,2,"$4,212","$6,136","$6,136",$0,"$6,136"
82,"Jul 30, 2021","Jul 30, 2021",Enemies of the State,IFC Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,13,13,"$4,142","$8,495","$8,495",$0,"$8,495"
83,"Mar 19, 2021","Mar 19, 2021",Dark State,Atlas Distribution,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,7,7,"$4,022","$5,824","$5,824",$0,"$5,824"
84,"May 7, 2021","Nov 22, 2019",State Funeral,MUBI,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,2,"$3,810","$12,424","$12,424","$36,987","$49,411"
85,"Oct 1, 2021","Oct 1, 2021",Mayday,Magnolia Pictures,Drama,Original Screenplay,Live Action,Fantasy,$0,7,7,"$3,660","$4,382","$4,382",$0,"$4,382"
86,"Nov 19, 2021","Nov 19, 2021",The Feast,IFC Midnight,Horror,Original Screenplay,Live Action,Contemporary Fiction,$0,22,22,"$3,620","$8,316","$8,316","$73,594","$81,910"
87,"Nov 26, 2021","Oct 28, 2021",Writing With Fire,Music Box Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,4,9,"$3,423","$28,262","$28,262","$1,595","$29,857"
88,"Oct 29, 2021","Dec 6, 2019",Seules les bÃªtes,Cohen Media Group,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,5,6,"$3,389","$9,138","$9,138","$953,063","$962,201"
89,"Jul 9, 2021","Jul 9, 2021",Sayyedat al-Bahr,Variance Films,Drama,Original Screenplay,Live Action,Fantasy,$0,2,2,"$3,090","$4,617","$4,617",$0,"$4,617"
90,"Aug 6, 2021","Aug 6, 2021",Naked Singularity,Screen Media Films,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,1,1,"$3,050","$3,050","$3,050","$6,405","$9,455"
91,"Aug 20, 2021","Aug 20, 2021",Death Rider in the House of Vampires,Atlas Distribution,Horror,Original Screenplay,Live Action,Science Fiction,$0,1,223,"$3,004","$44,736","$44,736",$0,"$44,736"
92,"Dec 3, 2021","Dec 3, 2021",Project Space 13,Circle Collective,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$3,000","$3,000","$3,000",$0,"$3,000"
93,"Feb 5, 2021","Feb 14, 2020",Deux,Magnolia Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$2,750,000",27,27,"$2,955","$5,495","$5,495","$1,322,328","$1,327,823"
94,"Jul 30, 2021","Mar 18, 2021",Sniegu juz nigdy nie bedzie,Kino Lorber,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,5,8,"$2,828","$16,049","$16,049","$159,580","$175,629"
95,"Jan 8, 2021","Jan 8, 2021",Average Joe,Indican Pictures,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,5,5,"$2,825","$9,176","$9,176",$0,"$9,176"
96,"May 14, 2021","Mar 6, 2020",The Perfect Candidate,Music Box Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,5,17,"$2,795","$30,134","$30,134","$1,266,571","$1,296,705"
97,"Dec 29, 2021","Dec 29, 2021",Jockey,Sony Pictures Classics,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,3,78,"$2,789","$108,678","$108,678","$12,346","$121,024"
98,"Sep 17, 2021","Jun 18, 2021",Petite fille,Music Box Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,3,7,"$2,742","$11,169","$11,169","$24,523","$35,692"
99,"Apr 30, 2021","Apr 28, 2021",biwa dangsineui iyagi (ë¹„ì™€ ë‹¹ì‹ ï¿½…,Sony Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,14,14,"$2,663","$7,334","$7,336","$3,161,515","$3,168,849"
100,"Sep 3, 2021","Sep 3, 2021",The Year of the Everlasting Storm,Neon,Multiple Genres,Compilation,Live Action,Multiple Creative Types,$0,3,27,"$2,624","$12,245","$12,245",$0,"$12,245"
