Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
78,"Dec 31, 2022","Apr 1, 2023",QÄ«ng WÄ� WÃ¡ng GuÃ³ ZhÄ« QÃ­ HuÃ n N…,,Drama,Original Screenplay,Digital Animation,Kids Fiction,$0,0,0,$0,$0,$0,$0,$0
79,"Jan 25, 2022","Jan 25, 2022",Megalodon Rising,,Horror,Original Screenplay,Live Action,Science Fiction,$0,0,0,$0,$0,$0,$0,$0
80,"May 13, 2022","Apr 1, 2022",Homebound,Brainstorm Media,Horror,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,"$221,717","$221,717"
81,"Dec 31, 2022","Oct 26, 2023",Cenazemize Hosgeldiniz,,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,$0,$0
82,"Dec 31, 2022","Feb 23, 2023",Destinos Opostos,,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,$0,$0
83,"Dec 31, 2022","Dec 1, 2022",Na oshchup (Ð�Ð° Ð¾Ñ‰ÑƒÐ¿ÑŒ),,Adventure,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,"$416,948","$416,948"
84,"Dec 16, 2022","Dec 16, 2022",Privatundervisning,,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,$0,$0
85,"Dec 31, 2022","Jul 18, 2024",Transformers: Beast Alliance,,Action,Based on TV,Animation/Live Action,Science Fiction,$0,0,0,$0,$0,$0,$0,$0
86,"Dec 31, 2022","Aug 11, 2022",Viruman,,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,"$93,534","$93,534"
87,"Dec 31, 2022","Sep 9, 2022",Hai de jin tou shi cao yuan (æµ·çš„ï¿½…,,Drama,,Live Action,,$0,0,0,$0,$0,$0,"$5,410,000","$5,410,000"
88,"Jul 12, 2022","Jul 12, 2022",Ostatni Samotnik,,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,$0,$0
89,"Dec 31, 2022","Jul 15, 2022",ZhÅ« luÃ³ jÃ¬ dÃ  lÃ¨yuÃ¡n,,Adventure,Original Screenplay,Digital Animation,Kids Fiction,$0,0,0,$0,$0,$0,"$200,000","$200,000"
90,"Jul 22, 2022","Jul 22, 2022",Art of Love,Samuel Goldwyn Films,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,$0,$0
91,"Dec 31, 2022","Sep 29, 2022",Dante,,Drama,Based on Real Life Events,Live Action,Dramatization,$0,0,0,$0,$0,$0,"$1,831,733","$1,831,733"
92,"Nov 15, 2022","Nov 15, 2022",Finding Santa,,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,$0,$0
93,"Dec 31, 2022","Nov 17, 2022",Grand Prix,,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,"$727,741","$727,741"
94,"Dec 12, 2022","Dec 12, 2022",The Great Basin,Circle Collective,Documentary,Based on Real Life Events,Live Action,Factual,$0,0,0,$0,$0,$0,$0,$0
95,"Dec 31, 2022","Mar 22, 2023",Ungnami (ì›…ë‚¨ì�´),,Drama,Based on Folk Tale/Legend/Fairytale,Live Action,Fantasy,$0,0,0,$0,$0,$0,$0,$0
96,"Dec 31, 2022","Dec 31, 2023",Seoul-ui Bom (ì„œìš¸ì�˜ ë´„),,Drama,Based on Real Life Events,Live Action,Dramatization,$0,0,0,$0,$0,$0,$0,$0
97,"Dec 31, 2022","Oct 19, 2022",Yuku et la fleur de l'Himalaya,,Adventure,Original Screenplay,Digital Animation,Kids Fiction,$0,0,0,$0,$0,$0,"$24,752","$24,752"
98,"Dec 31, 2022","Dec 31, 2022",2073,,Documentary,Based on Real Life Events,Live Action,Factual,$0,0,0,$0,$0,$0,$0,$0
99,"Dec 31, 2022","Nov 30, 2022",Le torrent,,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,$0,$0
100,"Jul 1, 2022","Jul 1, 2022",Last The Night,Vertical Entertainment,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,$0,$0
